52	78
1	6	1.00
1	48	1.00
1	37	1.00
2	34	1.00
2	42	1.00
2	4	1.00
3	24	1.00
3	12	1.00
3	47	1.00
4	42	1.00
4	44	1.00
5	50	1.00
5	23	1.00
5	39	1.00
6	41	1.00
6	33	1.00
7	20	1.00
7	12	1.00
7	17	1.00
8	27	1.00
8	9	1.00
8	50	1.00
9	36	1.00
9	14	1.00
10	21	1.00
10	45	1.00
10	28	1.00
11	42	1.00
11	18	1.00
11	22	1.00
12	24	1.00
13	49	1.00
13	20	1.00
13	48	1.00
14	38	1.00
14	29	1.00
15	45	1.00
15	21	1.00
15	30	1.00
16	31	1.00
16	29	1.00
16	46	1.00
17	20	1.00
17	28	1.00
18	19	1.00
18	32	1.00
19	51	1.00
19	41	1.00
21	52	1.00
22	43	1.00
22	32	1.00
23	24	1.00
23	28	1.00
25	32	1.00
25	34	1.00
25	47	1.00
26	37	1.00
26	45	1.00
26	38	1.00
27	29	1.00
27	49	1.00
30	31	1.00
30	40	1.00
31	51	1.00
33	38	1.00
33	48	1.00
34	35	1.00
35	41	1.00
35	47	1.00
36	50	1.00
36	46	1.00
37	40	1.00
39	49	1.00
39	40	1.00
43	52	1.00
43	44	1.00
44	46	1.00
51	52	1.00
