48	72
1	42	1.00
1	29	1.00
1	44	1.00
2	23	1.00
2	26	1.00
2	38	1.00
3	21	1.00
3	34	1.00
3	7	1.00
4	6	1.00
4	11	1.00
4	39	1.00
5	47	1.00
5	13	1.00
5	48	1.00
6	37	1.00
6	34	1.00
7	8	1.00
7	32	1.00
8	39	1.00
8	18	1.00
9	41	1.00
9	43	1.00
9	28	1.00
10	36	1.00
10	12	1.00
10	38	1.00
11	12	1.00
11	30	1.00
12	29	1.00
13	41	1.00
13	18	1.00
14	17	1.00
14	27	1.00
14	41	1.00
15	34	1.00
15	16	1.00
15	25	1.00
16	40	1.00
16	35	1.00
17	24	1.00
17	19	1.00
18	27	1.00
19	22	1.00
19	37	1.00
20	21	1.00
20	23	1.00
20	35	1.00
21	45	1.00
22	36	1.00
22	28	1.00
23	38	1.00
24	44	1.00
24	40	1.00
25	31	1.00
25	27	1.00
26	46	1.00
26	29	1.00
28	37	1.00
30	31	1.00
30	44	1.00
31	47	1.00
32	45	1.00
32	48	1.00
33	43	1.00
33	36	1.00
33	45	1.00
35	42	1.00
39	42	1.00
40	43	1.00
46	48	1.00
46	47	1.00
