168	252
1	118	1.00
1	57	1.00
1	79	1.00
2	5	1.00
2	167	1.00
2	168	1.00
3	62	1.00
3	140	1.00
3	138	1.00
4	29	1.00
4	165	1.00
4	35	1.00
5	138	1.00
5	168	1.00
6	144	1.00
6	99	1.00
6	139	1.00
7	14	1.00
7	41	1.00
7	29	1.00
8	96	1.00
8	47	1.00
8	112	1.00
9	86	1.00
9	89	1.00
9	78	1.00
10	59	1.00
10	116	1.00
10	57	1.00
11	36	1.00
11	68	1.00
11	100	1.00
12	91	1.00
12	44	1.00
12	119	1.00
13	14	1.00
13	131	1.00
13	111	1.00
14	157	1.00
15	108	1.00
15	120	1.00
15	128	1.00
16	59	1.00
16	104	1.00
16	52	1.00
17	98	1.00
17	56	1.00
17	117	1.00
18	28	1.00
18	145	1.00
18	130	1.00
19	134	1.00
19	138	1.00
19	55	1.00
20	62	1.00
20	38	1.00
20	150	1.00
21	161	1.00
21	122	1.00
21	36	1.00
22	68	1.00
22	97	1.00
22	151	1.00
23	153	1.00
23	107	1.00
23	27	1.00
24	60	1.00
24	82	1.00
24	108	1.00
25	112	1.00
25	113	1.00
25	37	1.00
26	148	1.00
26	49	1.00
26	54	1.00
27	166	1.00
27	136	1.00
28	61	1.00
28	162	1.00
29	67	1.00
30	158	1.00
30	58	1.00
30	56	1.00
31	121	1.00
31	72	1.00
31	92	1.00
32	93	1.00
32	52	1.00
32	79	1.00
33	87	1.00
33	102	1.00
33	95	1.00
34	71	1.00
34	100	1.00
34	131	1.00
35	109	1.00
35	67	1.00
36	81	1.00
37	155	1.00
37	117	1.00
38	83	1.00
38	124	1.00
39	66	1.00
39	76	1.00
39	83	1.00
40	123	1.00
40	53	1.00
40	157	1.00
41	139	1.00
41	49	1.00
42	122	1.00
42	45	1.00
42	149	1.00
43	134	1.00
43	106	1.00
43	105	1.00
44	101	1.00
44	118	1.00
45	111	1.00
45	146	1.00
46	130	1.00
46	75	1.00
46	110	1.00
47	67	1.00
47	65	1.00
48	142	1.00
48	87	1.00
48	88	1.00
49	88	1.00
50	89	1.00
50	148	1.00
50	111	1.00
51	82	1.00
51	166	1.00
51	54	1.00
52	115	1.00
53	81	1.00
53	94	1.00
54	161	1.00
55	167	1.00
55	73	1.00
56	64	1.00
57	132	1.00
58	126	1.00
58	77	1.00
59	162	1.00
60	115	1.00
60	99	1.00
61	161	1.00
61	94	1.00
62	88	1.00
63	101	1.00
63	102	1.00
63	64	1.00
64	75	1.00
65	119	1.00
65	78	1.00
66	140	1.00
66	107	1.00
68	74	1.00
69	110	1.00
69	132	1.00
69	160	1.00
70	85	1.00
70	123	1.00
70	104	1.00
71	108	1.00
71	143	1.00
72	114	1.00
72	110	1.00
73	152	1.00
73	163	1.00
74	97	1.00
74	129	1.00
75	158	1.00
76	157	1.00
76	128	1.00
77	153	1.00
77	85	1.00
78	126	1.00
79	160	1.00
80	144	1.00
80	127	1.00
80	163	1.00
81	96	1.00
82	150	1.00
83	167	1.00
84	102	1.00
84	112	1.00
84	152	1.00
85	132	1.00
86	127	1.00
86	149	1.00
87	168	1.00
89	117	1.00
90	104	1.00
90	137	1.00
90	147	1.00
91	122	1.00
91	107	1.00
92	155	1.00
92	120	1.00
93	129	1.00
93	159	1.00
94	131	1.00
95	140	1.00
95	143	1.00
96	165	1.00
97	106	1.00
98	106	1.00
98	129	1.00
99	123	1.00
100	141	1.00
101	142	1.00
103	136	1.00
103	164	1.00
103	156	1.00
105	137	1.00
105	128	1.00
109	124	1.00
109	147	1.00
113	130	1.00
113	149	1.00
114	125	1.00
114	137	1.00
115	144	1.00
116	164	1.00
116	158	1.00
118	134	1.00
119	154	1.00
120	135	1.00
121	145	1.00
121	147	1.00
124	156	1.00
125	126	1.00
125	156	1.00
127	159	1.00
133	146	1.00
133	151	1.00
133	160	1.00
135	155	1.00
135	136	1.00
139	154	1.00
141	150	1.00
141	146	1.00
142	159	1.00
143	162	1.00
145	153	1.00
148	163	1.00
151	166	1.00
152	164	1.00
154	165	1.00
