196	294
1	27	1.00
1	105	1.00
1	28	1.00
2	85	1.00
2	68	1.00
2	3	1.00
3	49	1.00
3	5	1.00
4	102	1.00
4	5	1.00
4	53	1.00
5	174	1.00
6	50	1.00
6	34	1.00
6	140	1.00
7	174	1.00
7	40	1.00
7	177	1.00
8	148	1.00
8	193	1.00
8	93	1.00
9	80	1.00
9	132	1.00
9	100	1.00
10	20	1.00
10	158	1.00
10	110	1.00
11	68	1.00
11	56	1.00
11	196	1.00
12	95	1.00
12	35	1.00
12	187	1.00
13	74	1.00
13	106	1.00
13	24	1.00
14	71	1.00
14	185	1.00
14	102	1.00
15	51	1.00
15	109	1.00
15	110	1.00
16	38	1.00
16	124	1.00
16	71	1.00
17	142	1.00
17	40	1.00
17	57	1.00
18	146	1.00
18	133	1.00
18	36	1.00
19	93	1.00
19	31	1.00
19	63	1.00
20	29	1.00
20	162	1.00
21	158	1.00
21	22	1.00
21	181	1.00
22	195	1.00
22	177	1.00
23	111	1.00
23	62	1.00
23	134	1.00
24	32	1.00
24	157	1.00
25	110	1.00
25	166	1.00
25	165	1.00
26	43	1.00
26	163	1.00
26	133	1.00
27	69	1.00
27	111	1.00
28	145	1.00
28	53	1.00
29	80	1.00
29	119	1.00
30	116	1.00
30	121	1.00
30	47	1.00
31	132	1.00
31	94	1.00
32	55	1.00
32	52	1.00
33	101	1.00
33	95	1.00
33	140	1.00
34	108	1.00
34	141	1.00
35	61	1.00
35	118	1.00
36	96	1.00
36	129	1.00
37	45	1.00
37	51	1.00
37	91	1.00
38	116	1.00
38	77	1.00
39	143	1.00
39	41	1.00
39	58	1.00
40	130	1.00
41	179	1.00
41	175	1.00
42	170	1.00
42	186	1.00
42	85	1.00
43	184	1.00
43	139	1.00
44	145	1.00
44	93	1.00
44	179	1.00
45	148	1.00
45	98	1.00
46	65	1.00
46	97	1.00
46	163	1.00
47	58	1.00
47	91	1.00
48	49	1.00
48	88	1.00
48	147	1.00
49	74	1.00
50	89	1.00
50	152	1.00
51	62	1.00
52	84	1.00
52	156	1.00
53	194	1.00
54	59	1.00
54	123	1.00
54	180	1.00
55	101	1.00
55	194	1.00
56	65	1.00
56	107	1.00
57	183	1.00
57	169	1.00
58	130	1.00
59	181	1.00
59	191	1.00
60	87	1.00
60	98	1.00
60	83	1.00
61	75	1.00
61	125	1.00
62	144	1.00
63	117	1.00
63	99	1.00
64	127	1.00
64	187	1.00
64	114	1.00
65	183	1.00
66	195	1.00
66	95	1.00
66	129	1.00
67	112	1.00
67	153	1.00
67	164	1.00
68	126	1.00
69	159	1.00
69	182	1.00
70	144	1.00
70	159	1.00
70	157	1.00
71	85	1.00
72	166	1.00
72	171	1.00
72	188	1.00
73	88	1.00
73	75	1.00
73	99	1.00
74	161	1.00
75	191	1.00
76	112	1.00
76	168	1.00
76	173	1.00
77	150	1.00
77	136	1.00
78	147	1.00
78	146	1.00
78	155	1.00
79	124	1.00
79	108	1.00
79	158	1.00
80	100	1.00
81	194	1.00
81	178	1.00
81	169	1.00
82	104	1.00
82	117	1.00
82	156	1.00
83	97	1.00
83	189	1.00
84	142	1.00
84	122	1.00
86	174	1.00
86	94	1.00
86	138	1.00
87	118	1.00
87	162	1.00
88	149	1.00
89	164	1.00
89	140	1.00
90	178	1.00
90	168	1.00
90	134	1.00
91	123	1.00
92	106	1.00
92	107	1.00
92	190	1.00
94	96	1.00
96	152	1.00
97	155	1.00
98	109	1.00
99	165	1.00
100	149	1.00
101	119	1.00
102	184	1.00
103	163	1.00
103	119	1.00
103	175	1.00
104	151	1.00
104	178	1.00
105	160	1.00
105	180	1.00
106	127	1.00
107	180	1.00
108	139	1.00
109	130	1.00
111	150	1.00
112	154	1.00
113	172	1.00
113	169	1.00
113	184	1.00
114	133	1.00
114	156	1.00
115	138	1.00
115	192	1.00
115	121	1.00
116	144	1.00
117	164	1.00
118	157	1.00
120	150	1.00
120	128	1.00
120	160	1.00
121	170	1.00
122	125	1.00
122	176	1.00
123	151	1.00
124	161	1.00
125	143	1.00
126	146	1.00
126	175	1.00
127	145	1.00
128	168	1.00
128	167	1.00
129	131	1.00
131	152	1.00
131	147	1.00
132	190	1.00
134	196	1.00
135	176	1.00
135	154	1.00
135	153	1.00
136	192	1.00
136	191	1.00
137	193	1.00
137	170	1.00
137	160	1.00
138	183	1.00
139	173	1.00
141	185	1.00
141	188	1.00
142	181	1.00
143	193	1.00
148	149	1.00
151	182	1.00
153	172	1.00
154	196	1.00
155	176	1.00
159	171	1.00
161	179	1.00
162	167	1.00
165	173	1.00
166	186	1.00
167	189	1.00
171	195	1.00
172	177	1.00
182	187	1.00
185	189	1.00
186	188	1.00
190	192	1.00
