162	243
1	58	1.00
1	146	1.00
1	16	1.00
2	131	1.00
2	47	1.00
2	89	1.00
3	38	1.00
3	140	1.00
3	124	1.00
4	78	1.00
4	81	1.00
4	8	1.00
5	10	1.00
5	72	1.00
5	64	1.00
6	65	1.00
6	47	1.00
6	161	1.00
7	88	1.00
7	54	1.00
7	40	1.00
8	63	1.00
8	127	1.00
9	128	1.00
9	28	1.00
9	69	1.00
10	122	1.00
10	85	1.00
11	13	1.00
11	125	1.00
11	130	1.00
12	122	1.00
12	115	1.00
12	72	1.00
13	123	1.00
13	16	1.00
14	100	1.00
14	87	1.00
14	21	1.00
15	24	1.00
15	129	1.00
15	93	1.00
16	84	1.00
17	88	1.00
17	91	1.00
17	114	1.00
18	135	1.00
18	100	1.00
18	150	1.00
19	161	1.00
19	28	1.00
19	25	1.00
20	22	1.00
20	50	1.00
20	141	1.00
21	77	1.00
21	32	1.00
22	143	1.00
22	152	1.00
23	42	1.00
23	162	1.00
23	81	1.00
24	94	1.00
24	159	1.00
25	94	1.00
25	141	1.00
26	101	1.00
26	59	1.00
26	130	1.00
27	150	1.00
27	113	1.00
27	31	1.00
28	45	1.00
29	132	1.00
29	59	1.00
29	144	1.00
30	117	1.00
30	108	1.00
30	58	1.00
31	146	1.00
31	87	1.00
32	58	1.00
32	147	1.00
33	99	1.00
33	73	1.00
33	62	1.00
34	64	1.00
34	90	1.00
34	69	1.00
35	140	1.00
35	76	1.00
35	88	1.00
36	37	1.00
36	100	1.00
36	68	1.00
37	91	1.00
37	110	1.00
38	104	1.00
38	103	1.00
39	111	1.00
39	146	1.00
39	149	1.00
40	108	1.00
40	133	1.00
41	99	1.00
41	53	1.00
41	102	1.00
42	160	1.00
42	76	1.00
43	142	1.00
43	71	1.00
43	107	1.00
44	148	1.00
44	147	1.00
44	119	1.00
45	160	1.00
45	75	1.00
46	147	1.00
46	77	1.00
46	125	1.00
47	63	1.00
48	80	1.00
48	126	1.00
48	96	1.00
49	78	1.00
49	113	1.00
49	121	1.00
50	98	1.00
50	97	1.00
51	156	1.00
51	155	1.00
51	104	1.00
52	102	1.00
52	152	1.00
52	156	1.00
53	129	1.00
53	161	1.00
54	106	1.00
54	113	1.00
55	93	1.00
55	60	1.00
55	99	1.00
56	79	1.00
56	155	1.00
56	135	1.00
57	70	1.00
57	90	1.00
57	139	1.00
59	72	1.00
60	126	1.00
60	138	1.00
61	153	1.00
61	158	1.00
61	109	1.00
62	141	1.00
62	137	1.00
63	94	1.00
64	143	1.00
65	73	1.00
65	144	1.00
66	128	1.00
66	150	1.00
66	79	1.00
67	127	1.00
67	142	1.00
67	109	1.00
68	148	1.00
68	104	1.00
69	128	1.00
70	98	1.00
70	84	1.00
71	162	1.00
71	75	1.00
73	131	1.00
74	80	1.00
74	157	1.00
74	86	1.00
75	105	1.00
76	87	1.00
77	118	1.00
78	154	1.00
79	95	1.00
80	97	1.00
81	154	1.00
82	154	1.00
82	133	1.00
82	103	1.00
83	96	1.00
83	148	1.00
83	105	1.00
84	153	1.00
85	120	1.00
85	107	1.00
86	145	1.00
86	108	1.00
89	101	1.00
89	140	1.00
90	118	1.00
91	157	1.00
92	134	1.00
92	116	1.00
92	121	1.00
93	112	1.00
95	118	1.00
95	137	1.00
96	136	1.00
97	102	1.00
98	115	1.00
101	143	1.00
103	130	1.00
105	115	1.00
106	117	1.00
106	121	1.00
107	132	1.00
109	110	1.00
110	125	1.00
111	153	1.00
111	155	1.00
112	135	1.00
112	139	1.00
114	127	1.00
114	116	1.00
116	151	1.00
117	149	1.00
119	160	1.00
119	157	1.00
120	134	1.00
120	129	1.00
122	131	1.00
123	149	1.00
123	158	1.00
124	142	1.00
124	156	1.00
126	138	1.00
132	137	1.00
133	145	1.00
134	145	1.00
136	151	1.00
136	162	1.00
138	151	1.00
139	144	1.00
152	159	1.00
158	159	1.00
