154	231
1	88	1.00
1	26	1.00
1	87	1.00
2	19	1.00
2	127	1.00
2	118	1.00
3	49	1.00
3	50	1.00
3	128	1.00
4	80	1.00
4	149	1.00
4	58	1.00
5	147	1.00
5	140	1.00
5	132	1.00
6	148	1.00
6	91	1.00
6	76	1.00
7	128	1.00
7	118	1.00
7	132	1.00
8	119	1.00
8	60	1.00
8	72	1.00
9	116	1.00
9	152	1.00
9	48	1.00
10	43	1.00
10	73	1.00
10	86	1.00
11	136	1.00
11	79	1.00
11	42	1.00
12	59	1.00
12	142	1.00
12	25	1.00
13	101	1.00
13	135	1.00
13	90	1.00
14	120	1.00
14	22	1.00
14	146	1.00
15	46	1.00
15	117	1.00
15	47	1.00
16	95	1.00
16	83	1.00
16	40	1.00
17	84	1.00
17	97	1.00
17	39	1.00
18	62	1.00
18	129	1.00
18	32	1.00
19	46	1.00
19	128	1.00
20	105	1.00
20	64	1.00
20	106	1.00
21	96	1.00
21	34	1.00
21	126	1.00
22	111	1.00
22	52	1.00
23	37	1.00
23	49	1.00
23	110	1.00
24	104	1.00
24	95	1.00
24	53	1.00
25	105	1.00
25	149	1.00
26	74	1.00
26	151	1.00
27	57	1.00
27	153	1.00
27	127	1.00
28	61	1.00
28	114	1.00
28	70	1.00
29	123	1.00
29	56	1.00
29	65	1.00
30	84	1.00
30	115	1.00
30	96	1.00
31	82	1.00
31	63	1.00
31	38	1.00
32	82	1.00
32	150	1.00
33	72	1.00
33	65	1.00
33	124	1.00
34	66	1.00
34	121	1.00
35	81	1.00
35	138	1.00
35	143	1.00
36	55	1.00
36	116	1.00
36	110	1.00
37	47	1.00
37	119	1.00
38	51	1.00
38	107	1.00
39	152	1.00
39	107	1.00
40	82	1.00
40	124	1.00
41	97	1.00
41	100	1.00
41	98	1.00
42	136	1.00
42	59	1.00
43	142	1.00
43	129	1.00
44	45	1.00
44	50	1.00
44	77	1.00
45	51	1.00
45	110	1.00
46	87	1.00
47	85	1.00
48	108	1.00
48	100	1.00
49	145	1.00
50	130	1.00
51	79	1.00
52	122	1.00
52	141	1.00
53	86	1.00
53	55	1.00
54	100	1.00
54	152	1.00
54	153	1.00
55	64	1.00
56	144	1.00
56	104	1.00
57	94	1.00
57	69	1.00
58	124	1.00
58	92	1.00
59	153	1.00
60	133	1.00
60	135	1.00
61	126	1.00
61	70	1.00
62	117	1.00
62	133	1.00
63	107	1.00
63	112	1.00
64	144	1.00
65	134	1.00
66	94	1.00
66	71	1.00
67	125	1.00
67	71	1.00
67	101	1.00
68	94	1.00
68	111	1.00
68	121	1.00
69	71	1.00
69	148	1.00
70	93	1.00
72	154	1.00
73	116	1.00
73	106	1.00
74	131	1.00
74	125	1.00
75	147	1.00
75	91	1.00
75	140	1.00
76	113	1.00
76	146	1.00
77	112	1.00
77	78	1.00
78	83	1.00
78	149	1.00
79	120	1.00
80	131	1.00
80	108	1.00
81	99	1.00
81	133	1.00
83	85	1.00
84	87	1.00
85	103	1.00
86	127	1.00
88	138	1.00
88	102	1.00
89	90	1.00
89	140	1.00
89	137	1.00
90	131	1.00
91	134	1.00
92	96	1.00
92	145	1.00
93	109	1.00
93	150	1.00
95	123	1.00
97	113	1.00
98	143	1.00
98	123	1.00
99	101	1.00
99	113	1.00
102	115	1.00
102	154	1.00
103	114	1.00
103	104	1.00
105	119	1.00
106	137	1.00
108	111	1.00
109	138	1.00
109	118	1.00
112	125	1.00
114	122	1.00
115	122	1.00
117	151	1.00
120	147	1.00
121	141	1.00
126	137	1.00
129	139	1.00
130	139	1.00
130	151	1.00
132	141	1.00
134	136	1.00
135	139	1.00
142	146	1.00
143	145	1.00
144	148	1.00
150	154	1.00
