152	228
1	129	1.00
1	97	1.00
1	138	1.00
2	57	1.00
2	69	1.00
2	32	1.00
3	87	1.00
3	69	1.00
3	147	1.00
4	90	1.00
4	22	1.00
4	80	1.00
5	98	1.00
5	18	1.00
5	62	1.00
6	22	1.00
6	139	1.00
6	104	1.00
7	100	1.00
7	55	1.00
7	104	1.00
8	101	1.00
8	53	1.00
8	20	1.00
9	79	1.00
9	82	1.00
9	97	1.00
10	37	1.00
10	21	1.00
10	16	1.00
11	52	1.00
11	61	1.00
11	139	1.00
12	133	1.00
12	13	1.00
12	37	1.00
13	115	1.00
13	145	1.00
14	35	1.00
14	111	1.00
14	144	1.00
15	85	1.00
15	89	1.00
15	17	1.00
16	23	1.00
16	117	1.00
17	40	1.00
17	53	1.00
18	38	1.00
18	113	1.00
19	71	1.00
19	92	1.00
19	91	1.00
20	121	1.00
20	62	1.00
21	136	1.00
21	57	1.00
22	114	1.00
23	118	1.00
23	54	1.00
24	32	1.00
24	75	1.00
24	46	1.00
25	85	1.00
25	63	1.00
25	90	1.00
26	142	1.00
26	129	1.00
26	49	1.00
27	76	1.00
27	43	1.00
27	103	1.00
28	132	1.00
28	141	1.00
28	56	1.00
29	146	1.00
29	121	1.00
29	35	1.00
30	110	1.00
30	140	1.00
30	133	1.00
31	52	1.00
31	123	1.00
31	58	1.00
32	148	1.00
33	49	1.00
33	149	1.00
33	93	1.00
34	68	1.00
34	101	1.00
34	87	1.00
35	111	1.00
36	70	1.00
36	130	1.00
36	66	1.00
37	55	1.00
38	58	1.00
38	42	1.00
39	131	1.00
39	61	1.00
39	45	1.00
40	88	1.00
40	91	1.00
41	111	1.00
41	54	1.00
41	86	1.00
42	104	1.00
42	103	1.00
43	144	1.00
43	127	1.00
44	137	1.00
44	70	1.00
44	118	1.00
45	143	1.00
45	124	1.00
46	93	1.00
46	128	1.00
47	64	1.00
47	112	1.00
47	125	1.00
48	79	1.00
48	87	1.00
48	50	1.00
49	70	1.00
50	82	1.00
50	78	1.00
51	99	1.00
51	78	1.00
51	75	1.00
52	117	1.00
53	109	1.00
54	135	1.00
55	67	1.00
56	98	1.00
56	141	1.00
57	115	1.00
58	143	1.00
59	72	1.00
59	142	1.00
59	130	1.00
60	92	1.00
60	124	1.00
60	140	1.00
61	138	1.00
62	73	1.00
63	95	1.00
63	75	1.00
64	84	1.00
64	125	1.00
65	99	1.00
65	126	1.00
65	93	1.00
66	82	1.00
66	72	1.00
67	80	1.00
67	119	1.00
68	102	1.00
68	96	1.00
69	123	1.00
71	105	1.00
71	127	1.00
72	91	1.00
73	125	1.00
73	109	1.00
74	119	1.00
74	102	1.00
74	151	1.00
76	135	1.00
76	83	1.00
77	120	1.00
77	88	1.00
77	129	1.00
78	94	1.00
79	127	1.00
80	83	1.00
81	151	1.00
81	137	1.00
81	135	1.00
83	110	1.00
84	118	1.00
84	107	1.00
85	137	1.00
86	141	1.00
86	134	1.00
88	152	1.00
89	107	1.00
89	102	1.00
90	112	1.00
92	145	1.00
94	121	1.00
94	133	1.00
95	120	1.00
95	122	1.00
96	150	1.00
96	134	1.00
97	98	1.00
99	128	1.00
100	136	1.00
100	143	1.00
101	120	1.00
103	126	1.00
105	117	1.00
105	146	1.00
106	108	1.00
106	119	1.00
106	114	1.00
107	150	1.00
108	113	1.00
108	126	1.00
109	152	1.00
110	122	1.00
112	144	1.00
113	116	1.00
114	131	1.00
115	152	1.00
116	148	1.00
116	139	1.00
122	146	1.00
123	124	1.00
128	132	1.00
130	134	1.00
131	136	1.00
132	147	1.00
138	145	1.00
140	142	1.00
147	151	1.00
148	149	1.00
149	150	1.00
