100	150
1	10	1.00
1	27	1.00
1	11	1.00
2	92	1.00
2	50	1.00
2	52	1.00
3	99	1.00
3	82	1.00
3	33	1.00
4	36	1.00
4	89	1.00
4	50	1.00
5	91	1.00
5	30	1.00
5	29	1.00
6	15	1.00
6	88	1.00
6	31	1.00
7	18	1.00
7	67	1.00
7	53	1.00
8	88	1.00
8	26	1.00
8	52	1.00
9	29	1.00
9	80	1.00
9	31	1.00
10	17	1.00
10	85	1.00
11	25	1.00
11	60	1.00
12	34	1.00
12	36	1.00
12	81	1.00
13	26	1.00
13	46	1.00
13	88	1.00
14	70	1.00
14	61	1.00
14	97	1.00
15	79	1.00
15	98	1.00
16	38	1.00
16	93	1.00
16	49	1.00
17	21	1.00
17	40	1.00
18	72	1.00
18	63	1.00
19	69	1.00
19	83	1.00
19	52	1.00
20	75	1.00
20	42	1.00
20	23	1.00
21	54	1.00
21	38	1.00
22	30	1.00
22	80	1.00
22	91	1.00
23	36	1.00
23	46	1.00
24	28	1.00
24	39	1.00
24	59	1.00
25	100	1.00
25	95	1.00
26	96	1.00
27	67	1.00
27	77	1.00
28	64	1.00
28	81	1.00
29	79	1.00
30	99	1.00
31	71	1.00
32	47	1.00
32	54	1.00
32	60	1.00
33	71	1.00
33	61	1.00
34	35	1.00
34	95	1.00
35	74	1.00
35	51	1.00
37	87	1.00
37	73	1.00
37	83	1.00
38	84	1.00
39	86	1.00
39	68	1.00
40	83	1.00
40	77	1.00
41	66	1.00
41	90	1.00
41	84	1.00
42	71	1.00
42	44	1.00
43	93	1.00
43	62	1.00
43	58	1.00
44	65	1.00
44	66	1.00
45	51	1.00
45	94	1.00
45	97	1.00
46	50	1.00
47	55	1.00
47	58	1.00
48	59	1.00
48	56	1.00
48	58	1.00
49	81	1.00
49	90	1.00
51	62	1.00
53	63	1.00
53	57	1.00
54	55	1.00
55	73	1.00
56	90	1.00
56	85	1.00
57	82	1.00
57	96	1.00
59	75	1.00
60	86	1.00
61	76	1.00
62	80	1.00
63	70	1.00
64	93	1.00
64	72	1.00
65	100	1.00
65	76	1.00
66	95	1.00
67	74	1.00
68	96	1.00
68	89	1.00
69	92	1.00
69	99	1.00
70	84	1.00
72	74	1.00
73	97	1.00
75	79	1.00
76	77	1.00
78	100	1.00
78	94	1.00
78	98	1.00
82	87	1.00
85	86	1.00
87	92	1.00
89	91	1.00
94	98	1.00
