78	117
1	21	1.00
1	78	1.00
1	55	1.00
2	6	1.00
2	5	1.00
2	22	1.00
3	71	1.00
3	43	1.00
3	29	1.00
4	13	1.00
4	57	1.00
4	37	1.00
5	63	1.00
5	21	1.00
6	13	1.00
6	46	1.00
7	59	1.00
7	54	1.00
7	74	1.00
8	9	1.00
8	16	1.00
8	33	1.00
9	49	1.00
9	45	1.00
10	56	1.00
10	30	1.00
10	65	1.00
11	71	1.00
11	52	1.00
11	41	1.00
12	78	1.00
12	61	1.00
12	68	1.00
13	50	1.00
14	29	1.00
14	45	1.00
14	17	1.00
15	72	1.00
15	47	1.00
15	41	1.00
16	34	1.00
16	38	1.00
17	26	1.00
17	45	1.00
18	67	1.00
18	72	1.00
18	47	1.00
19	75	1.00
19	20	1.00
19	47	1.00
20	56	1.00
20	27	1.00
21	58	1.00
22	75	1.00
22	33	1.00
23	73	1.00
23	53	1.00
23	51	1.00
24	48	1.00
24	42	1.00
24	36	1.00
25	64	1.00
25	34	1.00
25	65	1.00
26	64	1.00
26	66	1.00
27	67	1.00
27	30	1.00
28	44	1.00
28	61	1.00
28	40	1.00
29	63	1.00
30	33	1.00
31	38	1.00
31	40	1.00
31	69	1.00
32	51	1.00
32	67	1.00
32	50	1.00
34	46	1.00
35	49	1.00
35	78	1.00
35	77	1.00
36	75	1.00
36	39	1.00
37	70	1.00
37	65	1.00
38	76	1.00
39	43	1.00
39	70	1.00
40	42	1.00
41	43	1.00
42	66	1.00
44	74	1.00
44	58	1.00
46	59	1.00
48	56	1.00
48	73	1.00
49	69	1.00
50	62	1.00
51	76	1.00
52	62	1.00
52	68	1.00
53	77	1.00
53	61	1.00
54	55	1.00
54	57	1.00
55	68	1.00
57	71	1.00
58	60	1.00
59	60	1.00
60	74	1.00
62	77	1.00
63	72	1.00
64	66	1.00
69	73	1.00
70	76	1.00
