272	408
1	202	1.00
1	238	1.00
1	68	1.00
2	173	1.00
2	206	1.00
2	49	1.00
3	170	1.00
3	86	1.00
3	253	1.00
4	210	1.00
4	126	1.00
4	107	1.00
5	233	1.00
5	97	1.00
5	63	1.00
6	125	1.00
6	33	1.00
6	181	1.00
7	55	1.00
7	185	1.00
7	162	1.00
8	220	1.00
8	228	1.00
8	14	1.00
9	164	1.00
9	151	1.00
9	155	1.00
10	50	1.00
10	245	1.00
10	241	1.00
11	198	1.00
11	74	1.00
11	46	1.00
12	268	1.00
12	149	1.00
12	174	1.00
13	112	1.00
13	151	1.00
13	235	1.00
14	267	1.00
14	67	1.00
15	266	1.00
15	256	1.00
15	252	1.00
16	225	1.00
16	264	1.00
16	237	1.00
17	120	1.00
17	262	1.00
17	36	1.00
18	201	1.00
18	20	1.00
18	171	1.00
19	104	1.00
19	260	1.00
19	179	1.00
20	177	1.00
20	203	1.00
21	226	1.00
21	137	1.00
21	117	1.00
22	179	1.00
22	114	1.00
22	236	1.00
23	204	1.00
23	55	1.00
23	129	1.00
24	158	1.00
24	234	1.00
24	180	1.00
25	109	1.00
25	174	1.00
25	144	1.00
26	56	1.00
26	66	1.00
26	29	1.00
27	215	1.00
27	220	1.00
27	222	1.00
28	62	1.00
28	103	1.00
28	212	1.00
29	34	1.00
29	250	1.00
30	172	1.00
30	217	1.00
30	264	1.00
31	219	1.00
31	259	1.00
31	160	1.00
32	50	1.00
32	189	1.00
32	253	1.00
33	108	1.00
33	126	1.00
34	224	1.00
34	156	1.00
35	202	1.00
35	112	1.00
35	243	1.00
36	225	1.00
36	241	1.00
37	132	1.00
37	64	1.00
37	47	1.00
38	46	1.00
38	131	1.00
38	109	1.00
39	244	1.00
39	194	1.00
39	259	1.00
40	270	1.00
40	119	1.00
40	221	1.00
41	106	1.00
41	105	1.00
41	228	1.00
42	118	1.00
42	143	1.00
42	81	1.00
43	53	1.00
43	206	1.00
43	164	1.00
44	69	1.00
44	242	1.00
44	180	1.00
45	118	1.00
45	90	1.00
45	251	1.00
46	52	1.00
47	266	1.00
47	213	1.00
48	185	1.00
48	142	1.00
48	77	1.00
49	78	1.00
49	50	1.00
51	212	1.00
51	92	1.00
51	230	1.00
52	258	1.00
52	57	1.00
53	58	1.00
53	255	1.00
54	272	1.00
54	90	1.00
54	140	1.00
55	271	1.00
56	116	1.00
56	180	1.00
57	141	1.00
57	246	1.00
58	93	1.00
58	233	1.00
59	199	1.00
59	161	1.00
59	102	1.00
60	159	1.00
60	192	1.00
60	113	1.00
61	62	1.00
61	269	1.00
61	163	1.00
