210	315
1	88	1.00
1	45	1.00
1	39	1.00
2	115	1.00
2	159	1.00
2	158	1.00
3	166	1.00
3	61	1.00
3	80	1.00
4	207	1.00
4	72	1.00
4	82	1.00
5	138	1.00
5	40	1.00
5	66	1.00
6	180	1.00
6	74	1.00
6	174	1.00
7	202	1.00
7	184	1.00
7	13	1.00
8	79	1.00
8	109	1.00
8	150	1.00
9	37	1.00
9	22	1.00
9	52	1.00
10	147	1.00
10	190	1.00
10	81	1.00
11	22	1.00
11	196	1.00
11	190	1.00
12	96	1.00
12	140	1.00
12	16	1.00
13	19	1.00
13	56	1.00
14	71	1.00
14	156	1.00
14	134	1.00
15	90	1.00
15	204	1.00
15	197	1.00
16	91	1.00
16	103	1.00
17	34	1.00
17	69	1.00
17	59	1.00
18	125	1.00
18	81	1.00
18	124	1.00
19	87	1.00
19	57	1.00
20	31	1.00
20	128	1.00
20	93	1.00
21	52	1.00
21	194	1.00
21	187	1.00
22	69	1.00
23	88	1.00
23	110	1.00
23	108	1.00
24	164	1.00
24	182	1.00
24	65	1.00
25	192	1.00
25	75	1.00
25	151	1.00
26	124	1.00
26	71	1.00
26	49	1.00
27	183	1.00
27	132	1.00
27	45	1.00
28	146	1.00
28	55	1.00
28	72	1.00
29	49	1.00
29	163	1.00
29	77	1.00
30	67	1.00
30	113	1.00
30	145	1.00
31	147	1.00
31	131	1.00
32	34	1.00
32	128	1.00
32	74	1.00
33	210	1.00
33	186	1.00
33	83	1.00
34	142	1.00
35	83	1.00
35	143	1.00
35	97	1.00
36	53	1.00
36	127	1.00
36	177	1.00
37	140	1.00
37	176	1.00
38	188	1.00
38	117	1.00
38	144	1.00
39	50	1.00
39	51	1.00
40	187	1.00
40	193	1.00
41	161	1.00
41	58	1.00
41	209	1.00
42	169	1.00
42	91	1.00
42	179	1.00
43	108	1.00
43	136	1.00
43	97	1.00
44	118	1.00
44	45	1.00
44	210	1.00
46	129	1.00
46	115	1.00
46	94	1.00
47	85	1.00
47	116	1.00
47	149	1.00
48	108	1.00
48	125	1.00
48	171	1.00
49	75	1.00
50	131	1.00
50	184	1.00
51	96	1.00
51	133	1.00
52	209	1.00
53	116	1.00
53	132	1.00
54	179	1.00
54	78	1.00
54	115	1.00
55	105	1.00
55	117	1.00
56	118	1.00
56	83	1.00
57	163	1.00
57	172	1.00
58	106	1.00
58	64	1.00
59	86	1.00
59	186	1.00
60	130	1.00
60	173	1.00
60	146	1.00
61	71	1.00
61	96	1.00
62	135	1.00
62	106	1.00
62	183	1.00
63	199	1.00
63	170	1.00
63	123	1.00
64	142	1.00
64	157	1.00
65	114	1.00
65	91	1.00
66	101	1.00
66	188	1.00
67	173	1.00
67	98	1.00
68	122	1.00
68	200	1.00
68	174	1.00
69	118	1.00
70	102	1.00
70	121	1.00
70	164	1.00
72	185	1.00
73	156	1.00
73	80	1.00
73	208	1.00
74	148	1.00
75	135	1.00
76	140	1.00
76	93	1.00
76	113	1.00
77	157	1.00
77	82	1.00
78	180	1.00
78	152	1.00
79	168	1.00
79	137	1.00
80	141	1.00
81	161	1.00
82	120	1.00
84	175	1.00
84	123	1.00
84	134	1.00
85	105	1.00
85	121	1.00
86	199	1.00
86	205	1.00
87	150	1.00
87	205	1.00
88	178	1.00
89	116	1.00
89	206	1.00
89	177	1.00
90	159	1.00
90	128	1.00
92	185	1.00
92	208	1.00
92	169	1.00
93	95	1.00
94	188	1.00
94	110	1.00
95	127	1.00
95	153	1.00
97	98	1.00
98	154	1.00
99	205	1.00
99	132	1.00
99	134	1.00
100	192	1.00
100	200	1.00
100	178	1.00
101	152	1.00
101	120	1.00
102	107	1.00
102	178	1.00
103	182	1.00
103	189	1.00
104	107	1.00
104	207	1.00
104	170	1.00
105	193	1.00
106	162	1.00
107	195	1.00
109	200	1.00
109	137	1.00
110	131	1.00
111	196	1.00
111	195	1.00
111	210	1.00
112	136	1.00
112	202	1.00
112	126	1.00
113	174	1.00
114	171	1.00
114	169	1.00
117	179	1.00
119	176	1.00
119	184	1.00
119	135	1.00
120	155	1.00
121	206	1.00
122	157	1.00
122	144	1.00
123	139	1.00
124	141	1.00
125	203	1.00
126	162	1.00
126	171	1.00
127	194	1.00
129	136	1.00
129	197	1.00
130	150	1.00
130	163	1.00
133	149	1.00
133	146	1.00
137	168	1.00
138	202	1.00
138	143	1.00
139	166	1.00
139	193	1.00
141	170	1.00
142	191	1.00
143	198	1.00
144	183	1.00
145	151	1.00
145	155	1.00
147	180	1.00
148	201	1.00
148	199	1.00
149	152	1.00
151	175	1.00
153	194	1.00
153	203	1.00
154	195	1.00
154	155	1.00
156	172	1.00
158	191	1.00
158	166	1.00
159	197	1.00
160	187	1.00
160	165	1.00
160	167	1.00
161	167	1.00
162	203	1.00
164	208	1.00
165	185	1.00
165	168	1.00
167	192	1.00
172	201	1.00
173	175	1.00
176	189	1.00
177	181	1.00
181	206	1.00
181	204	1.00
182	201	1.00
186	209	1.00
189	198	1.00
190	204	1.00
191	196	1.00
198	207	1.00
