68	102
1	28	1.00
1	38	1.00
1	9	1.00
2	64	1.00
2	49	1.00
2	58	1.00
3	64	1.00
3	52	1.00
3	55	1.00
4	33	1.00
4	15	1.00
4	35	1.00
5	23	1.00
5	61	1.00
5	13	1.00
6	20	1.00
6	67	1.00
6	17	1.00
7	58	1.00
7	16	1.00
7	52	1.00
8	23	1.00
8	22	1.00
8	28	1.00
9	20	1.00
9	12	1.00
10	22	1.00
10	29	1.00
10	45	1.00
11	48	1.00
11	35	1.00
11	56	1.00
12	45	1.00
12	22	1.00
13	55	1.00
13	37	1.00
14	36	1.00
14	25	1.00
14	48	1.00
15	21	1.00
15	17	1.00
16	62	1.00
16	31	1.00
17	60	1.00
18	36	1.00
18	38	1.00
18	21	1.00
19	36	1.00
19	59	1.00
19	61	1.00
20	44	1.00
21	68	1.00
23	48	1.00
24	39	1.00
24	38	1.00
24	26	1.00
25	57	1.00
25	67	1.00
26	67	1.00
26	49	1.00
27	42	1.00
27	40	1.00
27	46	1.00
28	47	1.00
29	56	1.00
29	50	1.00
30	61	1.00
30	46	1.00
30	53	1.00
31	32	1.00
31	34	1.00
32	63	1.00
32	37	1.00
33	44	1.00
33	43	1.00
34	37	1.00
34	35	1.00
39	57	1.00
39	64	1.00
40	58	1.00
40	52	1.00
41	59	1.00
41	62	1.00
41	42	1.00
42	68	1.00
43	63	1.00
43	44	1.00
45	65	1.00
46	54	1.00
47	68	1.00
47	59	1.00
49	50	1.00
50	66	1.00
51	54	1.00
51	62	1.00
51	65	1.00
53	57	1.00
53	66	1.00
54	60	1.00
55	63	1.00
56	66	1.00
60	65	1.00
