150	225
1	17	1.00
1	52	1.00
1	36	1.00
2	94	1.00
2	118	1.00
2	134	1.00
3	45	1.00
3	13	1.00
3	41	1.00
4	6	1.00
4	30	1.00
4	16	1.00
5	76	1.00
5	150	1.00
5	102	1.00
6	59	1.00
6	36	1.00
7	18	1.00
7	62	1.00
7	26	1.00
8	72	1.00
8	127	1.00
8	98	1.00
9	34	1.00
9	59	1.00
9	50	1.00
10	48	1.00
10	118	1.00
10	134	1.00
11	139	1.00
11	92	1.00
11	90	1.00
12	68	1.00
12	79	1.00
12	69	1.00
13	114	1.00
13	39	1.00
14	67	1.00
14	88	1.00
14	112	1.00
15	31	1.00
15	96	1.00
15	18	1.00
16	27	1.00
16	28	1.00
17	143	1.00
17	55	1.00
18	112	1.00
19	121	1.00
19	33	1.00
19	58	1.00
20	35	1.00
20	104	1.00
20	138	1.00
21	57	1.00
21	109	1.00
21	83	1.00
22	77	1.00
22	117	1.00
22	109	1.00
23	149	1.00
23	108	1.00
23	77	1.00
24	126	1.00
24	85	1.00
24	81	1.00
25	137	1.00
25	95	1.00
25	44	1.00
26	99	1.00
26	132	1.00
27	76	1.00
27	98	1.00
28	147	1.00
28	86	1.00
29	37	1.00
29	106	1.00
29	87	1.00
30	120	1.00
30	150	1.00
31	111	1.00
31	35	1.00
32	46	1.00
32	132	1.00
32	36	1.00
33	51	1.00
33	66	1.00
34	141	1.00
34	74	1.00
35	54	1.00
37	42	1.00
37	116	1.00
38	51	1.00
38	68	1.00
38	100	1.00
39	125	1.00
39	95	1.00
40	120	1.00
40	71	1.00
40	119	1.00
41	142	1.00
41	122	1.00
42	80	1.00
42	84	1.00
43	131	1.00
43	70	1.00
43	71	1.00
44	84	1.00
44	89	1.00
45	51	1.00
45	81	1.00
46	62	1.00
46	131	1.00
47	81	1.00
47	78	1.00
47	108	1.00
48	61	1.00
48	93	1.00
49	149	1.00
49	87	1.00
49	110	1.00
50	92	1.00
50	96	1.00
52	149	1.00
52	60	1.00
53	135	1.00
53	65	1.00
53	140	1.00
54	100	1.00
54	125	1.00
55	75	1.00
55	73	1.00
56	91	1.00
56	128	1.00
56	97	1.00
57	68	1.00
57	140	1.00
58	75	1.00
58	133	1.00
59	74	1.00
60	126	1.00
60	135	1.00
61	119	1.00
61	137	1.00
62	124	1.00
63	94	1.00
63	64	1.00
63	86	1.00
64	126	1.00
64	82	1.00
65	94	1.00
65	102	1.00
66	145	1.00
66	105	1.00
67	97	1.00
67	142	1.00
69	78	1.00
69	107	1.00
70	124	1.00
70	122	1.00
71	129	1.00
72	113	1.00
72	83	1.00
73	114	1.00
73	117	1.00
74	80	1.00
75	104	1.00
76	119	1.00
77	136	1.00
78	111	1.00
79	121	1.00
79	115	1.00
80	101	1.00
82	114	1.00
82	113	1.00
83	146	1.00
84	139	1.00
85	131	1.00
85	115	1.00
86	141	1.00
87	123	1.00
88	90	1.00
88	136	1.00
89	123	1.00
89	117	1.00
90	146	1.00
91	116	1.00
91	141	1.00
92	107	1.00
93	140	1.00
93	103	1.00
95	136	1.00
96	144	1.00
97	145	1.00
98	121	1.00
99	132	1.00
99	145	1.00
100	123	1.00
101	133	1.00
101	129	1.00
102	115	1.00
103	104	1.00
103	112	1.00
105	142	1.00
105	109	1.00
106	122	1.00
106	125	1.00
107	124	1.00
108	130	1.00
110	118	1.00
110	111	1.00
113	143	1.00
116	148	1.00
120	150	1.00
127	144	1.00
127	138	1.00
128	144	1.00
128	148	1.00
129	147	1.00
130	135	1.00
130	148	1.00
133	134	1.00
137	143	1.00
138	146	1.00
139	147	1.00
