226	339
1	80	1.00
1	59	1.00
1	135	1.00
2	92	1.00
2	162	1.00
2	225	1.00
3	76	1.00
3	12	1.00
3	191	1.00
4	179	1.00
4	134	1.00
4	199	1.00
5	181	1.00
5	86	1.00
5	221	1.00
6	190	1.00
6	214	1.00
6	201	1.00
7	74	1.00
7	152	1.00
7	222	1.00
8	68	1.00
8	37	1.00
8	58	1.00
9	202	1.00
9	66	1.00
9	16	1.00
10	71	1.00
10	210	1.00
10	115	1.00
11	105	1.00
11	191	1.00
11	43	1.00
12	155	1.00
12	93	1.00
13	82	1.00
13	224	1.00
13	151	1.00
14	117	1.00
14	55	1.00
14	130	1.00
15	154	1.00
15	66	1.00
15	117	1.00
16	112	1.00
16	223	1.00
17	21	1.00
17	186	1.00
17	102	1.00
18	116	1.00
18	194	1.00
18	136	1.00
19	42	1.00
19	163	1.00
19	53	1.00
20	113	1.00
20	61	1.00
20	45	1.00
21	155	1.00
21	158	1.00
22	29	1.00
22	220	1.00
22	97	1.00
23	84	1.00
23	97	1.00
23	149	1.00
24	64	1.00
24	109	1.00
24	135	1.00
25	47	1.00
25	100	1.00
25	140	1.00
26	92	1.00
26	195	1.00
26	225	1.00
27	71	1.00
27	49	1.00
27	123	1.00
28	91	1.00
28	166	1.00
28	118	1.00
29	68	1.00
29	211	1.00
30	46	1.00
30	176	1.00
30	165	1.00
31	178	1.00
31	168	1.00
31	208	1.00
32	159	1.00
32	50	1.00
32	51	1.00
33	136	1.00
33	189	1.00
33	112	1.00
34	213	1.00
34	40	1.00
34	204	1.00
35	152	1.00
35	185	1.00
35	76	1.00
36	213	1.00
36	38	1.00
36	104	1.00
37	193	1.00
37	75	1.00
38	207	1.00
38	209	1.00
39	106	1.00
39	137	1.00
39	171	1.00
40	192	1.00
40	218	1.00
41	196	1.00
41	204	1.00
41	206	1.00
42	77	1.00
42	180	1.00
43	144	1.00
43	218	1.00
44	129	1.00
44	105	1.00
44	160	1.00
45	174	1.00
45	130	1.00
46	219	1.00
46	204	1.00
47	127	1.00
47	95	1.00
48	111	1.00
48	51	1.00
48	159	1.00
49	53	1.00
49	205	1.00
50	65	1.00
50	127	1.00
51	167	1.00
52	149	1.00
52	60	1.00
52	191	1.00
53	169	1.00
54	114	1.00
54	110	1.00
54	142	1.00
55	154	1.00
55	75	1.00
56	132	1.00
56	95	1.00
56	126	1.00
57	151	1.00
57	72	1.00
57	122	1.00
58	67	1.00
58	127	1.00
59	215	1.00
59	120	1.00
60	128	1.00
60	89	1.00
61	215	1.00
61	149	1.00
62	123	1.00
62	129	1.00
62	126	1.00
63	183	1.00
63	174	1.00
63	146	1.00
64	200	1.00
64	113	1.00
65	211	1.00
65	210	1.00
66	192	1.00
67	212	1.00
67	108	1.00
68	119	1.00
69	79	1.00
69	195	1.00
69	173	1.00
70	117	1.00
70	189	1.00
70	201	1.00
71	133	1.00
72	134	1.00
72	139	1.00
73	193	1.00
73	109	1.00
73	188	1.00
74	107	1.00
74	166	1.00
75	99	1.00
76	184	1.00
77	193	1.00
77	128	1.00
78	125	1.00
78	81	1.00
78	93	1.00
79	100	1.00
79	91	1.00
80	163	1.00
80	110	1.00
81	90	1.00
81	184	1.00
82	183	1.00
82	171	1.00
83	162	1.00
83	220	1.00
83	145	1.00
84	87	1.00
84	143	1.00
85	140	1.00
85	157	1.00
85	141	1.00
86	168	1.00
86	184	1.00
87	200	1.00
87	157	1.00
88	170	1.00
88	161	1.00
88	94	1.00
89	194	1.00
89	146	1.00
90	187	1.00
90	222	1.00
91	158	1.00
92	124	1.00
93	106	1.00
94	158	1.00
94	182	1.00
95	114	1.00
96	131	1.00
96	207	1.00
96	118	1.00
97	113	1.00
98	174	1.00
98	216	1.00
98	105	1.00
99	172	1.00
99	217	1.00
100	226	1.00
101	107	1.00
101	209	1.00
101	203	1.00
102	107	1.00
102	122	1.00
103	169	1.00
103	181	1.00
103	209	1.00
104	167	1.00
104	188	1.00
106	197	1.00
108	177	1.00
108	124	1.00
109	175	1.00
110	115	1.00
111	182	1.00
111	178	1.00
112	198	1.00
114	205	1.00
115	154	1.00
116	126	1.00
116	172	1.00
118	196	1.00
119	157	1.00
119	125	1.00
120	132	1.00
120	139	1.00
121	203	1.00
121	124	1.00
121	182	1.00
122	156	1.00
123	224	1.00
125	221	1.00
128	176	1.00
129	226	1.00
130	212	1.00
131	161	1.00
131	217	1.00
132	134	1.00
133	208	1.00
133	150	1.00
135	141	1.00
136	226	1.00
137	159	1.00
137	200	1.00
138	196	1.00
138	186	1.00
138	175	1.00
139	185	1.00
140	144	1.00
141	147	1.00
142	202	1.00
142	218	1.00
143	147	1.00
143	188	1.00
144	220	1.00
145	165	1.00
145	164	1.00
146	178	1.00
147	153	1.00
148	150	1.00
148	186	1.00
148	170	1.00
150	164	1.00
151	201	1.00
152	185	1.00
153	222	1.00
153	173	1.00
155	223	1.00
156	223	1.00
156	214	1.00
160	166	1.00
160	190	1.00
161	216	1.00
162	210	1.00
163	189	1.00
164	207	1.00
165	198	1.00
167	175	1.00
168	172	1.00
169	170	1.00
171	219	1.00
173	177	1.00
176	214	1.00
177	197	1.00
179	216	1.00
179	187	1.00
180	199	1.00
180	187	1.00
181	206	1.00
183	192	1.00
190	213	1.00
194	197	1.00
195	211	1.00
198	225	1.00
199	224	1.00
202	219	1.00
203	208	1.00
205	206	1.00
212	215	1.00
217	221	1.00
