54	81
1	18	1.00
1	34	1.00
1	41	1.00
2	9	1.00
2	40	1.00
2	3	1.00
3	28	1.00
3	42	1.00
4	40	1.00
4	12	1.00
4	24	1.00
5	25	1.00
5	20	1.00
5	36	1.00
6	13	1.00
6	53	1.00
6	9	1.00
7	12	1.00
7	51	1.00
7	11	1.00
8	24	1.00
8	14	1.00
8	31	1.00
9	38	1.00
10	36	1.00
10	27	1.00
10	21	1.00
11	29	1.00
11	41	1.00
12	15	1.00
13	39	1.00
13	19	1.00
14	18	1.00
14	45	1.00
15	19	1.00
15	16	1.00
16	26	1.00
16	39	1.00
17	20	1.00
17	43	1.00
17	32	1.00
18	31	1.00
19	45	1.00
20	51	1.00
21	29	1.00
21	43	1.00
22	23	1.00
22	37	1.00
22	52	1.00
23	34	1.00
23	49	1.00
24	27	1.00
25	26	1.00
25	40	1.00
26	49	1.00
27	31	1.00
28	48	1.00
28	30	1.00
29	51	1.00
30	35	1.00
30	50	1.00
32	46	1.00
32	37	1.00
33	47	1.00
33	50	1.00
33	54	1.00
34	43	1.00
35	48	1.00
35	54	1.00
36	53	1.00
37	47	1.00
38	52	1.00
38	39	1.00
41	42	1.00
42	45	1.00
44	54	1.00
44	46	1.00
44	50	1.00
46	48	1.00
47	52	1.00
49	53	1.00
