34	51
1	19	1.00
1	16	1.00
1	34	1.00
2	12	1.00
2	5	1.00
2	31	1.00
3	24	1.00
3	29	1.00
3	16	1.00
4	18	1.00
4	20	1.00
4	17	1.00
5	13	1.00
5	10	1.00
6	12	1.00
6	14	1.00
6	15	1.00
7	23	1.00
7	33	1.00
7	29	1.00
8	11	1.00
8	19	1.00
8	25	1.00
9	18	1.00
9	32	1.00
9	34	1.00
10	19	1.00
10	22	1.00
11	28	1.00
11	29	1.00
12	24	1.00
13	17	1.00
13	14	1.00
14	32	1.00
15	20	1.00
15	33	1.00
16	30	1.00
17	26	1.00
18	27	1.00
20	30	1.00
21	23	1.00
21	26	1.00
21	27	1.00
22	25	1.00
22	30	1.00
23	24	1.00
25	31	1.00
26	28	1.00
27	31	1.00
28	33	1.00
32	34	1.00
