72	108
1	72	1.00
1	12	1.00
1	53	1.00
2	39	1.00
2	52	1.00
2	10	1.00
3	38	1.00
3	68	1.00
3	42	1.00
4	11	1.00
4	67	1.00
4	18	1.00
5	42	1.00
5	51	1.00
5	66	1.00
6	29	1.00
6	10	1.00
6	37	1.00
7	41	1.00
7	28	1.00
7	67	1.00
8	19	1.00
8	71	1.00
8	34	1.00
9	29	1.00
9	68	1.00
9	14	1.00
10	66	1.00
11	51	1.00
11	33	1.00
12	57	1.00
12	25	1.00
13	41	1.00
13	17	1.00
13	28	1.00
14	63	1.00
14	28	1.00
15	59	1.00
15	64	1.00
15	43	1.00
16	46	1.00
16	32	1.00
16	38	1.00
17	56	1.00
17	49	1.00
18	45	1.00
18	43	1.00
19	37	1.00
19	36	1.00
20	21	1.00
20	64	1.00
20	24	1.00
21	70	1.00
21	37	1.00
22	61	1.00
22	54	1.00
22	32	1.00
23	45	1.00
23	35	1.00
23	69	1.00
24	62	1.00
24	60	1.00
25	35	1.00
25	41	1.00
26	65	1.00
26	44	1.00
26	30	1.00
27	47	1.00
27	31	1.00
27	58	1.00
29	49	1.00
30	60	1.00
30	40	1.00
31	48	1.00
31	39	1.00
32	48	1.00
33	61	1.00
33	44	1.00
34	38	1.00
34	39	1.00
35	52	1.00
36	64	1.00
36	46	1.00
40	72	1.00
40	62	1.00
42	72	1.00
43	50	1.00
44	65	1.00
45	57	1.00
46	63	1.00
47	54	1.00
47	69	1.00
48	65	1.00
49	59	1.00
50	57	1.00
50	63	1.00
51	69	1.00
52	53	1.00
53	66	1.00
54	55	1.00
55	61	1.00
55	71	1.00
56	70	1.00
56	68	1.00
58	59	1.00
58	60	1.00
62	71	1.00
67	70	1.00
