38	57
1	18	1.00
1	33	1.00
1	3	1.00
2	31	1.00
2	17	1.00
2	38	1.00
3	4	1.00
3	9	1.00
4	25	1.00
4	22	1.00
5	11	1.00
5	8	1.00
5	35	1.00
6	10	1.00
6	12	1.00
6	16	1.00
7	13	1.00
7	18	1.00
7	37	1.00
8	16	1.00
8	10	1.00
9	12	1.00
9	36	1.00
10	19	1.00
11	28	1.00
11	37	1.00
12	35	1.00
13	21	1.00
13	25	1.00
14	27	1.00
14	15	1.00
14	28	1.00
15	17	1.00
15	31	1.00
16	20	1.00
17	32	1.00
18	33	1.00
19	23	1.00
19	38	1.00
20	30	1.00
20	32	1.00
21	29	1.00
21	34	1.00
22	29	1.00
22	24	1.00
23	31	1.00
23	26	1.00
24	34	1.00
24	30	1.00
25	27	1.00
26	37	1.00
26	28	1.00
27	38	1.00
29	36	1.00
30	32	1.00
33	34	1.00
35	36	1.00
