184	276
1	94	1.00
1	27	1.00
1	111	1.00
2	118	1.00
2	173	1.00
2	31	1.00
3	110	1.00
3	82	1.00
3	99	1.00
4	159	1.00
4	151	1.00
4	64	1.00
5	37	1.00
5	23	1.00
5	106	1.00
6	110	1.00
6	105	1.00
6	183	1.00
7	137	1.00
7	117	1.00
7	146	1.00
8	129	1.00
8	145	1.00
8	83	1.00
9	125	1.00
9	92	1.00
9	112	1.00
10	173	1.00
10	176	1.00
10	32	1.00
11	69	1.00
11	173	1.00
11	138	1.00
12	45	1.00
12	55	1.00
12	153	1.00
13	134	1.00
13	158	1.00
13	151	1.00
14	25	1.00
14	140	1.00
14	88	1.00
15	47	1.00
15	120	1.00
15	65	1.00
16	177	1.00
16	118	1.00
16	96	1.00
17	86	1.00
17	81	1.00
17	18	1.00
18	132	1.00
18	53	1.00
19	162	1.00
19	164	1.00
19	66	1.00
20	179	1.00
20	171	1.00
20	95	1.00
21	103	1.00
21	117	1.00
21	34	1.00
22	124	1.00
22	106	1.00
22	52	1.00
23	51	1.00
23	174	1.00
24	126	1.00
24	115	1.00
24	26	1.00
25	123	1.00
25	55	1.00
26	67	1.00
26	57	1.00
27	74	1.00
27	52	1.00
28	166	1.00
28	91	1.00
28	133	1.00
29	123	1.00
29	88	1.00
29	65	1.00
30	32	1.00
30	64	1.00
30	84	1.00
31	55	1.00
31	62	1.00
32	104	1.00
33	93	1.00
33	74	1.00
33	59	1.00
34	150	1.00
34	98	1.00
35	176	1.00
35	90	1.00
35	136	1.00
36	178	1.00
36	45	1.00
36	181	1.00
37	89	1.00
37	117	1.00
38	107	1.00
38	62	1.00
38	139	1.00
39	78	1.00
39	57	1.00
39	61	1.00
40	95	1.00
40	157	1.00
40	67	1.00
41	160	1.00
41	111	1.00
41	44	1.00
42	56	1.00
42	122	1.00
42	115	1.00
43	103	1.00
43	63	1.00
43	49	1.00
44	131	1.00
44	165	1.00
45	49	1.00
46	149	1.00
46	102	1.00
46	63	1.00
47	116	1.00
47	80	1.00
48	54	1.00
48	114	1.00
48	92	1.00
49	114	1.00
50	124	1.00
50	87	1.00
50	79	1.00
51	90	1.00
51	144	1.00
52	127	1.00
53	84	1.00
53	166	1.00
54	70	1.00
54	58	1.00
56	141	1.00
56	80	1.00
57	108	1.00
58	168	1.00
58	151	1.00
59	177	1.00
59	62	1.00
60	158	1.00
60	113	1.00
60	66	1.00
61	91	1.00
61	184	1.00
63	115	1.00
64	166	1.00
65	77	1.00
66	75	1.00
67	141	1.00
68	126	1.00
68	174	1.00
68	134	1.00
69	122	1.00
69	147	1.00
70	73	1.00
70	171	1.00
71	137	1.00
71	147	1.00
71	129	1.00
72	100	1.00
72	96	1.00
72	140	1.00
73	85	1.00
73	156	1.00
74	101	1.00
75	100	1.00
75	179	1.00
76	161	1.00
76	172	1.00
76	169	1.00
77	149	1.00
77	150	1.00
78	82	1.00
78	143	1.00
79	181	1.00
79	174	1.00
80	86	1.00
81	175	1.00
81	104	1.00
82	94	1.00
83	160	1.00
83	93	1.00
84	131	1.00
85	103	1.00
85	171	1.00
86	139	1.00
87	130	1.00
87	119	1.00
88	116	1.00
89	125	1.00
89	172	1.00
90	144	1.00
91	128	1.00
92	183	1.00
93	113	1.00
94	121	1.00
95	112	1.00
96	127	1.00
97	147	1.00
97	104	1.00
97	183	1.00
98	108	1.00
98	133	1.00
99	105	1.00
99	107	1.00
100	132	1.00
101	132	1.00
101	107	1.00
102	152	1.00
102	160	1.00
105	163	1.00
106	138	1.00
108	184	1.00
109	112	1.00
109	111	1.00
109	139	1.00
110	168	1.00
113	145	1.00
114	120	1.00
116	182	1.00
118	152	1.00
119	163	1.00
119	121	1.00
120	148	1.00
121	123	1.00
122	177	1.00
124	146	1.00
125	154	1.00
126	153	1.00
127	182	1.00
128	170	1.00
128	165	1.00
129	180	1.00
130	152	1.00
130	178	1.00
131	155	1.00
133	157	1.00
134	168	1.00
135	154	1.00
135	167	1.00
135	156	1.00
136	142	1.00
136	144	1.00
137	154	1.00
138	180	1.00
140	170	1.00
141	142	1.00
142	162	1.00
143	153	1.00
143	175	1.00
145	146	1.00
148	181	1.00
148	164	1.00
149	161	1.00
150	176	1.00
155	162	1.00
155	182	1.00
156	184	1.00
157	169	1.00
158	180	1.00
159	169	1.00
159	164	1.00
161	175	1.00
163	165	1.00
167	170	1.00
167	178	1.00
172	179	1.00
