280	420
1	234	1.00
1	217	1.00
1	272	1.00
2	236	1.00
2	267	1.00
2	263	1.00
3	103	1.00
3	124	1.00
3	268	1.00
4	92	1.00
4	46	1.00
4	58	1.00
5	263	1.00
5	7	1.00
5	245	1.00
6	55	1.00
6	75	1.00
6	27	1.00
7	263	1.00
7	259	1.00
8	96	1.00
8	200	1.00
8	158	1.00
9	30	1.00
9	205	1.00
9	52	1.00
10	171	1.00
10	227	1.00
10	243	1.00
11	32	1.00
11	68	1.00
11	167	1.00
12	198	1.00
12	188	1.00
12	135	1.00
13	206	1.00
13	109	1.00
13	235	1.00
14	68	1.00
14	66	1.00
14	209	1.00
15	224	1.00
15	223	1.00
15	40	1.00
16	194	1.00
16	47	1.00
16	77	1.00
17	163	1.00
17	222	1.00
17	128	1.00
18	79	1.00
18	225	1.00
18	23	1.00
19	154	1.00
19	174	1.00
19	205	1.00
20	142	1.00
20	182	1.00
20	261	1.00
21	140	1.00
21	120	1.00
21	250	1.00
22	130	1.00
22	134	1.00
22	51	1.00
23	184	1.00
23	161	1.00
24	212	1.00
24	201	1.00
24	80	1.00
25	229	1.00
25	196	1.00
25	33	1.00
26	36	1.00
26	77	1.00
26	99	1.00
27	248	1.00
27	173	1.00
28	31	1.00
28	253	1.00
28	39	1.00
29	255	1.00
29	144	1.00
29	41	1.00
30	131	1.00
30	238	1.00
31	196	1.00
31	216	1.00
32	125	1.00
32	158	1.00
33	133	1.00
33	215	1.00
34	187	1.00
34	267	1.00
34	161	1.00
35	158	1.00
35	73	1.00
35	157	1.00
36	231	1.00
36	211	1.00
37	83	1.00
37	247	1.00
37	195	1.00
38	206	1.00
38	55	1.00
38	252	1.00
39	45	1.00
39	96	1.00
40	204	1.00
40	197	1.00
41	225	1.00
41	242	1.00
42	72	1.00
42	131	1.00
42	61	1.00
43	251	1.00
43	106	1.00
43	96	1.00
44	219	1.00
44	246	1.00
44	167	1.00
45	255	1.00
45	202	1.00
46	192	1.00
46	251	1.00
47	200	1.00
47	254	1.00
48	166	1.00
48	274	1.00
48	109	1.00
49	150	1.00
49	162	1.00
49	152	1.00
50	135	1.00
50	160	1.00
50	62	1.00
51	109	1.00
51	114	1.00
52	215	1.00
52	76	1.00
53	77	1.00
53	172	1.00
53	254	1.00
54	148	1.00
54	125	1.00
54	164	1.00
55	195	1.00
56	177	1.00
56	200	1.00
56	95	1.00
57	259	1.00
57	220	1.00
57	180	1.00
58	155	1.00
58	81	1.00
59	195	1.00
59	257	1.00
59	219	1.00
60	139	1.00
60	210	1.00
60	105	1.00
61	71	1.00
61	70	1.00
62	260	1.00
62	277	1.00
63	179	1.00
63	118	1.00
63	276	1.00
64	274	1.00
64	81	1.00
64	253	1.00
65	151	1.00
65	277	1.00
65	136	1.00
66	73	1.00
66	147	1.00
67	165	1.00
67	280	1.00
67	170	1.00
68	74	1.00
69	162	1.00
69	129	1.00
69	234	1.00
70	87	1.00
70	198	1.00
71	280	1.00
71	276	1.00
72	229	1.00
72	112	1.00
73	149	1.00
74	183	1.00
74	111	1.00
75	119	1.00
75	103	1.00
76	218	1.00
76	132	1.00
78	102	1.00
78	261	1.00
78	216	1.00
79	229	1.00
79	271	1.00
80	235	1.00
80	264	1.00
81	159	1.00
82	250	1.00
82	145	1.00
82	127	1.00
83	262	1.00
83	173	1.00
84	260	1.00
84	156	1.00
84	199	1.00
85	125	1.00
85	244	1.00
85	212	1.00
86	273	1.00
86	146	1.00
86	134	1.00
87	223	1.00
87	220	1.00
88	97	1.00
88	140	1.00
88	118	1.00
89	116	1.00
89	100	1.00
89	258	1.00
90	116	1.00
90	176	1.00
90	102	1.00
91	175	1.00
91	184	1.00
91	257	1.00
92	117	1.00
92	135	1.00
93	143	1.00
93	149	1.00
93	115	1.00
94	114	1.00
94	174	1.00
94	108	1.00
95	124	1.00
95	241	1.00
97	233	1.00
97	190	1.00
98	234	1.00
98	189	1.00
98	266	1.00
99	202	1.00
99	129	1.00
100	121	1.00
100	113	1.00
101	245	1.00
101	214	1.00
101	103	1.00
102	265	1.00
104	189	1.00
104	270	1.00
104	226	1.00
105	192	1.00
105	163	1.00
106	119	1.00
106	193	1.00
107	231	1.00
107	213	1.00
107	115	1.00
108	224	1.00
108	215	1.00
110	132	1.00
110	275	1.00
110	191	1.00
111	228	1.00
111	241	1.00
112	197	1.00
112	177	1.00
113	150	1.00
113	256	1.00
114	117	1.00
