234	351
1	109	1.00
1	197	1.00
1	37	1.00
2	167	1.00
2	86	1.00
2	154	1.00
3	191	1.00
3	177	1.00
3	165	1.00
4	124	1.00
4	97	1.00
4	159	1.00
5	22	1.00
5	125	1.00
5	84	1.00
6	164	1.00
6	77	1.00
6	198	1.00
7	203	1.00
7	65	1.00
7	50	1.00
8	67	1.00
8	137	1.00
8	47	1.00
9	150	1.00
9	12	1.00
9	76	1.00
10	108	1.00
10	77	1.00
10	148	1.00
11	66	1.00
11	20	1.00
11	88	1.00
12	193	1.00
12	173	1.00
13	94	1.00
13	220	1.00
13	98	1.00
14	80	1.00
14	48	1.00
14	122	1.00
15	200	1.00
15	54	1.00
15	173	1.00
16	90	1.00
16	117	1.00
16	39	1.00
17	113	1.00
17	102	1.00
17	184	1.00
18	70	1.00
18	145	1.00
18	212	1.00
19	22	1.00
19	63	1.00
19	212	1.00
20	180	1.00
20	51	1.00
21	32	1.00
21	218	1.00
21	72	1.00
22	174	1.00
23	202	1.00
23	193	1.00
23	174	1.00
24	70	1.00
24	233	1.00
24	225	1.00
25	62	1.00
25	224	1.00
25	80	1.00
26	94	1.00
26	157	1.00
26	89	1.00
27	129	1.00
27	228	1.00
27	128	1.00
28	182	1.00
28	152	1.00
28	132	1.00
29	195	1.00
29	51	1.00
29	36	1.00
30	168	1.00
30	220	1.00
30	227	1.00
31	33	1.00
31	151	1.00
31	139	1.00
32	76	1.00
32	209	1.00
33	123	1.00
33	97	1.00
34	212	1.00
34	107	1.00
34	40	1.00
35	223	1.00
35	176	1.00
35	184	1.00
36	223	1.00
36	91	1.00
37	119	1.00
37	64	1.00
38	49	1.00
38	140	1.00
38	107	1.00
39	99	1.00
39	211	1.00
40	208	1.00
40	107	1.00
41	185	1.00
41	172	1.00
41	165	1.00
42	86	1.00
42	231	1.00
42	167	1.00
43	185	1.00
43	150	1.00
43	131	1.00
44	79	1.00
44	45	1.00
44	132	1.00
45	127	1.00
45	120	1.00
46	73	1.00
46	156	1.00
46	85	1.00
47	140	1.00
47	61	1.00
48	163	1.00
48	104	1.00
49	196	1.00
49	93	1.00
50	143	1.00
50	214	1.00
51	60	1.00
52	162	1.00
52	228	1.00
52	110	1.00
53	156	1.00
53	201	1.00
53	147	1.00
54	197	1.00
54	143	1.00
55	221	1.00
55	115	1.00
55	128	1.00
56	183	1.00
56	192	1.00
56	194	1.00
57	78	1.00
57	140	1.00
57	81	1.00
58	132	1.00
58	175	1.00
58	81	1.00
59	100	1.00
59	185	1.00
59	184	1.00
60	112	1.00
60	70	1.00
61	195	1.00
61	162	1.00
62	193	1.00
62	68	1.00
63	159	1.00
63	103	1.00
64	217	1.00
64	137	1.00
65	75	1.00
65	85	1.00
66	190	1.00
66	226	1.00
67	133	1.00
67	93	1.00
68	69	1.00
68	158	1.00
69	176	1.00
69	216	1.00
71	226	1.00
71	213	1.00
71	147	1.00
72	74	1.00
72	115	1.00
73	135	1.00
73	207	1.00
74	125	1.00
74	166	1.00
75	124	1.00
75	89	1.00
76	150	1.00
77	82	1.00
78	115	1.00
78	151	1.00
79	99	1.00
79	149	1.00
80	117	1.00
81	179	1.00
82	232	1.00
82	84	1.00
83	232	1.00
83	108	1.00
83	221	1.00
84	131	1.00
85	208	1.00
86	133	1.00
87	90	1.00
87	122	1.00
87	230	1.00
88	175	1.00
88	170	1.00
89	161	1.00
90	118	1.00
91	196	1.00
91	110	1.00
92	159	1.00
92	144	1.00
92	152	1.00
93	169	1.00
94	163	1.00
95	171	1.00
95	103	1.00
95	179	1.00
96	146	1.00
96	145	1.00
96	203	1.00
97	222	1.00
98	155	1.00
98	151	1.00
99	192	1.00
100	227	1.00
100	215	1.00
101	214	1.00
101	177	1.00
101	146	1.00
102	166	1.00
102	231	1.00
103	119	1.00
104	195	1.00
104	168	1.00
105	172	1.00
105	119	1.00
105	229	1.00
106	230	1.00
106	225	1.00
106	113	1.00
108	116	1.00
109	111	1.00
109	234	1.00
110	204	1.00
111	161	1.00
111	191	1.00
112	142	1.00
112	158	1.00
113	201	1.00
114	137	1.00
114	199	1.00
114	144	1.00
116	189	1.00
116	186	1.00
117	186	1.00
118	136	1.00
118	194	1.00
120	171	1.00
120	182	1.00
121	135	1.00
121	172	1.00
121	161	1.00
122	134	1.00
123	170	1.00
123	210	1.00
124	200	1.00
125	156	1.00
126	141	1.00
126	192	1.00
126	216	1.00
127	189	1.00
127	169	1.00
128	175	1.00
129	149	1.00
129	204	1.00
130	154	1.00
130	183	1.00
130	169	1.00
131	147	1.00
133	211	1.00
134	223	1.00
134	178	1.00
135	233	1.00
136	157	1.00
136	142	1.00
138	203	1.00
138	219	1.00
138	199	1.00
139	202	1.00
139	189	1.00
141	217	1.00
141	148	1.00
142	227	1.00
143	234	1.00
144	199	1.00
145	220	1.00
146	188	1.00
148	201	1.00
149	233	1.00
152	218	1.00
153	157	1.00
153	187	1.00
153	176	1.00
154	170	1.00
155	190	1.00
155	209	1.00
158	226	1.00
160	174	1.00
160	225	1.00
160	202	1.00
162	217	1.00
163	206	1.00
164	200	1.00
164	173	1.00
165	214	1.00
166	179	1.00
167	224	1.00
168	232	1.00
171	221	1.00
177	207	1.00
178	188	1.00
178	209	1.00
180	186	1.00
180	194	1.00
181	187	1.00
181	205	1.00
181	188	1.00
182	206	1.00
183	218	1.00
187	206	1.00
190	224	1.00
191	211	1.00
196	204	1.00
197	198	1.00
198	213	1.00
205	215	1.00
205	213	1.00
207	222	1.00
208	210	1.00
210	231	1.00
215	228	1.00
216	229	1.00
219	230	1.00
219	222	1.00
229	234	1.00
