166	249
1	91	1.00
1	31	1.00
1	75	1.00
2	53	1.00
2	155	1.00
2	50	1.00
3	109	1.00
3	105	1.00
3	95	1.00
4	65	1.00
4	135	1.00
4	82	1.00
5	37	1.00
5	103	1.00
5	58	1.00
6	27	1.00
6	62	1.00
6	148	1.00
7	117	1.00
7	137	1.00
7	37	1.00
8	139	1.00
8	162	1.00
8	132	1.00
9	128	1.00
9	10	1.00
9	163	1.00
10	164	1.00
10	110	1.00
11	80	1.00
11	46	1.00
11	58	1.00
12	107	1.00
12	78	1.00
12	16	1.00
13	38	1.00
13	76	1.00
13	68	1.00
14	103	1.00
14	58	1.00
14	104	1.00
15	74	1.00
15	81	1.00
15	67	1.00
16	146	1.00
16	64	1.00
17	106	1.00
17	94	1.00
17	130	1.00
18	94	1.00
18	135	1.00
18	165	1.00
19	69	1.00
19	86	1.00
19	118	1.00
20	63	1.00
20	108	1.00
20	34	1.00
21	141	1.00
21	137	1.00
21	87	1.00
22	88	1.00
22	77	1.00
22	121	1.00
23	100	1.00
23	162	1.00
23	35	1.00
24	117	1.00
24	84	1.00
24	137	1.00
25	165	1.00
25	28	1.00
25	163	1.00
26	145	1.00
26	54	1.00
26	153	1.00
27	120	1.00
27	60	1.00
28	73	1.00
28	69	1.00
29	85	1.00
29	96	1.00
29	146	1.00
30	111	1.00
30	106	1.00
30	166	1.00
31	79	1.00
31	33	1.00
32	80	1.00
32	139	1.00
32	98	1.00
33	70	1.00
33	39	1.00
34	49	1.00
34	51	1.00
35	81	1.00
35	158	1.00
36	136	1.00
36	78	1.00
36	37	1.00
38	70	1.00
38	91	1.00
39	149	1.00
39	101	1.00
40	121	1.00
40	105	1.00
40	77	1.00
41	140	1.00
41	79	1.00
41	142	1.00
42	132	1.00
42	153	1.00
42	44	1.00
43	72	1.00
43	52	1.00
43	96	1.00
44	133	1.00
44	129	1.00
45	93	1.00
45	123	1.00
45	46	1.00
46	73	1.00
47	140	1.00
47	157	1.00
47	55	1.00
48	115	1.00
48	99	1.00
48	148	1.00
49	129	1.00
49	61	1.00
50	157	1.00
50	88	1.00
51	87	1.00
51	144	1.00
52	84	1.00
52	56	1.00
53	65	1.00
53	83	1.00
54	136	1.00
54	59	1.00
55	57	1.00
55	100	1.00
56	115	1.00
56	60	1.00
57	89	1.00
57	132	1.00
59	123	1.00
59	68	1.00
60	138	1.00
61	100	1.00
61	150	1.00
62	97	1.00
62	102	1.00
63	92	1.00
63	106	1.00
64	101	1.00
64	158	1.00
65	158	1.00
66	76	1.00
66	92	1.00
66	113	1.00
67	120	1.00
67	147	1.00
68	99	1.00
69	113	1.00
70	131	1.00
71	144	1.00
71	115	1.00
71	72	1.00
72	133	1.00
73	131	1.00
74	128	1.00
74	119	1.00
75	87	1.00
75	76	1.00
77	155	1.00
78	118	1.00
79	161	1.00
80	163	1.00
81	143	1.00
82	114	1.00
82	156	1.00
83	149	1.00
83	166	1.00
84	105	1.00
85	88	1.00
85	90	1.00
86	123	1.00
86	124	1.00
89	112	1.00
89	108	1.00
90	154	1.00
90	104	1.00
91	141	1.00
92	148	1.00
93	126	1.00
93	156	1.00
94	107	1.00
95	113	1.00
95	99	1.00
96	116	1.00
97	118	1.00
97	138	1.00
98	146	1.00
98	125	1.00
101	127	1.00
102	143	1.00
102	134	1.00
103	126	1.00
104	111	1.00
107	128	1.00
108	135	1.00
109	155	1.00
109	152	1.00
110	122	1.00
110	161	1.00
111	141	1.00
112	152	1.00
112	160	1.00
114	159	1.00
114	130	1.00
116	134	1.00
116	138	1.00
117	143	1.00
119	142	1.00
119	159	1.00
120	157	1.00
121	127	1.00
122	136	1.00
122	147	1.00
124	139	1.00
124	142	1.00
125	161	1.00
125	150	1.00
126	164	1.00
127	145	1.00
129	160	1.00
130	151	1.00
131	133	1.00
134	154	1.00
140	151	1.00
144	145	1.00
147	156	1.00
149	154	1.00
150	166	1.00
151	152	1.00
153	162	1.00
159	164	1.00
160	165	1.00
