170	255
1	102	1.00
1	160	1.00
1	146	1.00
2	124	1.00
2	58	1.00
2	150	1.00
3	39	1.00
3	38	1.00
3	5	1.00
4	16	1.00
4	96	1.00
4	14	1.00
5	144	1.00
5	140	1.00
6	54	1.00
6	11	1.00
6	137	1.00
7	131	1.00
7	99	1.00
7	15	1.00
8	57	1.00
8	98	1.00
8	164	1.00
9	122	1.00
9	25	1.00
9	137	1.00
10	159	1.00
10	170	1.00
10	109	1.00
11	41	1.00
11	15	1.00
12	41	1.00
12	147	1.00
12	107	1.00
13	132	1.00
13	162	1.00
13	35	1.00
14	162	1.00
14	19	1.00
15	157	1.00
16	60	1.00
16	32	1.00
17	43	1.00
17	121	1.00
17	90	1.00
18	28	1.00
18	70	1.00
18	126	1.00
19	86	1.00
19	37	1.00
20	138	1.00
20	42	1.00
20	126	1.00
21	140	1.00
21	86	1.00
21	79	1.00
22	32	1.00
22	124	1.00
22	84	1.00
23	67	1.00
23	147	1.00
23	134	1.00
24	67	1.00
24	133	1.00
24	88	1.00
25	105	1.00
25	110	1.00
26	83	1.00
26	75	1.00
26	56	1.00
27	139	1.00
27	114	1.00
27	97	1.00
28	140	1.00
28	58	1.00
29	99	1.00
29	110	1.00
29	46	1.00
30	59	1.00
30	129	1.00
30	65	1.00
31	155	1.00
31	81	1.00
31	164	1.00
32	153	1.00
33	43	1.00
33	78	1.00
33	117	1.00
34	145	1.00
34	60	1.00
34	72	1.00
35	156	1.00
35	74	1.00
36	80	1.00
36	144	1.00
36	53	1.00
37	91	1.00
37	79	1.00
38	87	1.00
38	163	1.00
39	92	1.00
39	122	1.00
40	139	1.00
40	141	1.00
40	47	1.00
41	120	1.00
42	111	1.00
42	116	1.00
43	82	1.00
44	167	1.00
44	131	1.00
44	149	1.00
45	144	1.00
45	120	1.00
45	93	1.00
46	107	1.00
46	170	1.00
47	107	1.00
47	153	1.00
48	166	1.00
48	127	1.00
48	117	1.00
49	151	1.00
49	119	1.00
49	133	1.00
50	118	1.00
50	108	1.00
50	55	1.00
51	149	1.00
51	111	1.00
51	147	1.00
52	112	1.00
52	91	1.00
52	151	1.00
53	76	1.00
53	160	1.00
54	159	1.00
54	158	1.00
55	69	1.00
55	93	1.00
56	169	1.00
56	105	1.00
57	135	1.00
57	77	1.00
58	129	1.00
59	123	1.00
59	157	1.00
60	109	1.00
61	93	1.00
61	152	1.00
61	98	1.00
62	80	1.00
62	152	1.00
62	167	1.00
63	95	1.00
63	66	1.00
63	124	1.00
64	168	1.00
64	143	1.00
64	104	1.00
65	102	1.00
65	160	1.00
66	106	1.00
66	92	1.00
67	132	1.00
68	110	1.00
68	78	1.00
68	89	1.00
69	86	1.00
69	128	1.00
70	116	1.00
70	73	1.00
71	168	1.00
71	127	1.00
71	158	1.00
72	145	1.00
72	116	1.00
73	85	1.00
73	123	1.00
74	115	1.00
74	134	1.00
75	161	1.00
75	79	1.00
76	85	1.00
76	77	1.00
77	105	1.00
78	163	1.00
80	159	1.00
81	88	1.00
81	83	1.00
82	92	1.00
82	136	1.00
83	111	1.00
84	120	1.00
84	150	1.00
85	101	1.00
87	132	1.00
87	165	1.00
88	150	1.00
89	142	1.00
89	103	1.00
90	114	1.00
90	122	1.00
91	136	1.00
94	134	1.00
94	166	1.00
94	154	1.00
95	143	1.00
95	104	1.00
96	153	1.00
96	154	1.00
97	101	1.00
97	146	1.00
98	112	1.00
99	114	1.00
100	108	1.00
100	118	1.00
100	115	1.00
101	146	1.00
102	127	1.00
103	169	1.00
103	138	1.00
104	170	1.00
106	166	1.00
106	117	1.00
108	148	1.00
109	149	1.00
112	141	1.00
113	130	1.00
113	126	1.00
113	156	1.00
115	136	1.00
118	145	1.00
119	139	1.00
119	157	1.00
121	161	1.00
121	163	1.00
123	130	1.00
125	155	1.00
125	135	1.00
125	164	1.00
128	133	1.00
128	137	1.00
129	152	1.00
130	161	1.00
131	158	1.00
135	165	1.00
138	148	1.00
141	169	1.00
142	168	1.00
142	154	1.00
143	148	1.00
151	155	1.00
156	162	1.00
165	167	1.00
