36	54
1	33	1.00
1	36	1.00
1	6	1.00
2	9	1.00
2	21	1.00
2	31	1.00
3	20	1.00
3	14	1.00
3	19	1.00
4	7	1.00
4	16	1.00
4	5	1.00
5	10	1.00
5	8	1.00
6	31	1.00
6	24	1.00
7	33	1.00
7	12	1.00
8	35	1.00
8	29	1.00
9	13	1.00
9	34	1.00
10	22	1.00
10	12	1.00
11	22	1.00
11	30	1.00
11	24	1.00
12	31	1.00
13	26	1.00
13	36	1.00
14	35	1.00
14	23	1.00
15	29	1.00
15	34	1.00
15	20	1.00
16	21	1.00
16	28	1.00
17	27	1.00
17	26	1.00
17	20	1.00
18	23	1.00
18	32	1.00
18	22	1.00
19	27	1.00
19	30	1.00
21	36	1.00
23	26	1.00
24	25	1.00
25	27	1.00
25	29	1.00
28	32	1.00
28	33	1.00
30	32	1.00
34	35	1.00
