160	240
1	93	1.00
1	66	1.00
1	62	1.00
2	71	1.00
2	137	1.00
2	139	1.00
3	138	1.00
3	113	1.00
3	7	1.00
4	83	1.00
4	34	1.00
4	139	1.00
5	101	1.00
5	91	1.00
5	76	1.00
6	82	1.00
6	155	1.00
6	16	1.00
7	142	1.00
7	56	1.00
8	116	1.00
8	33	1.00
8	18	1.00
9	143	1.00
9	97	1.00
9	141	1.00
10	120	1.00
10	21	1.00
10	102	1.00
11	89	1.00
11	157	1.00
11	41	1.00
12	129	1.00
12	56	1.00
12	125	1.00
13	114	1.00
13	69	1.00
13	142	1.00
14	24	1.00
14	28	1.00
14	86	1.00
15	33	1.00
15	84	1.00
15	93	1.00
16	127	1.00
16	110	1.00
17	149	1.00
17	158	1.00
17	144	1.00
18	83	1.00
18	90	1.00
19	20	1.00
19	74	1.00
19	159	1.00
20	30	1.00
20	38	1.00
21	78	1.00
21	27	1.00
22	131	1.00
22	115	1.00
22	59	1.00
23	38	1.00
23	126	1.00
23	42	1.00
24	47	1.00
24	25	1.00
25	26	1.00
25	85	1.00
26	128	1.00
26	92	1.00
27	75	1.00
27	41	1.00
28	99	1.00
28	121	1.00
29	46	1.00
29	87	1.00
29	61	1.00
30	124	1.00
30	108	1.00
31	118	1.00
31	120	1.00
31	69	1.00
32	102	1.00
32	87	1.00
32	92	1.00
33	41	1.00
34	109	1.00
34	125	1.00
35	101	1.00
35	106	1.00
35	79	1.00
36	40	1.00
36	140	1.00
36	68	1.00
37	51	1.00
37	118	1.00
37	147	1.00
38	152	1.00
39	67	1.00
39	49	1.00
39	154	1.00
40	150	1.00
40	130	1.00
42	90	1.00
42	146	1.00
43	157	1.00
43	134	1.00
43	85	1.00
44	145	1.00
44	142	1.00
44	49	1.00
45	84	1.00
45	118	1.00
45	54	1.00
46	144	1.00
46	91	1.00
47	105	1.00
47	123	1.00
48	80	1.00
48	63	1.00
48	103	1.00
49	50	1.00
50	143	1.00
50	110	1.00
51	70	1.00
51	65	1.00
52	150	1.00
52	64	1.00
52	107	1.00
53	77	1.00
53	57	1.00
53	128	1.00
54	108	1.00
54	56	1.00
55	74	1.00
55	147	1.00
55	76	1.00
57	75	1.00
57	130	1.00
58	63	1.00
58	59	1.00
58	111	1.00
59	66	1.00
60	126	1.00
60	64	1.00
60	96	1.00
61	98	1.00
61	104	1.00
62	78	1.00
62	89	1.00
63	88	1.00
64	106	1.00
65	110	1.00
65	89	1.00
66	82	1.00
67	68	1.00
67	125	1.00
68	107	1.00
69	70	1.00
70	128	1.00
71	72	1.00
71	73	1.00
72	152	1.00
72	148	1.00
73	104	1.00
73	111	1.00
74	87	1.00
75	95	1.00
76	135	1.00
77	80	1.00
77	120	1.00
78	143	1.00
79	117	1.00
79	145	1.00
80	153	1.00
81	117	1.00
81	144	1.00
81	156	1.00
82	135	1.00
83	105	1.00
84	94	1.00
85	129	1.00
86	156	1.00
86	109	1.00
88	121	1.00
88	157	1.00
90	133	1.00
91	113	1.00
92	102	1.00
93	148	1.00
94	140	1.00
94	100	1.00
95	149	1.00
95	139	1.00
96	138	1.00
96	108	1.00
97	126	1.00
97	112	1.00
98	122	1.00
98	136	1.00
99	136	1.00
99	160	1.00
100	114	1.00
100	121	1.00
101	130	1.00
103	132	1.00
103	151	1.00
104	134	1.00
105	119	1.00
106	112	1.00
107	160	1.00
109	132	1.00
111	151	1.00
112	137	1.00
113	156	1.00
114	132	1.00
115	119	1.00
115	117	1.00
116	141	1.00
116	146	1.00
119	129	1.00
122	147	1.00
122	148	1.00
123	153	1.00
123	124	1.00
124	145	1.00
127	155	1.00
127	154	1.00
131	136	1.00
131	134	1.00
133	158	1.00
133	150	1.00
135	158	1.00
137	154	1.00
138	146	1.00
140	160	1.00
141	153	1.00
149	159	1.00
151	155	1.00
152	159	1.00
