176	264
1	21	1.00
1	104	1.00
1	152	1.00
2	124	1.00
2	22	1.00
2	145	1.00
3	118	1.00
3	63	1.00
3	26	1.00
4	5	1.00
4	95	1.00
4	126	1.00
5	58	1.00
5	85	1.00
6	164	1.00
6	174	1.00
6	119	1.00
7	122	1.00
7	134	1.00
7	144	1.00
8	121	1.00
8	171	1.00
8	158	1.00
9	52	1.00
9	149	1.00
9	127	1.00
10	137	1.00
10	48	1.00
10	112	1.00
11	107	1.00
11	133	1.00
11	47	1.00
12	33	1.00
12	16	1.00
12	149	1.00
13	89	1.00
13	148	1.00
13	20	1.00
14	52	1.00
14	81	1.00
14	133	1.00
15	126	1.00
15	148	1.00
15	96	1.00
16	164	1.00
16	72	1.00
17	31	1.00
17	84	1.00
17	38	1.00
18	135	1.00
18	157	1.00
18	53	1.00
19	41	1.00
19	123	1.00
19	52	1.00
20	124	1.00
20	99	1.00
21	101	1.00
21	34	1.00
22	26	1.00
22	126	1.00
23	49	1.00
23	93	1.00
23	64	1.00
24	115	1.00
24	49	1.00
24	50	1.00
25	41	1.00
25	171	1.00
25	59	1.00
26	67	1.00
27	76	1.00
27	121	1.00
27	43	1.00
28	138	1.00
28	99	1.00
28	119	1.00
29	72	1.00
29	51	1.00
29	166	1.00
30	172	1.00
30	161	1.00
30	164	1.00
31	70	1.00
31	174	1.00
32	112	1.00
32	148	1.00
32	83	1.00
33	61	1.00
33	53	1.00
34	97	1.00
34	80	1.00
35	90	1.00
35	44	1.00
35	106	1.00
36	122	1.00
36	100	1.00
36	141	1.00
37	61	1.00
37	72	1.00
37	162	1.00
38	46	1.00
38	78	1.00
39	157	1.00
39	113	1.00
39	74	1.00
40	155	1.00
40	66	1.00
40	129	1.00
41	139	1.00
42	113	1.00
42	83	1.00
42	117	1.00
43	144	1.00
43	114	1.00
44	146	1.00
44	131	1.00
45	66	1.00
45	89	1.00
45	98	1.00
46	56	1.00
46	69	1.00
47	108	1.00
47	120	1.00
48	162	1.00
48	100	1.00
49	73	1.00
50	75	1.00
50	85	1.00
51	168	1.00
51	73	1.00
53	135	1.00
54	86	1.00
54	75	1.00
54	59	1.00
55	151	1.00
55	115	1.00
55	100	1.00
56	137	1.00
56	66	1.00
57	140	1.00
57	102	1.00
57	71	1.00
58	87	1.00
58	68	1.00
59	168	1.00
60	166	1.00
60	93	1.00
60	89	1.00
61	67	1.00
62	102	1.00
62	173	1.00
62	156	1.00
63	165	1.00
63	107	1.00
64	159	1.00
64	161	1.00
65	159	1.00
65	136	1.00
65	176	1.00
67	108	1.00
68	146	1.00
68	152	1.00
69	70	1.00
69	140	1.00
70	151	1.00
71	163	1.00
71	153	1.00
73	117	1.00
74	115	1.00
74	81	1.00
75	141	1.00
76	169	1.00
76	124	1.00
77	143	1.00
77	103	1.00
77	91	1.00
78	162	1.00
78	86	1.00
79	167	1.00
79	147	1.00
79	99	1.00
80	91	1.00
80	123	1.00
81	94	1.00
82	110	1.00
82	139	1.00
82	114	1.00
83	167	1.00
84	116	1.00
84	150	1.00
85	125	1.00
86	130	1.00
87	163	1.00
87	160	1.00
88	166	1.00
88	92	1.00
88	91	1.00
90	119	1.00
90	130	1.00
92	111	1.00
92	110	1.00
93	105	1.00
94	145	1.00
94	141	1.00
95	165	1.00
95	170	1.00
96	169	1.00
96	136	1.00
97	101	1.00
97	103	1.00
98	143	1.00
98	106	1.00
101	173	1.00
102	142	1.00
103	117	1.00
104	116	1.00
104	128	1.00
105	143	1.00
105	165	1.00
106	131	1.00
107	132	1.00
108	110	1.00
109	127	1.00
109	129	1.00
109	160	1.00
111	150	1.00
111	156	1.00
112	138	1.00
113	172	1.00
114	153	1.00
116	175	1.00
118	144	1.00
118	161	1.00
120	176	1.00
120	131	1.00
121	135	1.00
122	145	1.00
123	153	1.00
125	170	1.00
125	134	1.00
127	157	1.00
128	154	1.00
128	175	1.00
129	173	1.00
130	160	1.00
132	163	1.00
132	134	1.00
133	146	1.00
136	138	1.00
137	147	1.00
139	171	1.00
140	154	1.00
142	158	1.00
142	150	1.00
147	152	1.00
149	167	1.00
151	154	1.00
155	176	1.00
155	158	1.00
156	174	1.00
159	172	1.00
168	169	1.00
170	175	1.00
