44	66
1	2	1.00
1	17	1.00
1	33	1.00
2	19	1.00
2	23	1.00
3	31	1.00
3	27	1.00
3	34	1.00
4	16	1.00
4	13	1.00
4	21	1.00
5	9	1.00
5	28	1.00
5	7	1.00
6	19	1.00
6	14	1.00
6	42	1.00
7	37	1.00
7	12	1.00
8	29	1.00
8	18	1.00
8	42	1.00
9	30	1.00
9	16	1.00
10	20	1.00
10	38	1.00
10	21	1.00
11	20	1.00
11	39	1.00
11	35	1.00
12	43	1.00
12	18	1.00
13	15	1.00
13	41	1.00
14	19	1.00
14	37	1.00
15	40	1.00
15	26	1.00
16	41	1.00
17	44	1.00
17	22	1.00
18	38	1.00
20	30	1.00
21	32	1.00
22	23	1.00
22	29	1.00
23	27	1.00
24	31	1.00
24	40	1.00
24	28	1.00
25	34	1.00
25	36	1.00
25	35	1.00
26	36	1.00
26	27	1.00
28	44	1.00
29	32	1.00
30	31	1.00
32	34	1.00
33	40	1.00
33	39	1.00
35	43	1.00
36	42	1.00
37	41	1.00
38	43	1.00
39	44	1.00
