270	405
1	30	1.00
1	79	1.00
1	194	1.00
2	18	1.00
2	45	1.00
2	151	1.00
3	163	1.00
3	4	1.00
3	17	1.00
4	41	1.00
4	204	1.00
5	87	1.00
5	261	1.00
5	105	1.00
6	136	1.00
6	52	1.00
6	68	1.00
7	234	1.00
7	144	1.00
7	31	1.00
8	172	1.00
8	246	1.00
8	222	1.00
9	44	1.00
9	126	1.00
9	247	1.00
10	188	1.00
10	138	1.00
10	93	1.00
11	236	1.00
11	167	1.00
11	153	1.00
12	196	1.00
12	39	1.00
12	124	1.00
13	91	1.00
13	230	1.00
13	82	1.00
14	242	1.00
14	237	1.00
14	53	1.00
15	82	1.00
15	176	1.00
15	163	1.00
16	68	1.00
16	137	1.00
16	145	1.00
17	115	1.00
17	96	1.00
18	169	1.00
18	193	1.00
19	91	1.00
19	162	1.00
19	149	1.00
20	214	1.00
20	250	1.00
20	161	1.00
21	141	1.00
21	243	1.00
21	222	1.00
22	78	1.00
22	68	1.00
22	144	1.00
23	241	1.00
23	229	1.00
23	65	1.00
24	249	1.00
24	265	1.00
24	194	1.00
25	262	1.00
25	231	1.00
25	270	1.00
26	107	1.00
26	185	1.00
26	179	1.00
27	83	1.00
27	157	1.00
27	113	1.00
28	54	1.00
28	187	1.00
28	233	1.00
29	195	1.00
29	145	1.00
29	33	1.00
30	172	1.00
30	178	1.00
31	73	1.00
31	207	1.00
32	258	1.00
32	227	1.00
32	241	1.00
33	101	1.00
33	241	1.00
34	243	1.00
34	232	1.00
34	224	1.00
35	160	1.00
35	93	1.00
35	98	1.00
36	164	1.00
36	177	1.00
36	235	1.00
37	235	1.00
37	228	1.00
37	76	1.00
38	226	1.00
38	206	1.00
38	119	1.00
39	201	1.00
39	251	1.00
40	228	1.00
40	147	1.00
40	198	1.00
41	250	1.00
41	203	1.00
42	216	1.00
42	86	1.00
42	208	1.00
43	213	1.00
43	265	1.00
43	245	1.00
44	152	1.00
44	217	1.00
45	85	1.00
45	185	1.00
46	264	1.00
46	109	1.00
46	218	1.00
47	171	1.00
47	247	1.00
47	127	1.00
48	88	1.00
48	140	1.00
48	148	1.00
49	221	1.00
49	224	1.00
49	260	1.00
50	180	1.00
50	183	1.00
50	66	1.00
51	157	1.00
51	135	1.00
51	255	1.00
52	207	1.00
52	269	1.00
53	186	1.00
53	231	1.00
54	254	1.00
54	114	1.00
55	110	1.00
55	77	1.00
55	200	1.00
56	239	1.00
56	152	1.00
56	190	1.00
57	232	1.00
57	80	1.00
57	155	1.00
58	229	1.00
58	62	1.00
58	102	1.00
59	181	1.00
59	213	1.00
59	248	1.00
60	153	1.00
60	253	1.00
60	84	1.00
61	108	1.00
61	194	1.00
61	127	1.00
62	210	1.00
62	262	1.00
63	131	1.00
63	135	1.00
63	91	1.00
64	173	1.00
64	216	1.00
64	256	1.00
65	151	1.00
65	186	1.00
66	268	1.00
66	183	1.00
67	117	1.00
67	244	1.00
67	239	1.00
69	150	1.00
69	214	1.00
69	139	1.00
70	211	1.00
70	76	1.00
70	169	1.00
71	103	1.00
71	236	1.00
71	168	1.00
72	95	1.00
72	171	1.00
72	253	1.00
73	75	1.00
73	233	1.00
74	256	1.00
74	138	1.00
74	191	1.00
75	125	1.00
75	239	1.00
76	190	1.00
77	117	1.00
77	190	1.00
78	228	1.00
78	167	1.00
79	191	1.00
79	82	1.00
80	159	1.00
80	259	1.00
81	246	1.00
81	189	1.00
81	196	1.00
83	164	1.00
83	181	1.00
84	124	1.00
84	237	1.00
85	112	1.00
85	270	1.00
86	192	1.00
86	129	1.00
87	95	1.00
87	118	1.00
88	136	1.00
88	217	1.00
89	97	1.00
89	221	1.00
89	107	1.00
90	156	1.00
90	221	1.00
90	202	1.00
92	254	1.00
92	104	1.00
92	189	1.00
93	227	1.00
94	218	1.00
94	122	1.00
94	172	1.00
95	170	1.00
96	178	1.00
96	140	1.00
97	226	1.00
97	240	1.00
98	155	1.00
98	131	1.00
99	165	1.00
99	162	1.00
99	141	1.00
100	242	1.00
100	211	1.00
100	210	1.00
101	226	1.00
101	269	1.00
102	263	1.00
102	108	1.00
103	267	1.00
103	192	1.00
104	114	1.00
104	258	1.00
105	200	1.00
105	155	1.00
106	115	1.00
106	182	1.00
106	230	1.00
107	240	1.00
108	209	1.00
109	110	1.00
109	144	1.00
110	210	1.00
111	152	1.00
111	204	1.00
111	236	1.00
112	201	1.00
112	247	1.00
113	252	1.00
113	151	1.00
114	175	1.00
115	209	1.00
116	154	1.00
116	150	1.00
116	119	1.00
117	118	1.00
118	175	1.00
119	159	1.00
120	215	1.00
120	195	1.00
120	139	1.00
121	251	1.00
121	135	1.00
121	212	1.00
122	205	1.00
122	142	1.00
123	133	1.00
123	180	1.00
123	199	1.00
124	156	1.00
125	137	1.00
125	189	1.00
126	192	1.00
126	188	1.00
127	157	1.00
128	248	1.00
128	203	1.00
128	266	1.00
129	245	1.00
129	186	1.00
130	225	1.00
