198	297
1	23	1.00
1	174	1.00
1	113	1.00
2	77	1.00
2	158	1.00
2	59	1.00
3	107	1.00
3	69	1.00
3	67	1.00
4	41	1.00
4	85	1.00
4	176	1.00
5	145	1.00
5	18	1.00
5	197	1.00
6	112	1.00
6	106	1.00
6	61	1.00
7	90	1.00
7	17	1.00
7	104	1.00
8	103	1.00
8	86	1.00
8	63	1.00
9	11	1.00
9	29	1.00
9	27	1.00
10	91	1.00
10	143	1.00
10	168	1.00
11	45	1.00
11	147	1.00
12	69	1.00
12	15	1.00
12	179	1.00
13	24	1.00
13	53	1.00
13	125	1.00
14	136	1.00
14	74	1.00
14	155	1.00
15	107	1.00
15	53	1.00
16	37	1.00
16	175	1.00
16	198	1.00
17	150	1.00
17	197	1.00
18	153	1.00
18	26	1.00
19	145	1.00
19	32	1.00
19	69	1.00
20	100	1.00
20	126	1.00
20	62	1.00
21	45	1.00
21	84	1.00
21	128	1.00
22	151	1.00
22	134	1.00
22	68	1.00
23	162	1.00
23	120	1.00
24	138	1.00
24	149	1.00
25	143	1.00
25	100	1.00
25	157	1.00
26	194	1.00
26	162	1.00
27	49	1.00
27	184	1.00
28	166	1.00
28	83	1.00
28	99	1.00
29	92	1.00
29	44	1.00
30	159	1.00
30	88	1.00
30	131	1.00
31	117	1.00
31	129	1.00
31	141	1.00
32	114	1.00
32	198	1.00
33	108	1.00
33	105	1.00
33	180	1.00
34	152	1.00
34	163	1.00
34	63	1.00
35	122	1.00
35	169	1.00
35	146	1.00
36	46	1.00
36	124	1.00
36	62	1.00
37	104	1.00
37	144	1.00
38	130	1.00
38	115	1.00
38	152	1.00
39	170	1.00
39	169	1.00
39	175	1.00
40	143	1.00
40	140	1.00
40	184	1.00
41	149	1.00
41	71	1.00
42	148	1.00
42	139	1.00
42	173	1.00
43	185	1.00
43	171	1.00
43	54	1.00
44	97	1.00
44	105	1.00
45	79	1.00
46	106	1.00
46	82	1.00
47	61	1.00
47	116	1.00
47	101	1.00
48	152	1.00
48	151	1.00
48	121	1.00
49	141	1.00
49	193	1.00
50	95	1.00
50	174	1.00
50	55	1.00
51	91	1.00
51	99	1.00
51	122	1.00
52	83	1.00
52	121	1.00
52	117	1.00
53	135	1.00
54	164	1.00
54	190	1.00
55	80	1.00
55	128	1.00
56	148	1.00
56	123	1.00
56	83	1.00
57	122	1.00
57	76	1.00
57	170	1.00
58	168	1.00
58	133	1.00
58	94	1.00
59	195	1.00
59	154	1.00
60	164	1.00
60	87	1.00
60	125	1.00
61	165	1.00
62	167	1.00
63	167	1.00
64	81	1.00
64	109	1.00
64	95	1.00
65	118	1.00
65	92	1.00
65	187	1.00
66	119	1.00
66	72	1.00
66	158	1.00
67	181	1.00
67	198	1.00
68	138	1.00
68	150	1.00
70	88	1.00
70	147	1.00
70	72	1.00
71	119	1.00
71	128	1.00
72	161	1.00
73	74	1.00
73	181	1.00
73	195	1.00
74	165	1.00
75	107	1.00
75	103	1.00
75	190	1.00
76	96	1.00
76	165	1.00
77	131	1.00
77	144	1.00
78	98	1.00
78	185	1.00
78	96	1.00
79	146	1.00
79	95	1.00
80	172	1.00
80	113	1.00
81	130	1.00
81	132	1.00
82	196	1.00
82	105	1.00
84	191	1.00
84	101	1.00
85	142	1.00
85	127	1.00
86	108	1.00
86	185	1.00
87	114	1.00
87	186	1.00
88	164	1.00
89	178	1.00
89	173	1.00
89	94	1.00
90	127	1.00
90	176	1.00
91	116	1.00
92	120	1.00
93	196	1.00
93	177	1.00
93	94	1.00
96	123	1.00
97	151	1.00
97	154	1.00
98	110	1.00
98	137	1.00
99	173	1.00
100	187	1.00
101	133	1.00
102	156	1.00
102	126	1.00
102	133	1.00
103	188	1.00
104	155	1.00
106	119	1.00
108	193	1.00
109	130	1.00
109	188	1.00
110	148	1.00
110	183	1.00
111	142	1.00
111	153	1.00
111	132	1.00
112	156	1.00
112	182	1.00
113	114	1.00
115	116	1.00
115	178	1.00
117	190	1.00
118	120	1.00
118	157	1.00
121	191	1.00
123	129	1.00
124	176	1.00
124	136	1.00
125	195	1.00
126	137	1.00
127	172	1.00
129	192	1.00
131	135	1.00
132	181	1.00
134	183	1.00
134	159	1.00
135	186	1.00
136	194	1.00
137	139	1.00
138	193	1.00
139	160	1.00
140	182	1.00
140	157	1.00
141	161	1.00
142	146	1.00
144	171	1.00
145	158	1.00
147	191	1.00
149	192	1.00
150	183	1.00
153	169	1.00
154	192	1.00
155	197	1.00
156	166	1.00
159	184	1.00
160	161	1.00
160	196	1.00
162	194	1.00
163	189	1.00
163	174	1.00
166	177	1.00
167	178	1.00
168	186	1.00
170	182	1.00
171	189	1.00
172	180	1.00
175	179	1.00
177	179	1.00
180	189	1.00
187	188	1.00
