280	420
1	226	1.00
1	251	1.00
1	4	1.00
2	127	1.00
2	73	1.00
2	15	1.00
3	151	1.00
3	73	1.00
3	119	1.00
4	228	1.00
4	150	1.00
5	190	1.00
5	130	1.00
5	215	1.00
6	213	1.00
6	172	1.00
6	58	1.00
7	154	1.00
7	53	1.00
7	135	1.00
8	134	1.00
8	181	1.00
8	273	1.00
9	241	1.00
9	233	1.00
9	13	1.00
10	227	1.00
10	52	1.00
10	275	1.00
11	188	1.00
11	189	1.00
11	253	1.00
12	98	1.00
12	94	1.00
12	124	1.00
13	152	1.00
13	161	1.00
14	152	1.00
14	135	1.00
14	59	1.00
15	199	1.00
15	205	1.00
16	278	1.00
16	33	1.00
16	177	1.00
17	204	1.00
17	238	1.00
17	78	1.00
18	28	1.00
18	160	1.00
18	104	1.00
19	187	1.00
19	258	1.00
19	140	1.00
20	93	1.00
20	226	1.00
20	149	1.00
21	230	1.00
21	130	1.00
21	271	1.00
22	130	1.00
22	249	1.00
22	117	1.00
23	75	1.00
23	70	1.00
23	137	1.00
24	52	1.00
24	88	1.00
24	203	1.00
25	262	1.00
25	142	1.00
25	119	1.00
26	95	1.00
26	175	1.00
26	111	1.00
27	150	1.00
27	155	1.00
27	236	1.00
28	247	1.00
28	238	1.00
29	218	1.00
29	35	1.00
29	107	1.00
30	118	1.00
30	68	1.00
30	40	1.00
31	173	1.00
31	198	1.00
31	271	1.00
32	145	1.00
32	144	1.00
32	108	1.00
33	256	1.00
33	206	1.00
34	248	1.00
34	221	1.00
34	125	1.00
35	66	1.00
35	209	1.00
36	265	1.00
36	100	1.00
36	216	1.00
37	279	1.00
37	265	1.00
37	59	1.00
38	64	1.00
38	106	1.00
38	237	1.00
39	76	1.00
39	203	1.00
39	93	1.00
40	232	1.00
40	82	1.00
41	51	1.00
41	53	1.00
41	231	1.00
42	92	1.00
42	260	1.00
42	110	1.00
43	149	1.00
43	202	1.00
43	84	1.00
44	260	1.00
44	254	1.00
44	154	1.00
45	133	1.00
45	54	1.00
45	182	1.00
46	192	1.00
46	96	1.00
46	277	1.00
47	83	1.00
47	95	1.00
47	68	1.00
48	121	1.00
48	107	1.00
48	214	1.00
49	76	1.00
49	244	1.00
49	256	1.00
50	60	1.00
50	266	1.00
50	142	1.00
51	91	1.00
51	108	1.00
52	105	1.00
53	81	1.00
54	58	1.00
54	153	1.00
55	255	1.00
55	113	1.00
55	225	1.00
56	161	1.00
56	247	1.00
56	127	1.00
57	76	1.00
57	88	1.00
57	243	1.00
58	87	1.00
59	233	1.00
60	200	1.00
60	190	1.00
61	178	1.00
61	276	1.00
61	62	1.00
62	150	1.00
62	240	1.00
63	217	1.00
63	75	1.00
63	198	1.00
64	269	1.00
64	170	1.00
65	97	1.00
65	123	1.00
65	138	1.00
66	162	1.00
66	132	1.00
67	157	1.00
67	71	1.00
67	178	1.00
68	270	1.00
69	229	1.00
69	157	1.00
69	208	1.00
70	122	1.00
70	129	1.00
71	135	1.00
71	177	1.00
72	220	1.00
72	261	1.00
72	168	1.00
73	134	1.00
74	183	1.00
74	141	1.00
74	106	1.00
75	167	1.00
77	164	1.00
77	222	1.00
77	148	1.00
78	172	1.00
78	132	1.00
79	86	1.00
79	152	1.00
79	156	1.00
80	146	1.00
80	155	1.00
80	259	1.00
81	126	1.00
81	171	1.00
82	269	1.00
82	182	1.00
83	117	1.00
83	121	1.00
84	112	1.00
84	109	1.00
85	244	1.00
85	89	1.00
85	225	1.00
86	218	1.00
86	188	1.00
87	251	1.00
87	128	1.00
88	125	1.00
89	210	1.00
89	105	1.00
90	136	1.00
90	201	1.00
90	249	1.00
91	258	1.00
91	181	1.00
92	201	1.00
92	108	1.00
93	99	1.00
94	265	1.00
94	109	1.00
95	173	1.00
96	178	1.00
96	170	1.00
97	268	1.00
97	110	1.00
98	185	1.00
98	263	1.00
99	158	1.00
99	195	1.00
100	280	1.00
100	156	1.00
101	263	1.00
101	270	1.00
101	213	1.00
102	196	1.00
102	160	1.00
102	125	1.00
103	111	1.00
103	206	1.00
103	240	1.00
104	279	1.00
104	176	1.00
105	106	1.00
107	193	1.00
109	186	1.00
110	277	1.00
111	245	1.00
112	257	1.00
112	199	1.00
113	257	1.00
113	264	1.00
114	155	1.00
114	202	1.00
114	133	1.00
115	139	1.00
115	203	1.00
115	217	1.00
116	140	1.00
116	235	1.00
116	161	1.00
117	221	1.00
118	212	1.00
118	266	1.00
119	191	1.00
120	220	1.00
120	191	1.00
120	126	1.00
121	250	1.00
122	139	1.00
122	147	1.00
123	171	1.00
123	166	1.00
124	164	1.00
124	165	1.00
126	192	1.00
127	207	1.00
128	258	1.00
128	229	1.00
129	187	1.00
129	131	1.00
131	165	1.00
131	140	1.00
132	250	1.00
133	246	1.00
134	197	1.00
136	239	1.00
136	277	1.00
137	239	1.00
137	205	1.00
138	252	1.00
138	278	1.00
139	204	1.00
141	166	1.00
141	257	1.00
142	238	1.00
143	172	1.00
143	264	1.00
143	261	1.00
144	147	1.00
144	206	1.00
145	185	1.00
145	255	1.00
146	210	1.00
146	246	1.00
147	242	1.00
148	189	1.00
148	165	1.00
149	171	1.00
151	168	1.00
151	157	1.00
153	194	1.00
153	202	1.00
154	224	1.00
156	158	1.00
