94	141
1	76	1.00
1	40	1.00
1	45	1.00
2	10	1.00
2	65	1.00
2	34	1.00
3	60	1.00
3	41	1.00
3	26	1.00
4	17	1.00
4	66	1.00
4	92	1.00
5	48	1.00
5	35	1.00
5	93	1.00
6	18	1.00
6	51	1.00
6	16	1.00
7	75	1.00
7	54	1.00
7	73	1.00
8	52	1.00
8	44	1.00
8	21	1.00
9	32	1.00
9	52	1.00
9	58	1.00
10	17	1.00
10	43	1.00
11	28	1.00
11	43	1.00
11	89	1.00
12	63	1.00
12	84	1.00
12	80	1.00
13	63	1.00
13	41	1.00
13	38	1.00
14	20	1.00
14	87	1.00
14	92	1.00
15	59	1.00
15	16	1.00
15	46	1.00
16	78	1.00
17	57	1.00
18	59	1.00
18	64	1.00
19	37	1.00
19	77	1.00
19	71	1.00
20	74	1.00
20	48	1.00
21	86	1.00
21	84	1.00
22	31	1.00
22	70	1.00
22	38	1.00
23	27	1.00
23	54	1.00
23	47	1.00
24	69	1.00
24	72	1.00
24	56	1.00
25	26	1.00
25	55	1.00
25	88	1.00
26	68	1.00
27	75	1.00
27	50	1.00
28	40	1.00
28	46	1.00
29	53	1.00
29	78	1.00
29	94	1.00
30	37	1.00
30	66	1.00
30	83	1.00
31	94	1.00
31	85	1.00
32	67	1.00
32	91	1.00
33	63	1.00
33	49	1.00
33	72	1.00
34	81	1.00
34	46	1.00
35	64	1.00
35	51	1.00
36	49	1.00
36	91	1.00
36	47	1.00
37	67	1.00
38	81	1.00
39	51	1.00
39	67	1.00
39	80	1.00
40	57	1.00
41	61	1.00
42	74	1.00
42	64	1.00
42	58	1.00
43	93	1.00
44	77	1.00
44	65	1.00
45	65	1.00
45	47	1.00
48	94	1.00
49	76	1.00
50	70	1.00
50	69	1.00
52	79	1.00
53	55	1.00
53	76	1.00
54	83	1.00
55	84	1.00
56	62	1.00
56	89	1.00
57	82	1.00
58	68	1.00
59	69	1.00
60	86	1.00
60	71	1.00
61	73	1.00
61	62	1.00
62	71	1.00
66	87	1.00
68	77	1.00
70	83	1.00
72	88	1.00
73	91	1.00
74	75	1.00
78	93	1.00
79	90	1.00
79	80	1.00
81	82	1.00
82	90	1.00
85	89	1.00
85	87	1.00
86	88	1.00
90	92	1.00
