150	225
1	117	1.00
1	102	1.00
1	62	1.00
2	103	1.00
2	83	1.00
2	11	1.00
3	82	1.00
3	9	1.00
3	104	1.00
4	87	1.00
4	120	1.00
4	30	1.00
5	103	1.00
5	6	1.00
5	10	1.00
6	76	1.00
6	56	1.00
7	118	1.00
7	80	1.00
7	97	1.00
8	89	1.00
8	16	1.00
8	57	1.00
9	107	1.00
9	15	1.00
10	13	1.00
10	140	1.00
11	26	1.00
11	27	1.00
12	150	1.00
12	51	1.00
12	36	1.00
13	25	1.00
13	72	1.00
14	26	1.00
14	149	1.00
14	99	1.00
15	135	1.00
15	124	1.00
16	19	1.00
16	53	1.00
17	48	1.00
17	149	1.00
17	141	1.00
18	120	1.00
18	89	1.00
18	114	1.00
19	109	1.00
19	25	1.00
20	27	1.00
20	123	1.00
20	30	1.00
21	39	1.00
21	59	1.00
21	107	1.00
22	52	1.00
22	114	1.00
22	24	1.00
23	108	1.00
23	33	1.00
23	90	1.00
24	93	1.00
24	45	1.00
25	143	1.00
26	70	1.00
27	141	1.00
28	97	1.00
28	138	1.00
28	139	1.00
29	132	1.00
29	70	1.00
29	75	1.00
30	148	1.00
31	52	1.00
31	95	1.00
31	48	1.00
32	143	1.00
32	91	1.00
32	48	1.00
33	100	1.00
33	112	1.00
34	112	1.00
34	55	1.00
34	84	1.00
35	118	1.00
35	124	1.00
35	42	1.00
36	98	1.00
36	101	1.00
37	75	1.00
37	67	1.00
37	104	1.00
38	116	1.00
38	111	1.00
38	78	1.00
39	74	1.00
39	117	1.00
40	63	1.00
40	98	1.00
40	60	1.00
41	85	1.00
41	110	1.00
41	47	1.00
42	131	1.00
42	134	1.00
43	147	1.00
43	80	1.00
43	133	1.00
44	129	1.00
44	94	1.00
44	104	1.00
45	87	1.00
45	132	1.00
46	106	1.00
46	95	1.00
46	66	1.00
47	108	1.00
47	141	1.00
49	73	1.00
49	139	1.00
49	123	1.00
50	74	1.00
50	144	1.00
50	125	1.00
51	65	1.00
51	117	1.00
52	122	1.00
53	87	1.00
53	54	1.00
54	121	1.00
54	59	1.00
55	100	1.00
55	74	1.00
56	72	1.00
56	109	1.00
57	85	1.00
57	81	1.00
58	92	1.00
58	121	1.00
58	86	1.00
59	119	1.00
60	109	1.00
60	111	1.00
61	125	1.00
61	138	1.00
61	98	1.00
62	72	1.00
62	129	1.00
63	77	1.00
63	119	1.00
64	79	1.00
64	91	1.00
64	129	1.00
65	131	1.00
65	102	1.00
66	105	1.00
66	99	1.00
67	146	1.00
67	81	1.00
68	83	1.00
68	142	1.00
68	132	1.00
69	134	1.00
69	147	1.00
69	125	1.00
70	105	1.00
71	95	1.00
71	113	1.00
71	115	1.00
73	137	1.00
73	124	1.00
75	149	1.00
76	80	1.00
76	112	1.00
77	148	1.00
77	114	1.00
78	79	1.00
78	127	1.00
79	130	1.00
81	84	1.00
82	113	1.00
82	96	1.00
83	138	1.00
84	94	1.00
85	127	1.00
86	130	1.00
86	150	1.00
88	110	1.00
88	92	1.00
88	107	1.00
89	133	1.00
90	146	1.00
90	94	1.00
91	146	1.00
92	135	1.00
93	131	1.00
93	105	1.00
96	99	1.00
96	111	1.00
97	127	1.00
100	116	1.00
101	113	1.00
101	102	1.00
103	145	1.00
106	145	1.00
106	119	1.00
108	144	1.00
110	126	1.00
115	121	1.00
115	142	1.00
116	128	1.00
118	136	1.00
120	122	1.00
122	135	1.00
123	139	1.00
126	133	1.00
126	145	1.00
128	130	1.00
128	134	1.00
136	150	1.00
136	137	1.00
137	143	1.00
140	144	1.00
140	148	1.00
142	147	1.00
