194	291
1	17	1.00
1	163	1.00
1	84	1.00
2	170	1.00
2	94	1.00
2	118	1.00
3	155	1.00
3	33	1.00
3	92	1.00
4	157	1.00
4	18	1.00
4	8	1.00
5	13	1.00
5	160	1.00
5	166	1.00
6	59	1.00
6	115	1.00
6	24	1.00
7	66	1.00
7	121	1.00
7	104	1.00
8	66	1.00
8	124	1.00
9	154	1.00
9	176	1.00
9	81	1.00
10	171	1.00
10	54	1.00
10	70	1.00
11	30	1.00
11	26	1.00
11	146	1.00
12	75	1.00
12	55	1.00
12	133	1.00
13	30	1.00
13	146	1.00
14	36	1.00
14	170	1.00
14	73	1.00
15	56	1.00
15	111	1.00
15	158	1.00
16	136	1.00
16	54	1.00
16	58	1.00
17	89	1.00
17	23	1.00
18	88	1.00
18	120	1.00
19	175	1.00
19	161	1.00
19	131	1.00
20	29	1.00
20	34	1.00
20	65	1.00
21	104	1.00
21	102	1.00
21	167	1.00
22	142	1.00
22	98	1.00
22	63	1.00
23	38	1.00
23	159	1.00
24	170	1.00
24	54	1.00
25	124	1.00
25	187	1.00
25	188	1.00
26	132	1.00
26	108	1.00
27	63	1.00
27	101	1.00
27	36	1.00
28	79	1.00
28	87	1.00
28	73	1.00
29	64	1.00
29	129	1.00
30	81	1.00
31	106	1.00
31	169	1.00
31	156	1.00
32	113	1.00
32	41	1.00
32	131	1.00
33	80	1.00
33	38	1.00
34	67	1.00
34	133	1.00
35	49	1.00
35	151	1.00
35	111	1.00
36	114	1.00
37	130	1.00
37	152	1.00
37	158	1.00
38	88	1.00
39	67	1.00
39	81	1.00
39	69	1.00
40	44	1.00
40	174	1.00
40	145	1.00
41	187	1.00
41	100	1.00
42	174	1.00
42	60	1.00
42	189	1.00
43	64	1.00
43	155	1.00
43	178	1.00
44	132	1.00
44	135	1.00
45	153	1.00
45	84	1.00
45	112	1.00
46	69	1.00
46	125	1.00
46	107	1.00
47	94	1.00
47	75	1.00
47	145	1.00
48	99	1.00
48	60	1.00
48	188	1.00
49	123	1.00
49	103	1.00
50	97	1.00
50	72	1.00
50	106	1.00
51	165	1.00
51	100	1.00
51	68	1.00
52	183	1.00
52	164	1.00
52	102	1.00
53	74	1.00
53	110	1.00
53	72	1.00
55	124	1.00
55	165	1.00
56	65	1.00
56	60	1.00
57	169	1.00
57	147	1.00
57	138	1.00
58	91	1.00
58	185	1.00
59	141	1.00
59	175	1.00
61	67	1.00
61	113	1.00
61	158	1.00
62	169	1.00
62	168	1.00
62	136	1.00
63	173	1.00
64	83	1.00
65	73	1.00
66	150	1.00
68	120	1.00
68	70	1.00
69	78	1.00
70	184	1.00
71	166	1.00
71	83	1.00
71	142	1.00
72	160	1.00
74	117	1.00
74	171	1.00
75	178	1.00
76	106	1.00
76	151	1.00
76	193	1.00
77	139	1.00
77	141	1.00
77	118	1.00
78	93	1.00
78	185	1.00
79	168	1.00
79	96	1.00
80	140	1.00
80	105	1.00
82	185	1.00
82	172	1.00
82	99	1.00
83	171	1.00
84	159	1.00
85	139	1.00
85	87	1.00
85	157	1.00
86	130	1.00
86	118	1.00
86	105	1.00
87	134	1.00
88	117	1.00
89	151	1.00
89	107	1.00
90	175	1.00
90	110	1.00
90	99	1.00
91	180	1.00
91	126	1.00
92	98	1.00
92	188	1.00
93	144	1.00
93	103	1.00
94	177	1.00
95	182	1.00
95	116	1.00
95	108	1.00
96	161	1.00
96	110	1.00
97	181	1.00
97	115	1.00
98	114	1.00
100	191	1.00
101	134	1.00
101	147	1.00
102	136	1.00
103	117	1.00
104	143	1.00
105	155	1.00
107	162	1.00
108	125	1.00
109	112	1.00
109	194	1.00
109	126	1.00
111	125	1.00
112	116	1.00
113	173	1.00
114	116	1.00
115	176	1.00
119	192	1.00
119	172	1.00
119	156	1.00
120	130	1.00
121	190	1.00
121	146	1.00
122	180	1.00
122	179	1.00
122	127	1.00
123	180	1.00
123	150	1.00
126	138	1.00
127	152	1.00
127	143	1.00
128	164	1.00
128	137	1.00
128	161	1.00
129	152	1.00
129	192	1.00
131	189	1.00
132	140	1.00
133	135	1.00
134	149	1.00
135	149	1.00
137	159	1.00
137	163	1.00
138	141	1.00
139	148	1.00
140	179	1.00
142	186	1.00
143	165	1.00
144	184	1.00
144	172	1.00
145	153	1.00
147	177	1.00
148	187	1.00
148	167	1.00
149	154	1.00
150	177	1.00
153	194	1.00
154	174	1.00
156	184	1.00
157	191	1.00
160	168	1.00
162	178	1.00
162	163	1.00
164	193	1.00
166	167	1.00
173	186	1.00
176	183	1.00
179	189	1.00
181	182	1.00
181	190	1.00
182	190	1.00
183	192	1.00
186	191	1.00
193	194	1.00
