218	327
1	47	1.00
1	88	1.00
1	83	1.00
2	81	1.00
2	66	1.00
2	109	1.00
3	195	1.00
3	43	1.00
3	91	1.00
4	91	1.00
4	139	1.00
4	54	1.00
5	215	1.00
5	36	1.00
5	92	1.00
6	42	1.00
6	72	1.00
6	94	1.00
7	15	1.00
7	25	1.00
7	166	1.00
8	123	1.00
8	127	1.00
8	85	1.00
9	12	1.00
9	195	1.00
9	91	1.00
10	15	1.00
10	45	1.00
10	12	1.00
11	147	1.00
11	207	1.00
11	186	1.00
12	110	1.00
13	97	1.00
13	61	1.00
13	191	1.00
14	197	1.00
14	136	1.00
14	127	1.00
15	52	1.00
16	80	1.00
16	83	1.00
16	139	1.00
17	198	1.00
17	203	1.00
17	27	1.00
18	218	1.00
18	179	1.00
18	93	1.00
19	52	1.00
19	33	1.00
19	151	1.00
20	48	1.00
20	109	1.00
20	76	1.00
21	158	1.00
21	104	1.00
21	162	1.00
22	113	1.00
22	32	1.00
22	122	1.00
23	105	1.00
23	169	1.00
23	151	1.00
24	65	1.00
24	149	1.00
24	164	1.00
25	33	1.00
25	155	1.00
26	97	1.00
26	211	1.00
26	160	1.00
27	28	1.00
27	39	1.00
28	100	1.00
28	123	1.00
29	77	1.00
29	41	1.00
29	54	1.00
30	122	1.00
30	42	1.00
30	67	1.00
31	174	1.00
31	211	1.00
31	32	1.00
32	67	1.00
33	140	1.00
34	90	1.00
34	35	1.00
34	103	1.00
35	127	1.00
35	210	1.00
36	52	1.00
36	50	1.00
37	118	1.00
37	80	1.00
37	38	1.00
38	200	1.00
38	128	1.00
39	168	1.00
39	165	1.00
40	169	1.00
40	118	1.00
40	196	1.00
41	51	1.00
41	202	1.00
42	186	1.00
43	68	1.00
43	149	1.00
44	86	1.00
44	77	1.00
44	204	1.00
45	75	1.00
45	186	1.00
46	115	1.00
46	188	1.00
46	144	1.00
47	181	1.00
47	216	1.00
48	134	1.00
48	183	1.00
49	131	1.00
49	98	1.00
49	74	1.00
50	121	1.00
50	82	1.00
51	101	1.00
51	195	1.00
53	105	1.00
53	146	1.00
53	194	1.00
54	151	1.00
55	64	1.00
55	188	1.00
55	176	1.00
56	73	1.00
56	152	1.00
56	204	1.00
57	120	1.00
57	112	1.00
57	138	1.00
58	153	1.00
58	125	1.00
58	126	1.00
59	129	1.00
59	69	1.00
59	162	1.00
60	83	1.00
60	168	1.00
60	199	1.00
61	124	1.00
61	137	1.00
62	189	1.00
62	192	1.00
62	160	1.00
63	181	1.00
63	209	1.00
63	211	1.00
64	156	1.00
64	179	1.00
65	161	1.00
65	84	1.00
66	163	1.00
66	166	1.00
67	136	1.00
68	84	1.00
68	145	1.00
69	206	1.00
69	198	1.00
70	187	1.00
70	189	1.00
70	74	1.00
71	145	1.00
71	103	1.00
71	82	1.00
72	148	1.00
72	87	1.00
73	159	1.00
73	130	1.00
74	209	1.00
75	154	1.00
75	138	1.00
76	175	1.00
76	101	1.00
77	148	1.00
78	177	1.00
78	178	1.00
78	182	1.00
79	142	1.00
79	92	1.00
79	143	1.00
80	183	1.00
81	172	1.00
81	146	1.00
82	106	1.00
84	159	1.00
85	158	1.00
85	101	1.00
86	88	1.00
86	182	1.00
87	196	1.00
87	126	1.00
88	153	1.00
89	116	1.00
89	202	1.00
89	208	1.00
90	178	1.00
90	93	1.00
92	126	1.00
93	150	1.00
94	218	1.00
94	135	1.00
95	171	1.00
95	165	1.00
95	163	1.00
96	165	1.00
96	106	1.00
96	167	1.00
97	119	1.00
98	125	1.00
98	107	1.00
99	110	1.00
99	124	1.00
99	114	1.00
100	117	1.00
100	133	1.00
102	150	1.00
102	200	1.00
102	157	1.00
103	193	1.00
104	193	1.00
104	192	1.00
105	125	1.00
106	189	1.00
107	116	1.00
107	113	1.00
108	148	1.00
108	144	1.00
108	130	1.00
109	133	1.00
110	150	1.00
111	140	1.00
111	119	1.00
111	152	1.00
112	180	1.00
112	179	1.00
113	128	1.00
114	193	1.00
114	135	1.00
115	144	1.00
115	142	1.00
116	172	1.00
117	192	1.00
117	118	1.00
119	184	1.00
120	137	1.00
120	181	1.00
121	208	1.00
121	197	1.00
122	170	1.00
123	217	1.00
124	214	1.00
128	183	1.00
129	146	1.00
129	203	1.00
130	159	1.00
131	133	1.00
131	154	1.00
132	190	1.00
132	134	1.00
132	157	1.00
134	166	1.00
135	213	1.00
136	213	1.00
137	201	1.00
138	185	1.00
139	216	1.00
140	168	1.00
141	154	1.00
141	175	1.00
141	191	1.00
142	212	1.00
143	210	1.00
143	185	1.00
145	174	1.00
147	217	1.00
147	149	1.00
152	157	1.00
153	215	1.00
155	204	1.00
155	212	1.00
156	163	1.00
156	188	1.00
158	206	1.00
160	177	1.00
161	187	1.00
161	172	1.00
162	212	1.00
164	217	1.00
164	216	1.00
167	170	1.00
167	196	1.00
169	184	1.00
170	171	1.00
171	207	1.00
173	218	1.00
173	174	1.00
173	203	1.00
175	205	1.00
176	215	1.00
176	210	1.00
177	205	1.00
178	207	1.00
180	198	1.00
180	184	1.00
182	190	1.00
185	190	1.00
187	213	1.00
191	208	1.00
194	214	1.00
194	197	1.00
199	201	1.00
199	200	1.00
201	202	1.00
205	206	1.00
209	214	1.00
