248	372
1	117	1.00
1	231	1.00
1	229	1.00
2	207	1.00
2	188	1.00
2	128	1.00
3	170	1.00
3	81	1.00
3	116	1.00
4	124	1.00
4	245	1.00
4	209	1.00
5	173	1.00
5	39	1.00
5	53	1.00
6	110	1.00
6	208	1.00
6	62	1.00
7	68	1.00
7	225	1.00
7	190	1.00
8	205	1.00
8	241	1.00
8	212	1.00
9	168	1.00
9	73	1.00
9	198	1.00
10	136	1.00
10	95	1.00
10	186	1.00
11	81	1.00
11	107	1.00
11	70	1.00
12	179	1.00
12	158	1.00
12	131	1.00
13	181	1.00
13	84	1.00
13	188	1.00
14	207	1.00
14	76	1.00
14	100	1.00
15	26	1.00
15	42	1.00
15	23	1.00
16	71	1.00
16	211	1.00
16	73	1.00
17	106	1.00
17	163	1.00
17	70	1.00
18	116	1.00
18	37	1.00
18	138	1.00
19	157	1.00
19	244	1.00
19	62	1.00
20	155	1.00
20	86	1.00
20	47	1.00
21	80	1.00
21	72	1.00
21	130	1.00
22	39	1.00
22	197	1.00
22	247	1.00
23	189	1.00
23	239	1.00
24	28	1.00
24	101	1.00
24	165	1.00
25	152	1.00
25	217	1.00
25	126	1.00
26	194	1.00
26	32	1.00
27	162	1.00
27	34	1.00
27	144	1.00
28	169	1.00
28	213	1.00
29	82	1.00
29	49	1.00
29	124	1.00
30	228	1.00
30	196	1.00
30	57	1.00
31	236	1.00
31	121	1.00
31	165	1.00
32	202	1.00
32	201	1.00
33	85	1.00
33	164	1.00
33	197	1.00
34	190	1.00
34	97	1.00
35	61	1.00
35	189	1.00
35	174	1.00
36	108	1.00
36	78	1.00
36	51	1.00
37	100	1.00
37	159	1.00
38	49	1.00
38	97	1.00
38	44	1.00
39	112	1.00
40	192	1.00
40	92	1.00
40	136	1.00
41	86	1.00
41	174	1.00
41	119	1.00
42	171	1.00
42	145	1.00
43	204	1.00
43	182	1.00
43	235	1.00
44	79	1.00
44	211	1.00
45	180	1.00
45	67	1.00
45	121	1.00
46	152	1.00
46	104	1.00
46	163	1.00
47	225	1.00
47	148	1.00
48	210	1.00
48	230	1.00
48	238	1.00
49	109	1.00
50	145	1.00
50	222	1.00
50	128	1.00
51	174	1.00
51	160	1.00
52	167	1.00
52	203	1.00
52	197	1.00
53	108	1.00
53	90	1.00
54	179	1.00
54	133	1.00
54	111	1.00
55	156	1.00
55	67	1.00
55	102	1.00
56	64	1.00
56	121	1.00
56	195	1.00
57	70	1.00
57	210	1.00
58	175	1.00
58	141	1.00
58	91	1.00
59	175	1.00
59	117	1.00
59	72	1.00
60	218	1.00
60	176	1.00
60	74	1.00
61	163	1.00
61	64	1.00
62	134	1.00
63	153	1.00
63	202	1.00
63	223	1.00
64	237	1.00
65	162	1.00
65	137	1.00
65	155	1.00
66	124	1.00
66	245	1.00
66	214	1.00
67	144	1.00
68	242	1.00
68	128	1.00
69	91	1.00
69	240	1.00
69	215	1.00
71	232	1.00
71	116	1.00
72	139	1.00
73	203	1.00
74	138	1.00
74	115	1.00
75	172	1.00
75	102	1.00
75	142	1.00
76	243	1.00
76	180	1.00
77	195	1.00
77	248	1.00
77	83	1.00
78	92	1.00
78	227	1.00
79	224	1.00
79	166	1.00
80	226	1.00
80	198	1.00
81	208	1.00
82	153	1.00
82	130	1.00
83	96	1.00
83	149	1.00
84	193	1.00
84	226	1.00
85	106	1.00
85	167	1.00
86	216	1.00
87	107	1.00
87	230	1.00
87	208	1.00
88	129	1.00
88	226	1.00
88	224	1.00
89	187	1.00
89	153	1.00
89	237	1.00
90	231	1.00
90	94	1.00
91	220	1.00
92	112	1.00
93	215	1.00
93	246	1.00
93	142	1.00
94	247	1.00
94	120	1.00
95	143	1.00
95	154	1.00
96	127	1.00
96	238	1.00
97	228	1.00
98	155	1.00
98	233	1.00
98	199	1.00
99	192	1.00
99	191	1.00
99	158	1.00
100	216	1.00
101	222	1.00
101	206	1.00
102	118	1.00
103	187	1.00
103	220	1.00
103	118	1.00
104	156	1.00
104	187	1.00
105	172	1.00
105	234	1.00
105	136	1.00
106	134	1.00
107	205	1.00
108	170	1.00
109	204	1.00
109	232	1.00
110	218	1.00
110	150	1.00
111	156	1.00
111	119	1.00
112	125	1.00
113	179	1.00
113	123	1.00
113	183	1.00
114	243	1.00
114	178	1.00
114	221	1.00
115	178	1.00
115	166	1.00
117	181	1.00
118	177	1.00
119	161	1.00
120	223	1.00
120	216	1.00
122	222	1.00
122	123	1.00
122	195	1.00
123	151	1.00
125	207	1.00
125	184	1.00
126	177	1.00
126	176	1.00
127	246	1.00
127	215	1.00
129	139	1.00
129	191	1.00
130	151	1.00
131	147	1.00
131	140	1.00
132	219	1.00
132	135	1.00
132	242	1.00
133	242	1.00
133	154	1.00
134	192	1.00
135	202	1.00
135	143	1.00
137	159	1.00
137	240	1.00
138	205	1.00
139	221	1.00
140	196	1.00
140	154	1.00
141	203	1.00
141	161	1.00
142	183	1.00
143	234	1.00
144	196	1.00
145	184	1.00
146	241	1.00
146	157	1.00
146	150	1.00
147	194	1.00
147	234	1.00
148	171	1.00
148	201	1.00
149	176	1.00
149	236	1.00
150	228	1.00
151	229	1.00
152	214	1.00
157	164	1.00
158	190	1.00
159	213	1.00
160	212	1.00
160	213	1.00
161	194	1.00
162	167	1.00
164	191	1.00
165	218	1.00
166	186	1.00
168	244	1.00
168	209	1.00
169	240	1.00
169	170	1.00
171	173	1.00
172	178	1.00
173	237	1.00
175	227	1.00
177	182	1.00
180	223	1.00
181	185	1.00
182	206	1.00
183	246	1.00
184	244	1.00
185	189	1.00
185	239	1.00
186	235	1.00
188	193	1.00
193	221	1.00
198	204	1.00
199	233	1.00
199	245	1.00
200	220	1.00
200	248	1.00
200	241	1.00
201	236	1.00
206	238	1.00
209	230	1.00
210	219	1.00
211	243	1.00
212	219	1.00
214	235	1.00
217	225	1.00
217	247	1.00
224	229	1.00
227	239	1.00
231	233	1.00
232	248	1.00
