208	312
1	100	1.00
1	165	1.00
1	6	1.00
2	149	1.00
2	99	1.00
2	79	1.00
3	82	1.00
3	150	1.00
3	19	1.00
4	206	1.00
4	55	1.00
4	79	1.00
5	10	1.00
5	48	1.00
5	136	1.00
6	39	1.00
6	47	1.00
7	207	1.00
7	57	1.00
7	27	1.00
8	102	1.00
8	188	1.00
8	96	1.00
9	99	1.00
9	128	1.00
9	74	1.00
10	84	1.00
10	160	1.00
11	54	1.00
11	108	1.00
11	82	1.00
12	25	1.00
12	39	1.00
12	168	1.00
13	41	1.00
13	37	1.00
13	54	1.00
14	47	1.00
14	103	1.00
14	147	1.00
15	86	1.00
15	78	1.00
15	182	1.00
16	99	1.00
16	26	1.00
16	114	1.00
17	171	1.00
17	91	1.00
17	153	1.00
18	22	1.00
18	152	1.00
18	57	1.00
19	142	1.00
19	92	1.00
20	158	1.00
20	118	1.00
20	94	1.00
21	164	1.00
21	44	1.00
21	59	1.00
22	39	1.00
22	97	1.00
23	173	1.00
23	186	1.00
23	172	1.00
24	199	1.00
24	129	1.00
24	31	1.00
25	71	1.00
25	41	1.00
26	59	1.00
26	36	1.00
27	49	1.00
27	48	1.00
28	175	1.00
28	117	1.00
28	29	1.00
29	156	1.00
29	149	1.00
30	66	1.00
30	82	1.00
30	192	1.00
31	183	1.00
31	44	1.00
32	69	1.00
32	108	1.00
32	162	1.00
33	103	1.00
33	120	1.00
33	203	1.00
34	65	1.00
34	109	1.00
34	193	1.00
35	47	1.00
35	98	1.00
35	70	1.00
36	76	1.00
36	58	1.00
37	53	1.00
37	152	1.00
38	146	1.00
38	189	1.00
38	40	1.00
40	114	1.00
40	196	1.00
41	146	1.00
42	132	1.00
42	85	1.00
42	104	1.00
43	97	1.00
43	126	1.00
43	109	1.00
44	96	1.00
45	140	1.00
45	208	1.00
45	187	1.00
46	109	1.00
46	201	1.00
46	111	1.00
48	181	1.00
49	65	1.00
49	160	1.00
50	90	1.00
50	61	1.00
50	77	1.00
51	61	1.00
51	121	1.00
51	159	1.00
52	154	1.00
52	137	1.00
52	100	1.00
53	92	1.00
53	162	1.00
54	68	1.00
55	75	1.00
55	194	1.00
56	122	1.00
56	95	1.00
56	78	1.00
57	161	1.00
58	98	1.00
58	126	1.00
59	204	1.00
60	102	1.00
60	147	1.00
60	192	1.00
61	128	1.00
62	180	1.00
62	122	1.00
62	135	1.00
63	144	1.00
63	142	1.00
63	183	1.00
64	178	1.00
64	191	1.00
64	104	1.00
65	134	1.00
66	180	1.00
66	84	1.00
67	146	1.00
67	195	1.00
67	87	1.00
68	173	1.00
68	194	1.00
69	204	1.00
69	119	1.00
70	176	1.00
70	72	1.00
71	101	1.00
71	75	1.00
72	151	1.00
72	104	1.00
73	76	1.00
73	179	1.00
73	114	1.00
74	151	1.00
74	76	1.00
75	129	1.00
77	168	1.00
77	165	1.00
78	196	1.00
79	166	1.00
80	198	1.00
80	205	1.00
80	125	1.00
81	191	1.00
81	190	1.00
81	115	1.00
83	208	1.00
83	138	1.00
83	115	1.00
84	200	1.00
85	112	1.00
85	139	1.00
86	203	1.00
86	112	1.00
87	88	1.00
87	186	1.00
88	89	1.00
88	157	1.00
89	100	1.00
89	91	1.00
90	121	1.00
90	168	1.00
91	123	1.00
92	202	1.00
93	207	1.00
93	196	1.00
93	206	1.00
94	203	1.00
94	166	1.00
95	192	1.00
95	186	1.00
96	131	1.00
97	184	1.00
98	185	1.00
101	126	1.00
101	197	1.00
102	148	1.00
103	148	1.00
105	108	1.00
105	110	1.00
105	187	1.00
106	145	1.00
106	136	1.00
106	185	1.00
107	151	1.00
107	131	1.00
107	123	1.00
110	140	1.00
110	184	1.00
111	172	1.00
111	164	1.00
112	141	1.00
113	124	1.00
113	201	1.00
113	176	1.00
115	138	1.00
116	194	1.00
116	202	1.00
116	170	1.00
117	129	1.00
117	167	1.00
118	124	1.00
118	185	1.00
119	143	1.00
119	141	1.00
120	164	1.00
120	136	1.00
121	144	1.00
122	171	1.00
123	150	1.00
124	156	1.00
125	140	1.00
125	171	1.00
127	173	1.00
127	163	1.00
127	145	1.00
128	205	1.00
130	161	1.00
130	132	1.00
130	143	1.00
131	189	1.00
132	182	1.00
133	199	1.00
133	177	1.00
133	167	1.00
134	177	1.00
134	141	1.00
135	198	1.00
135	175	1.00
137	153	1.00
137	155	1.00
138	191	1.00
139	169	1.00
139	188	1.00
142	201	1.00
143	147	1.00
144	150	1.00
145	204	1.00
148	181	1.00
149	159	1.00
152	183	1.00
153	174	1.00
154	158	1.00
154	169	1.00
155	179	1.00
155	161	1.00
156	180	1.00
157	198	1.00
157	175	1.00
158	174	1.00
159	188	1.00
160	199	1.00
162	170	1.00
163	208	1.00
163	181	1.00
165	193	1.00
166	200	1.00
167	179	1.00
169	177	1.00
170	190	1.00
172	195	1.00
174	197	1.00
176	178	1.00
178	187	1.00
182	200	1.00
184	202	1.00
189	197	1.00
190	193	1.00
195	206	1.00
205	207	1.00
