204	306
1	186	1.00
1	96	1.00
1	146	1.00
2	26	1.00
2	133	1.00
2	9	1.00
3	135	1.00
3	182	1.00
3	110	1.00
4	192	1.00
4	151	1.00
4	159	1.00
5	125	1.00
5	64	1.00
5	190	1.00
6	89	1.00
6	113	1.00
6	21	1.00
7	203	1.00
7	159	1.00
7	126	1.00
8	38	1.00
8	25	1.00
8	88	1.00
9	177	1.00
9	33	1.00
10	122	1.00
10	68	1.00
10	60	1.00
11	78	1.00
11	110	1.00
11	81	1.00
12	39	1.00
12	183	1.00
12	94	1.00
13	85	1.00
13	93	1.00
13	143	1.00
14	72	1.00
14	103	1.00
14	153	1.00
15	180	1.00
15	30	1.00
15	90	1.00
16	140	1.00
16	132	1.00
16	47	1.00
17	83	1.00
17	64	1.00
17	192	1.00
18	117	1.00
18	75	1.00
18	191	1.00
19	187	1.00
19	101	1.00
19	103	1.00
20	142	1.00
20	130	1.00
20	42	1.00
21	61	1.00
21	31	1.00
22	178	1.00
22	177	1.00
22	201	1.00
23	191	1.00
23	54	1.00
23	187	1.00
24	118	1.00
24	99	1.00
24	184	1.00
25	155	1.00
25	153	1.00
26	97	1.00
26	65	1.00
27	175	1.00
27	28	1.00
27	142	1.00
28	70	1.00
28	38	1.00
29	89	1.00
29	45	1.00
29	129	1.00
30	141	1.00
30	101	1.00
31	61	1.00
31	83	1.00
32	107	1.00
32	129	1.00
32	33	1.00
33	199	1.00
34	41	1.00
34	59	1.00
34	78	1.00
35	98	1.00
35	52	1.00
35	83	1.00
36	55	1.00
36	84	1.00
36	72	1.00
37	78	1.00
37	108	1.00
37	161	1.00
38	69	1.00
39	90	1.00
39	191	1.00
40	100	1.00
40	60	1.00
40	154	1.00
41	107	1.00
41	194	1.00
42	57	1.00
42	82	1.00
43	139	1.00
43	157	1.00
43	124	1.00
44	181	1.00
44	81	1.00
44	46	1.00
45	176	1.00
45	71	1.00
46	167	1.00
46	47	1.00
47	148	1.00
48	182	1.00
48	65	1.00
48	130	1.00
49	63	1.00
49	160	1.00
49	68	1.00
50	121	1.00
50	77	1.00
50	156	1.00
51	118	1.00
51	119	1.00
51	172	1.00
52	179	1.00
52	95	1.00
53	63	1.00
53	190	1.00
53	165	1.00
54	144	1.00
54	67	1.00
55	181	1.00
55	143	1.00
56	93	1.00
56	203	1.00
56	202	1.00
57	114	1.00
57	98	1.00
58	182	1.00
58	174	1.00
58	144	1.00
59	187	1.00
59	181	1.00
60	165	1.00
61	109	1.00
62	65	1.00
62	160	1.00
62	63	1.00
64	100	1.00
66	165	1.00
66	168	1.00
66	95	1.00
67	149	1.00
67	108	1.00
68	128	1.00
69	195	1.00
69	98	1.00
70	194	1.00
70	134	1.00
71	175	1.00
71	119	1.00
72	84	1.00
73	115	1.00
73	86	1.00
73	92	1.00
74	121	1.00
74	130	1.00
74	133	1.00
75	123	1.00
75	122	1.00
76	100	1.00
76	81	1.00
76	156	1.00
77	163	1.00
77	198	1.00
79	167	1.00
79	170	1.00
79	189	1.00
80	152	1.00
80	111	1.00
80	193	1.00
82	131	1.00
82	103	1.00
84	155	1.00
85	155	1.00
85	106	1.00
86	158	1.00
86	169	1.00
87	108	1.00
87	88	1.00
87	124	1.00
88	131	1.00
89	112	1.00
90	99	1.00
91	159	1.00
91	196	1.00
91	138	1.00
92	132	1.00
92	161	1.00
93	174	1.00
94	139	1.00
94	173	1.00
95	126	1.00
96	177	1.00
96	127	1.00
97	151	1.00
97	132	1.00
99	161	1.00
101	194	1.00
102	117	1.00
102	131	1.00
102	166	1.00
104	186	1.00
104	153	1.00
104	162	1.00
105	168	1.00
105	148	1.00
105	156	1.00
106	133	1.00
106	201	1.00
107	119	1.00
109	135	1.00
109	127	1.00
110	203	1.00
111	166	1.00
111	196	1.00
112	141	1.00
112	128	1.00
113	174	1.00
113	164	1.00
114	199	1.00
114	176	1.00
115	147	1.00
115	154	1.00
116	185	1.00
116	189	1.00
116	204	1.00
117	192	1.00
118	141	1.00
120	184	1.00
120	200	1.00
120	164	1.00
121	198	1.00
122	171	1.00
123	172	1.00
123	157	1.00
124	129	1.00
125	136	1.00
125	140	1.00
126	166	1.00
127	146	1.00
128	145	1.00
134	136	1.00
134	193	1.00
135	200	1.00
136	171	1.00
137	154	1.00
137	180	1.00
137	201	1.00
138	175	1.00
138	147	1.00
139	202	1.00
140	200	1.00
142	185	1.00
143	193	1.00
144	173	1.00
145	197	1.00
145	178	1.00
146	152	1.00
147	163	1.00
148	179	1.00
149	150	1.00
149	157	1.00
150	178	1.00
150	180	1.00
151	183	1.00
152	163	1.00
158	199	1.00
158	172	1.00
160	197	1.00
162	169	1.00
162	195	1.00
164	169	1.00
167	204	1.00
168	183	1.00
170	185	1.00
170	198	1.00
171	176	1.00
173	179	1.00
184	190	1.00
186	197	1.00
188	204	1.00
188	196	1.00
188	195	1.00
189	202	1.00
