100	150
1	94	1.00
1	73	1.00
1	67	1.00
2	14	1.00
2	30	1.00
2	43	1.00
3	44	1.00
3	62	1.00
3	61	1.00
4	32	1.00
4	22	1.00
4	84	1.00
5	93	1.00
5	97	1.00
5	43	1.00
6	82	1.00
6	96	1.00
6	98	1.00
7	15	1.00
7	84	1.00
7	11	1.00
8	31	1.00
8	40	1.00
8	30	1.00
9	50	1.00
9	16	1.00
9	79	1.00
10	35	1.00
10	78	1.00
10	36	1.00
11	94	1.00
11	65	1.00
12	72	1.00
12	18	1.00
12	46	1.00
13	54	1.00
13	87	1.00
13	17	1.00
14	88	1.00
14	81	1.00
15	28	1.00
15	100	1.00
16	67	1.00
16	23	1.00
17	79	1.00
17	46	1.00
18	91	1.00
18	69	1.00
19	32	1.00
19	21	1.00
19	74	1.00
20	90	1.00
20	88	1.00
20	99	1.00
21	50	1.00
21	98	1.00
22	46	1.00
22	79	1.00
23	53	1.00
23	59	1.00
24	96	1.00
24	63	1.00
24	98	1.00
25	41	1.00
25	47	1.00
25	69	1.00
26	33	1.00
26	64	1.00
26	43	1.00
27	34	1.00
27	47	1.00
27	32	1.00
28	66	1.00
28	38	1.00
29	57	1.00
29	100	1.00
29	87	1.00
30	41	1.00
31	40	1.00
31	83	1.00
33	58	1.00
33	55	1.00
34	100	1.00
34	38	1.00
35	75	1.00
35	86	1.00
36	95	1.00
36	89	1.00
37	68	1.00
37	91	1.00
37	60	1.00
38	60	1.00
39	70	1.00
39	95	1.00
39	61	1.00
40	64	1.00
41	91	1.00
42	74	1.00
42	70	1.00
42	56	1.00
44	69	1.00
44	58	1.00
45	59	1.00
45	63	1.00
45	77	1.00
47	82	1.00
48	71	1.00
48	73	1.00
48	60	1.00
49	88	1.00
49	99	1.00
49	85	1.00
50	84	1.00
51	67	1.00
51	90	1.00
51	75	1.00
52	83	1.00
52	66	1.00
52	94	1.00
53	77	1.00
53	68	1.00
54	99	1.00
54	62	1.00
55	93	1.00
55	89	1.00
56	81	1.00
56	57	1.00
57	63	1.00
58	80	1.00
59	92	1.00
61	90	1.00
62	85	1.00
64	66	1.00
65	78	1.00
65	74	1.00
68	76	1.00
70	71	1.00
71	96	1.00
72	80	1.00
72	92	1.00
73	85	1.00
75	92	1.00
76	81	1.00
76	93	1.00
77	86	1.00
78	95	1.00
80	83	1.00
82	97	1.00
86	89	1.00
87	97	1.00
