134	201
1	4	1.00
1	66	1.00
1	57	1.00
2	66	1.00
2	50	1.00
2	10	1.00
3	64	1.00
3	134	1.00
3	59	1.00
4	20	1.00
4	60	1.00
5	93	1.00
5	98	1.00
5	100	1.00
6	24	1.00
6	95	1.00
6	112	1.00
7	123	1.00
7	30	1.00
7	97	1.00
8	46	1.00
8	134	1.00
8	73	1.00
9	53	1.00
9	71	1.00
9	12	1.00
10	105	1.00
10	104	1.00
11	17	1.00
11	101	1.00
11	86	1.00
12	102	1.00
12	93	1.00
13	111	1.00
13	32	1.00
13	131	1.00
14	98	1.00
14	88	1.00
14	119	1.00
15	107	1.00
15	91	1.00
15	29	1.00
16	110	1.00
16	86	1.00
16	83	1.00
17	67	1.00
17	66	1.00
18	103	1.00
18	86	1.00
18	27	1.00
19	25	1.00
19	115	1.00
19	127	1.00
20	113	1.00
20	40	1.00
21	25	1.00
21	31	1.00
21	70	1.00
22	48	1.00
22	107	1.00
22	41	1.00
23	36	1.00
23	91	1.00
23	55	1.00
24	42	1.00
24	58	1.00
25	68	1.00
26	60	1.00
26	114	1.00
26	37	1.00
27	32	1.00
27	87	1.00
28	94	1.00
28	118	1.00
28	93	1.00
29	104	1.00
29	56	1.00
30	111	1.00
30	74	1.00
31	106	1.00
31	80	1.00
32	43	1.00
33	92	1.00
33	76	1.00
33	35	1.00
34	125	1.00
34	62	1.00
34	70	1.00
35	99	1.00
35	84	1.00
36	69	1.00
36	85	1.00
37	80	1.00
37	47	1.00
38	101	1.00
38	64	1.00
38	122	1.00
39	51	1.00
39	67	1.00
39	78	1.00
40	114	1.00
40	75	1.00
41	126	1.00
41	78	1.00
42	92	1.00
42	74	1.00
43	73	1.00
43	44	1.00
44	65	1.00
44	88	1.00
45	82	1.00
45	52	1.00
45	122	1.00
46	68	1.00
46	52	1.00
47	126	1.00
47	109	1.00
48	81	1.00
48	58	1.00
49	119	1.00
49	109	1.00
49	115	1.00
50	131	1.00
50	127	1.00
51	65	1.00
51	125	1.00
52	112	1.00
53	127	1.00
53	121	1.00
54	90	1.00
54	94	1.00
54	62	1.00
55	128	1.00
55	61	1.00
56	117	1.00
56	109	1.00
57	94	1.00
57	121	1.00
58	89	1.00
59	60	1.00
59	117	1.00
61	121	1.00
61	79	1.00
62	129	1.00
63	96	1.00
63	77	1.00
63	79	1.00
64	123	1.00
65	123	1.00
67	92	1.00
68	133	1.00
69	83	1.00
69	77	1.00
70	130	1.00
71	79	1.00
71	129	1.00
72	101	1.00
72	122	1.00
72	82	1.00
73	128	1.00
74	85	1.00
75	106	1.00
75	100	1.00
76	129	1.00
76	100	1.00
77	91	1.00
78	103	1.00
80	95	1.00
81	111	1.00
81	116	1.00
82	87	1.00
83	108	1.00
84	85	1.00
84	125	1.00
87	132	1.00
88	130	1.00
89	133	1.00
89	120	1.00
90	120	1.00
90	124	1.00
95	116	1.00
96	117	1.00
96	124	1.00
97	132	1.00
97	112	1.00
98	107	1.00
99	116	1.00
99	113	1.00
102	105	1.00
102	124	1.00
103	110	1.00
104	108	1.00
105	110	1.00
106	130	1.00
108	131	1.00
113	120	1.00
114	115	1.00
118	132	1.00
118	134	1.00
119	133	1.00
126	128	1.00
