244	366
1	148	1.00
1	116	1.00
1	24	1.00
2	187	1.00
2	197	1.00
2	68	1.00
3	19	1.00
3	193	1.00
3	199	1.00
4	48	1.00
4	95	1.00
4	169	1.00
5	204	1.00
5	145	1.00
5	144	1.00
6	172	1.00
6	173	1.00
6	61	1.00
7	49	1.00
7	109	1.00
7	242	1.00
8	155	1.00
8	181	1.00
8	238	1.00
9	145	1.00
9	203	1.00
9	52	1.00
10	84	1.00
10	228	1.00
10	93	1.00
11	115	1.00
11	173	1.00
11	215	1.00
12	55	1.00
12	131	1.00
12	195	1.00
13	78	1.00
13	187	1.00
13	183	1.00
14	217	1.00
14	230	1.00
14	68	1.00
15	122	1.00
15	209	1.00
15	212	1.00
16	231	1.00
16	114	1.00
16	164	1.00
17	185	1.00
17	140	1.00
17	23	1.00
18	56	1.00
18	32	1.00
18	213	1.00
19	106	1.00
19	205	1.00
20	61	1.00
20	102	1.00
20	181	1.00
21	184	1.00
21	139	1.00
21	235	1.00
22	155	1.00
22	134	1.00
22	234	1.00
23	225	1.00
23	65	1.00
24	131	1.00
24	190	1.00
25	90	1.00
25	236	1.00
25	42	1.00
26	218	1.00
26	166	1.00
26	225	1.00
27	45	1.00
27	157	1.00
27	184	1.00
28	140	1.00
28	206	1.00
28	106	1.00
29	232	1.00
29	153	1.00
29	35	1.00
30	170	1.00
30	124	1.00
30	47	1.00
31	89	1.00
31	83	1.00
31	111	1.00
32	147	1.00
32	72	1.00
33	163	1.00
33	72	1.00
33	76	1.00
34	220	1.00
34	175	1.00
34	91	1.00
35	49	1.00
35	154	1.00
36	152	1.00
36	141	1.00
36	200	1.00
37	110	1.00
37	142	1.00
37	60	1.00
38	73	1.00
38	40	1.00
38	182	1.00
39	43	1.00
39	191	1.00
39	177	1.00
40	172	1.00
40	174	1.00
41	243	1.00
41	82	1.00
41	67	1.00
42	154	1.00
42	47	1.00
43	77	1.00
43	52	1.00
44	61	1.00
44	100	1.00
44	167	1.00
45	79	1.00
45	220	1.00
46	186	1.00
46	152	1.00
46	79	1.00
47	169	1.00
48	185	1.00
48	105	1.00
49	202	1.00
50	157	1.00
50	180	1.00
50	100	1.00
51	84	1.00
51	99	1.00
51	183	1.00
52	110	1.00
53	158	1.00
53	123	1.00
53	234	1.00
54	180	1.00
54	162	1.00
54	205	1.00
55	241	1.00
55	146	1.00
56	147	1.00
56	230	1.00
57	228	1.00
57	166	1.00
57	85	1.00
58	113	1.00
58	69	1.00
58	132	1.00
59	209	1.00
59	71	1.00
59	122	1.00
60	162	1.00
60	216	1.00
62	208	1.00
62	108	1.00
62	175	1.00
63	184	1.00
63	111	1.00
63	69	1.00
64	108	1.00
64	191	1.00
64	176	1.00
65	221	1.00
65	67	1.00
66	151	1.00
66	125	1.00
66	208	1.00
67	216	1.00
68	81	1.00
69	118	1.00
70	204	1.00
70	87	1.00
70	188	1.00
71	224	1.00
71	85	1.00
72	207	1.00
73	87	1.00
73	165	1.00
74	221	1.00
74	103	1.00
74	239	1.00
75	137	1.00
75	127	1.00
75	111	1.00
76	210	1.00
76	124	1.00
77	212	1.00
77	200	1.00
78	234	1.00
78	161	1.00
79	112	1.00
80	145	1.00
80	200	1.00
80	93	1.00
81	177	1.00
81	182	1.00
82	130	1.00
82	166	1.00
83	210	1.00
83	100	1.00
84	167	1.00
85	174	1.00
86	240	1.00
86	225	1.00
86	199	1.00
87	150	1.00
88	196	1.00
88	214	1.00
88	107	1.00
89	164	1.00
89	127	1.00
90	173	1.00
90	99	1.00
91	133	1.00
91	141	1.00
92	176	1.00
92	224	1.00
92	179	1.00
93	167	1.00
94	148	1.00
94	233	1.00
94	198	1.00
95	228	1.00
95	135	1.00
96	103	1.00
96	238	1.00
96	128	1.00
97	236	1.00
97	121	1.00
97	107	1.00
98	142	1.00
98	181	1.00
98	99	1.00
101	102	1.00
101	105	1.00
101	221	1.00
102	150	1.00
103	236	1.00
104	178	1.00
104	123	1.00
104	171	1.00
105	238	1.00
106	158	1.00
107	114	1.00
108	174	1.00
109	142	1.00
109	198	1.00
110	127	1.00
112	156	1.00
112	189	1.00
113	128	1.00
113	194	1.00
114	194	1.00
115	240	1.00
115	219	1.00
116	232	1.00
116	206	1.00
117	226	1.00
117	158	1.00
117	156	1.00
118	164	1.00
118	199	1.00
119	140	1.00
119	157	1.00
119	168	1.00
120	220	1.00
120	215	1.00
120	168	1.00
121	126	1.00
121	196	1.00
122	209	1.00
123	125	1.00
124	161	1.00
125	208	1.00
126	203	1.00
126	149	1.00
128	211	1.00
129	143	1.00
129	243	1.00
129	186	1.00
130	190	1.00
130	218	1.00
