172	258
1	36	1.00
1	81	1.00
1	44	1.00
2	25	1.00
2	163	1.00
2	116	1.00
3	87	1.00
3	50	1.00
3	116	1.00
4	100	1.00
4	104	1.00
4	125	1.00
5	75	1.00
5	162	1.00
5	103	1.00
6	100	1.00
6	78	1.00
6	171	1.00
7	146	1.00
7	56	1.00
7	167	1.00
8	164	1.00
8	47	1.00
8	150	1.00
9	155	1.00
9	24	1.00
9	40	1.00
10	53	1.00
10	83	1.00
10	65	1.00
11	23	1.00
11	89	1.00
11	104	1.00
12	145	1.00
12	62	1.00
12	64	1.00
13	130	1.00
13	137	1.00
13	84	1.00
14	121	1.00
14	134	1.00
14	149	1.00
15	105	1.00
15	58	1.00
15	152	1.00
16	55	1.00
16	37	1.00
16	33	1.00
17	105	1.00
17	40	1.00
17	74	1.00
18	41	1.00
18	98	1.00
18	127	1.00
19	42	1.00
19	139	1.00
19	24	1.00
20	159	1.00
20	80	1.00
20	88	1.00
21	138	1.00
21	42	1.00
21	150	1.00
22	83	1.00
22	27	1.00
22	141	1.00
23	62	1.00
23	56	1.00
24	126	1.00
25	118	1.00
25	39	1.00
26	80	1.00
26	60	1.00
26	113	1.00
27	166	1.00
27	33	1.00
28	59	1.00
28	117	1.00
28	160	1.00
29	152	1.00
29	72	1.00
29	124	1.00
30	79	1.00
30	75	1.00
30	151	1.00
31	52	1.00
31	67	1.00
31	43	1.00
32	33	1.00
32	153	1.00
32	34	1.00
34	132	1.00
34	81	1.00
35	63	1.00
35	136	1.00
35	135	1.00
36	136	1.00
36	127	1.00
37	157	1.00
37	48	1.00
38	98	1.00
38	156	1.00
38	57	1.00
39	133	1.00
39	99	1.00
40	148	1.00
41	117	1.00
41	72	1.00
42	133	1.00
43	102	1.00
43	140	1.00
44	108	1.00
44	45	1.00
45	49	1.00
45	95	1.00
46	70	1.00
46	172	1.00
46	48	1.00
47	67	1.00
47	137	1.00
48	103	1.00
49	115	1.00
49	64	1.00
50	161	1.00
50	158	1.00
51	84	1.00
51	123	1.00
51	163	1.00
52	136	1.00
52	92	1.00
53	77	1.00
53	73	1.00
54	107	1.00
54	77	1.00
54	110	1.00
55	144	1.00
55	120	1.00
56	155	1.00
57	109	1.00
57	157	1.00
58	120	1.00
58	165	1.00
59	164	1.00
59	160	1.00
60	64	1.00
60	66	1.00
61	130	1.00
61	78	1.00
61	125	1.00
62	65	1.00
63	134	1.00
63	124	1.00
65	104	1.00
66	135	1.00
66	129	1.00
67	86	1.00
68	112	1.00
68	114	1.00
68	92	1.00
69	146	1.00
69	132	1.00
69	159	1.00
70	139	1.00
70	145	1.00
71	147	1.00
71	166	1.00
71	85	1.00
72	122	1.00
73	110	1.00
73	88	1.00
74	168	1.00
74	111	1.00
75	83	1.00
76	106	1.00
76	138	1.00
76	90	1.00
77	94	1.00
78	91	1.00
79	118	1.00
79	135	1.00
80	119	1.00
81	141	1.00
82	147	1.00
82	158	1.00
82	171	1.00
84	96	1.00
85	111	1.00
85	127	1.00
86	125	1.00
86	100	1.00
87	102	1.00
87	119	1.00
88	95	1.00
89	102	1.00
89	112	1.00
90	115	1.00
90	163	1.00
91	137	1.00
91	141	1.00
92	140	1.00
93	131	1.00
93	134	1.00
93	130	1.00
94	115	1.00
94	128	1.00
95	107	1.00
96	168	1.00
96	142	1.00
97	148	1.00
97	129	1.00
97	114	1.00
98	151	1.00
99	142	1.00
99	133	1.00
101	143	1.00
101	128	1.00
101	147	1.00
103	149	1.00
105	118	1.00
106	132	1.00
106	157	1.00
107	149	1.00
108	131	1.00
108	164	1.00
109	155	1.00
109	169	1.00
110	148	1.00
111	140	1.00
112	169	1.00
113	143	1.00
113	144	1.00
114	122	1.00
116	143	1.00
117	129	1.00
119	170	1.00
120	144	1.00
121	154	1.00
121	151	1.00
122	152	1.00
123	138	1.00
123	126	1.00
124	159	1.00
126	158	1.00
128	153	1.00
131	156	1.00
139	172	1.00
142	161	1.00
145	154	1.00
146	167	1.00
150	154	1.00
153	170	1.00
156	160	1.00
161	170	1.00
162	168	1.00
162	165	1.00
165	167	1.00
166	169	1.00
171	172	1.00
