80	120
1	52	1.00
1	56	1.00
1	44	1.00
2	70	1.00
2	15	1.00
2	53	1.00
3	18	1.00
3	15	1.00
3	19	1.00
4	30	1.00
4	57	1.00
4	31	1.00
5	74	1.00
5	75	1.00
5	73	1.00
6	8	1.00
6	71	1.00
6	49	1.00
7	79	1.00
7	42	1.00
7	77	1.00
8	45	1.00
8	48	1.00
9	55	1.00
9	79	1.00
9	19	1.00
10	26	1.00
10	44	1.00
10	24	1.00
11	27	1.00
11	64	1.00
11	75	1.00
12	50	1.00
12	23	1.00
12	56	1.00
13	41	1.00
13	74	1.00
13	64	1.00
14	16	1.00
14	68	1.00
14	22	1.00
15	58	1.00
16	47	1.00
16	59	1.00
17	38	1.00
17	39	1.00
17	65	1.00
18	55	1.00
18	20	1.00
19	20	1.00
20	40	1.00
21	76	1.00
21	68	1.00
21	78	1.00
22	37	1.00
22	43	1.00
23	37	1.00
23	61	1.00
24	60	1.00
24	67	1.00
25	30	1.00
25	51	1.00
25	44	1.00
26	32	1.00
26	80	1.00
27	73	1.00
27	51	1.00
28	29	1.00
28	55	1.00
28	70	1.00
29	77	1.00
29	72	1.00
30	65	1.00
31	33	1.00
31	79	1.00
32	48	1.00
32	49	1.00
33	71	1.00
33	34	1.00
34	45	1.00
34	41	1.00
35	62	1.00
35	63	1.00
35	67	1.00
36	63	1.00
36	75	1.00
36	74	1.00
37	72	1.00
38	60	1.00
38	69	1.00
39	48	1.00
39	67	1.00
40	46	1.00
40	41	1.00
42	76	1.00
42	50	1.00
43	61	1.00
43	54	1.00
45	66	1.00
46	53	1.00
46	47	1.00
47	71	1.00
49	54	1.00
50	57	1.00
51	73	1.00
52	53	1.00
52	66	1.00
54	59	1.00
56	62	1.00
57	62	1.00
58	80	1.00
58	59	1.00
60	78	1.00
61	77	1.00
63	66	1.00
64	70	1.00
65	80	1.00
68	72	1.00
69	78	1.00
69	76	1.00
