52	78
1	36	1.00
1	14	1.00
1	43	1.00
2	9	1.00
2	25	1.00
2	17	1.00
3	30	1.00
3	31	1.00
3	5	1.00
4	33	1.00
4	29	1.00
4	35	1.00
5	21	1.00
5	39	1.00
6	51	1.00
6	13	1.00
6	34	1.00
7	13	1.00
7	15	1.00
7	17	1.00
8	19	1.00
8	50	1.00
8	22	1.00
9	32	1.00
9	23	1.00
10	23	1.00
10	38	1.00
10	39	1.00
11	13	1.00
11	28	1.00
11	20	1.00
12	39	1.00
12	41	1.00
12	43	1.00
14	19	1.00
14	48	1.00
15	27	1.00
15	22	1.00
16	26	1.00
16	49	1.00
16	38	1.00
17	46	1.00
18	40	1.00
18	37	1.00
18	29	1.00
19	33	1.00
20	47	1.00
20	38	1.00
21	25	1.00
21	36	1.00
22	27	1.00
23	26	1.00
24	34	1.00
24	52	1.00
24	27	1.00
25	42	1.00
26	30	1.00
28	46	1.00
28	47	1.00
29	40	1.00
30	37	1.00
31	42	1.00
31	49	1.00
32	34	1.00
32	44	1.00
33	50	1.00
35	41	1.00
35	49	1.00
36	52	1.00
37	42	1.00
40	46	1.00
41	48	1.00
43	45	1.00
44	45	1.00
44	52	1.00
45	50	1.00
47	51	1.00
48	51	1.00
