296	444
1	231	1.00
1	118	1.00
1	10	1.00
2	181	1.00
2	84	1.00
2	104	1.00
3	102	1.00
3	186	1.00
3	168	1.00
4	185	1.00
4	245	1.00
4	277	1.00
5	150	1.00
5	149	1.00
5	229	1.00
6	63	1.00
6	115	1.00
6	68	1.00
7	95	1.00
7	99	1.00
7	160	1.00
8	89	1.00
8	140	1.00
8	260	1.00
9	154	1.00
9	284	1.00
9	58	1.00
10	253	1.00
10	261	1.00
11	45	1.00
11	121	1.00
11	126	1.00
12	13	1.00
12	188	1.00
12	43	1.00
13	291	1.00
13	81	1.00
14	226	1.00
14	62	1.00
14	130	1.00
15	223	1.00
15	40	1.00
15	126	1.00
16	23	1.00
16	22	1.00
16	107	1.00
17	212	1.00
17	138	1.00
17	82	1.00
18	282	1.00
18	123	1.00
18	33	1.00
19	103	1.00
19	197	1.00
19	239	1.00
20	93	1.00
20	230	1.00
20	172	1.00
21	106	1.00
21	189	1.00
21	256	1.00
22	173	1.00
22	254	1.00
23	125	1.00
23	88	1.00
24	194	1.00
24	224	1.00
24	244	1.00
25	268	1.00
25	135	1.00
25	39	1.00
26	111	1.00
26	257	1.00
26	266	1.00
27	273	1.00
27	230	1.00
27	110	1.00
28	277	1.00
28	265	1.00
28	185	1.00
29	149	1.00
29	139	1.00
29	134	1.00
30	84	1.00
30	53	1.00
30	179	1.00
31	135	1.00
31	209	1.00
31	262	1.00
32	207	1.00
32	219	1.00
32	264	1.00
33	235	1.00
33	204	1.00
34	172	1.00
34	182	1.00
34	147	1.00
35	56	1.00
35	216	1.00
35	48	1.00
36	147	1.00
36	226	1.00
36	50	1.00
37	202	1.00
37	94	1.00
37	179	1.00
38	109	1.00
38	118	1.00
38	66	1.00
39	252	1.00
39	66	1.00
40	249	1.00
40	70	1.00
41	150	1.00
41	295	1.00
41	244	1.00
42	202	1.00
42	140	1.00
42	233	1.00
43	80	1.00
43	201	1.00
44	203	1.00
44	77	1.00
44	208	1.00
45	196	1.00
45	113	1.00
46	65	1.00
46	158	1.00
46	62	1.00
47	191	1.00
47	269	1.00
47	180	1.00
48	267	1.00
48	224	1.00
49	144	1.00
49	296	1.00
49	204	1.00
50	292	1.00
50	194	1.00
51	180	1.00
51	177	1.00
51	75	1.00
52	71	1.00
52	117	1.00
52	176	1.00
53	199	1.00
53	257	1.00
54	236	1.00
54	136	1.00
54	233	1.00
55	139	1.00
55	156	1.00
55	165	1.00
56	59	1.00
56	167	1.00
57	146	1.00
57	231	1.00
57	98	1.00
58	258	1.00
58	144	1.00
59	141	1.00
59	67	1.00
60	80	1.00
60	175	1.00
60	187	1.00
61	78	1.00
61	120	1.00
61	222	1.00
62	254	1.00
63	82	1.00
63	240	1.00
64	260	1.00
64	211	1.00
64	143	1.00
65	143	1.00
65	151	1.00
66	127	1.00
67	260	1.00
67	71	1.00
68	197	1.00
68	108	1.00
69	190	1.00
69	73	1.00
69	177	1.00
70	176	1.00
70	133	1.00
71	153	1.00
72	236	1.00
