178	267
1	83	1.00
1	135	1.00
1	40	1.00
2	157	1.00
2	54	1.00
2	111	1.00
3	11	1.00
3	109	1.00
3	88	1.00
4	176	1.00
4	129	1.00
4	56	1.00
5	165	1.00
5	124	1.00
5	59	1.00
6	84	1.00
6	60	1.00
6	20	1.00
7	144	1.00
7	83	1.00
7	19	1.00
8	71	1.00
8	12	1.00
8	106	1.00
9	25	1.00
9	118	1.00
9	24	1.00
10	138	1.00
10	44	1.00
10	11	1.00
11	107	1.00
12	144	1.00
12	57	1.00
13	169	1.00
13	176	1.00
13	133	1.00
14	42	1.00
14	89	1.00
14	166	1.00
15	168	1.00
15	146	1.00
15	44	1.00
16	126	1.00
16	52	1.00
16	58	1.00
17	80	1.00
17	168	1.00
17	117	1.00
18	121	1.00
18	177	1.00
18	137	1.00
19	125	1.00
19	47	1.00
20	84	1.00
20	136	1.00
21	152	1.00
21	74	1.00
21	63	1.00
22	148	1.00
22	119	1.00
22	142	1.00
23	157	1.00
23	128	1.00
23	58	1.00
24	85	1.00
24	87	1.00
25	133	1.00
25	132	1.00
26	76	1.00
26	114	1.00
26	159	1.00
27	133	1.00
27	57	1.00
27	162	1.00
28	39	1.00
28	134	1.00
28	95	1.00
29	40	1.00
29	112	1.00
29	170	1.00
30	115	1.00
30	154	1.00
30	53	1.00
31	62	1.00
31	109	1.00
31	69	1.00
32	123	1.00
32	177	1.00
32	148	1.00
33	120	1.00
33	104	1.00
33	132	1.00
34	141	1.00
34	154	1.00
34	59	1.00
35	141	1.00
35	120	1.00
35	102	1.00
36	77	1.00
36	158	1.00
36	118	1.00
37	166	1.00
37	153	1.00
37	42	1.00
38	66	1.00
38	160	1.00
38	126	1.00
39	118	1.00
39	48	1.00
40	127	1.00
41	90	1.00
41	143	1.00
41	159	1.00
42	80	1.00
43	96	1.00
43	145	1.00
43	99	1.00
44	157	1.00
45	68	1.00
45	176	1.00
45	80	1.00
46	64	1.00
46	63	1.00
46	71	1.00
47	79	1.00
47	140	1.00
48	142	1.00
48	65	1.00
49	137	1.00
49	72	1.00
49	50	1.00
50	88	1.00
50	91	1.00
51	139	1.00
51	151	1.00
51	102	1.00
52	55	1.00
52	88	1.00
53	131	1.00
53	92	1.00
54	171	1.00
54	79	1.00
55	60	1.00
55	123	1.00
56	161	1.00
56	141	1.00
57	174	1.00
58	116	1.00
59	89	1.00
60	94	1.00
61	127	1.00
61	142	1.00
61	81	1.00
62	165	1.00
62	67	1.00
63	154	1.00
64	105	1.00
64	175	1.00
65	163	1.00
65	67	1.00
66	115	1.00
66	75	1.00
67	84	1.00
68	73	1.00
68	99	1.00
69	102	1.00
69	82	1.00
70	107	1.00
70	130	1.00
70	104	1.00
71	139	1.00
72	103	1.00
72	130	1.00
73	172	1.00
73	152	1.00
74	150	1.00
74	155	1.00
75	158	1.00
75	112	1.00
76	165	1.00
76	127	1.00
77	169	1.00
77	122	1.00
78	96	1.00
78	150	1.00
78	149	1.00
79	98	1.00
81	140	1.00
81	112	1.00
82	145	1.00
82	125	1.00
83	110	1.00
85	171	1.00
85	173	1.00
86	105	1.00
86	168	1.00
86	131	1.00
87	122	1.00
87	121	1.00
89	144	1.00
90	98	1.00
90	138	1.00
91	105	1.00
91	92	1.00
92	106	1.00
93	149	1.00
93	107	1.00
93	139	1.00
94	156	1.00
94	146	1.00
95	138	1.00
95	111	1.00
96	160	1.00
97	147	1.00
97	155	1.00
97	136	1.00
98	122	1.00
99	161	1.00
100	128	1.00
100	152	1.00
100	119	1.00
101	131	1.00
101	130	1.00
101	164	1.00
103	173	1.00
103	110	1.00
104	134	1.00
106	113	1.00
108	125	1.00
108	164	1.00
108	170	1.00
109	156	1.00
110	136	1.00
111	126	1.00
113	178	1.00
113	116	1.00
114	124	1.00
114	135	1.00
115	135	1.00
116	124	1.00
117	167	1.00
117	170	1.00
119	169	1.00
120	167	1.00
121	151	1.00
123	175	1.00
128	178	1.00
129	173	1.00
129	147	1.00
132	156	1.00
134	166	1.00
137	163	1.00
140	155	1.00
143	150	1.00
143	159	1.00
145	153	1.00
146	164	1.00
147	162	1.00
148	177	1.00
149	171	1.00
151	153	1.00
158	174	1.00
160	172	1.00
161	162	1.00
163	172	1.00
167	174	1.00
175	178	1.00
