126	189
1	93	1.00
1	83	1.00
1	78	1.00
2	119	1.00
2	68	1.00
2	5	1.00
3	50	1.00
3	7	1.00
3	105	1.00
4	121	1.00
4	62	1.00
4	23	1.00
5	35	1.00
5	27	1.00
6	94	1.00
6	91	1.00
6	123	1.00
7	71	1.00
7	114	1.00
8	35	1.00
8	46	1.00
8	17	1.00
9	80	1.00
9	58	1.00
9	106	1.00
10	116	1.00
10	80	1.00
10	124	1.00
11	30	1.00
11	16	1.00
11	34	1.00
12	50	1.00
12	38	1.00
12	74	1.00
13	25	1.00
13	22	1.00
13	31	1.00
14	86	1.00
14	38	1.00
14	118	1.00
15	81	1.00
15	66	1.00
15	117	1.00
16	102	1.00
16	79	1.00
17	66	1.00
17	27	1.00
18	21	1.00
18	60	1.00
18	36	1.00
19	108	1.00
19	107	1.00
19	110	1.00
20	47	1.00
20	92	1.00
20	122	1.00
21	86	1.00
21	45	1.00
22	55	1.00
22	56	1.00
23	72	1.00
23	37	1.00
24	33	1.00
24	90	1.00
24	99	1.00
25	66	1.00
25	121	1.00
26	90	1.00
26	110	1.00
26	53	1.00
27	75	1.00
28	54	1.00
28	99	1.00
28	116	1.00
29	30	1.00
29	37	1.00
29	107	1.00
30	75	1.00
31	106	1.00
31	125	1.00
32	96	1.00
32	69	1.00
32	80	1.00
33	82	1.00
33	34	1.00
34	85	1.00
35	108	1.00
36	98	1.00
36	104	1.00
37	38	1.00
39	65	1.00
39	61	1.00
39	43	1.00
40	64	1.00
40	98	1.00
40	103	1.00
41	43	1.00
41	119	1.00
41	87	1.00
42	48	1.00
42	77	1.00
42	65	1.00
43	82	1.00
44	116	1.00
44	46	1.00
44	83	1.00
45	82	1.00
45	84	1.00
46	123	1.00
47	104	1.00
47	76	1.00
48	125	1.00
48	88	1.00
49	115	1.00
49	55	1.00
49	56	1.00
50	106	1.00
51	57	1.00
51	67	1.00
51	53	1.00
52	120	1.00
52	126	1.00
52	98	1.00
53	104	1.00
54	74	1.00
54	124	1.00
55	126	1.00
56	121	1.00
57	62	1.00
57	67	1.00
58	115	1.00
58	93	1.00
59	61	1.00
59	68	1.00
59	92	1.00
60	84	1.00
60	93	1.00
61	112	1.00
62	73	1.00
63	94	1.00
63	109	1.00
63	78	1.00
64	117	1.00
64	90	1.00
65	124	1.00
67	95	1.00
68	105	1.00
69	85	1.00
69	70	1.00
70	77	1.00
70	126	1.00
71	99	1.00
71	120	1.00
72	88	1.00
72	81	1.00
73	114	1.00
73	89	1.00
74	85	1.00
75	113	1.00
76	113	1.00
76	103	1.00
77	100	1.00
78	120	1.00
79	115	1.00
79	81	1.00
83	119	1.00
84	97	1.00
86	108	1.00
87	114	1.00
87	95	1.00
88	101	1.00
89	102	1.00
89	91	1.00
91	107	1.00
92	101	1.00
94	118	1.00
95	97	1.00
96	100	1.00
96	113	1.00
97	101	1.00
100	112	1.00
102	123	1.00
103	110	1.00
105	125	1.00
109	117	1.00
109	111	1.00
111	118	1.00
111	122	1.00
112	122	1.00
