296	444
1	198	1.00
1	166	1.00
1	277	1.00
2	16	1.00
2	246	1.00
2	236	1.00
3	79	1.00
3	246	1.00
3	144	1.00
4	262	1.00
4	252	1.00
4	94	1.00
5	142	1.00
5	250	1.00
5	7	1.00
6	247	1.00
6	183	1.00
6	90	1.00
7	241	1.00
7	208	1.00
8	191	1.00
8	241	1.00
8	11	1.00
9	97	1.00
9	19	1.00
9	17	1.00
10	174	1.00
10	295	1.00
10	296	1.00
11	256	1.00
11	140	1.00
12	266	1.00
12	203	1.00
12	81	1.00
13	35	1.00
13	99	1.00
13	41	1.00
14	79	1.00
14	270	1.00
14	274	1.00
15	55	1.00
15	150	1.00
15	129	1.00
16	197	1.00
16	135	1.00
17	269	1.00
17	166	1.00
18	42	1.00
18	59	1.00
18	81	1.00
19	240	1.00
19	289	1.00
20	276	1.00
20	214	1.00
20	114	1.00
21	213	1.00
21	270	1.00
21	261	1.00
22	49	1.00
22	264	1.00
22	296	1.00
23	44	1.00
23	291	1.00
23	172	1.00
24	88	1.00
24	65	1.00
24	281	1.00
25	165	1.00
25	188	1.00
25	245	1.00
26	208	1.00
26	126	1.00
26	288	1.00
27	200	1.00
27	276	1.00
27	91	1.00
28	195	1.00
28	114	1.00
28	248	1.00
29	190	1.00
29	285	1.00
29	142	1.00
30	113	1.00
30	264	1.00
30	82	1.00
31	62	1.00
31	61	1.00
31	50	1.00
32	278	1.00
32	87	1.00
32	219	1.00
33	67	1.00
33	288	1.00
33	137	1.00
34	150	1.00
34	198	1.00
34	244	1.00
35	166	1.00
35	50	1.00
36	115	1.00
36	253	1.00
36	134	1.00
37	219	1.00
37	281	1.00
37	96	1.00
38	260	1.00
38	270	1.00
38	51	1.00
39	111	1.00
39	146	1.00
39	241	1.00
40	46	1.00
40	193	1.00
40	231	1.00
41	282	1.00
41	135	1.00
42	131	1.00
42	67	1.00
43	235	1.00
43	265	1.00
43	89	1.00
44	225	1.00
44	108	1.00
45	169	1.00
45	190	1.00
45	216	1.00
46	61	1.00
46	59	1.00
47	183	1.00
47	58	1.00
47	293	1.00
48	205	1.00
48	124	1.00
48	156	1.00
49	288	1.00
49	216	1.00
50	149	1.00
51	163	1.00
51	63	1.00
52	162	1.00
52	84	1.00
52	68	1.00
53	105	1.00
53	133	1.00
53	283	1.00
54	74	1.00
54	101	1.00
54	73	1.00
55	222	1.00
55	293	1.00
56	121	1.00
56	287	1.00
56	256	1.00
57	131	1.00
57	173	1.00
57	128	1.00
58	236	1.00
58	154	1.00
59	82	1.00
60	206	1.00
60	93	1.00
60	188	1.00
61	103	1.00
62	86	1.00
62	243	1.00
63	218	1.00
63	85	1.00
64	84	1.00
64	176	1.00
64	171	1.00
65	173	1.00
65	227	1.00
66	245	1.00
66	158	1.00
66	99	1.00
67	169	1.00
68	157	1.00
68	177	1.00
69	276	1.00
69	84	1.00
69	279	1.00
70	101	1.00
70	82	1.00
70	258	1.00
71	237	1.00
71	255	1.00
71	278	1.00
72	130	1.00
72	97	1.00
72	227	1.00
73	284	1.00
73	282	1.00
74	224	1.00
74	279	1.00
75	115	1.00
75	91	1.00
75	263	1.00
76	153	1.00
76	280	1.00
76	254	1.00
77	92	1.00
77	90	1.00
77	125	1.00
78	197	1.00
78	234	1.00
78	269	1.00
79	133	1.00
80	138	1.00
80	289	1.00
80	229	1.00
81	185	1.00
83	272	1.00
83	221	1.00
83	252	1.00
85	180	1.00
85	99	1.00
86	210	1.00
86	194	1.00
87	119	1.00
87	164	1.00
88	147	1.00
88	245	1.00
89	250	1.00
89	149	1.00
90	292	1.00
91	211	1.00
92	152	1.00
92	275	1.00
93	205	1.00
93	206	1.00
94	275	1.00
94	268	1.00
95	145	1.00
95	267	1.00
95	134	1.00
96	269	1.00
96	110	1.00
97	275	1.00
98	265	1.00
98	125	1.00
98	222	1.00
100	251	1.00
100	294	1.00
100	242	1.00
101	205	1.00
102	108	1.00
102	209	1.00
102	284	1.00
103	179	1.00
103	231	1.00
104	136	1.00
104	243	1.00
104	130	1.00
105	181	1.00
105	232	1.00
106	128	1.00
106	133	1.00
106	180	1.00
107	225	1.00
107	161	1.00
107	212	1.00
108	131	1.00
109	192	1.00
109	162	1.00
109	266	1.00
110	267	1.00
110	279	1.00
111	198	1.00
111	146	1.00
112	290	1.00
112	208	1.00
112	212	1.00
113	137	1.00
113	283	1.00
114	169	1.00
115	167	1.00
116	189	1.00
116	144	1.00
116	121	1.00
117	141	1.00
117	244	1.00
117	138	1.00
118	119	1.00
118	272	1.00
118	165	1.00
119	120	1.00
120	274	1.00
120	201	1.00
121	143	1.00
122	277	1.00
122	156	1.00
122	150	1.00
123	148	1.00
123	154	1.00
123	167	1.00
124	232	1.00
124	258	1.00
125	263	1.00
126	258	1.00
126	132	1.00
127	159	1.00
127	240	1.00
127	220	1.00
128	187	1.00
129	255	1.00
129	212	1.00
130	139	1.00
132	136	1.00
132	178	1.00
134	251	1.00
135	286	1.00
136	259	1.00
137	170	1.00
138	273	1.00
139	223	1.00
139	287	1.00
140	253	1.00
140	283	1.00
141	271	1.00
141	151	1.00
142	163	1.00
143	214	1.00
143	147	1.00
144	287	1.00
145	248	1.00
145	255	1.00
146	273	1.00
147	182	1.00
148	217	1.00
148	189	1.00
149	177	1.00
151	184	1.00
151	234	1.00
152	211	1.00
152	196	1.00
153	293	1.00
153	292	1.00
154	290	1.00
155	160	1.00
155	175	1.00
155	168	1.00
156	167	1.00
157	192	1.00
157	238	1.00
158	249	1.00
158	284	1.00
159	193	1.00
159	238	1.00
160	204	1.00
160	220	1.00
161	277	1.00
161	216	1.00
162	224	1.00
163	201	1.00
164	229	1.00
164	179	1.00
165	246	1.00
168	235	1.00
168	184	1.00
170	239	1.00
170	226	1.00
171	215	1.00
171	178	1.00
172	226	1.00
172	257	1.00
173	262	1.00
174	232	1.00
174	233	1.00
175	268	1.00
175	230	1.00
176	243	1.00
176	200	1.00
177	294	1.00
178	220	1.00
179	247	1.00
180	259	1.00
181	286	1.00
181	210	1.00
182	278	1.00
182	285	1.00
183	272	1.00
184	185	1.00
185	186	1.00
186	237	1.00
186	223	1.00
187	197	1.00
187	224	1.00
188	230	1.00
189	254	1.00
190	280	1.00
191	266	1.00
191	193	1.00
192	210	1.00
194	271	1.00
194	203	1.00
195	286	1.00
195	256	1.00
196	259	1.00
196	257	1.00
199	292	1.00
199	257	1.00
199	202	1.00
200	204	1.00
201	281	1.00
202	249	1.00
202	228	1.00
203	211	1.00
204	213	1.00
206	237	1.00
207	209	1.00
207	296	1.00
207	271	1.00
209	242	1.00
213	215	1.00
214	226	1.00
215	219	1.00
217	225	1.00
217	228	1.00
218	267	1.00
218	263	1.00
221	233	1.00
221	282	1.00
222	238	1.00
223	295	1.00
227	239	1.00
228	280	1.00
229	233	1.00
230	234	1.00
231	261	1.00
235	268	1.00
236	251	1.00
239	240	1.00
242	262	1.00
244	249	1.00
247	260	1.00
248	253	1.00
250	291	1.00
252	265	1.00
254	290	1.00
260	274	1.00
261	289	1.00
264	295	1.00
273	285	1.00
291	294	1.00
