110	165
1	54	1.00
1	27	1.00
1	109	1.00
2	92	1.00
2	72	1.00
2	55	1.00
3	11	1.00
3	65	1.00
3	98	1.00
4	32	1.00
4	82	1.00
4	64	1.00
5	42	1.00
5	39	1.00
5	59	1.00
6	80	1.00
6	8	1.00
6	68	1.00
7	34	1.00
7	83	1.00
7	66	1.00
8	73	1.00
8	85	1.00
9	83	1.00
9	72	1.00
9	106	1.00
10	38	1.00
10	89	1.00
10	73	1.00
11	82	1.00
11	44	1.00
12	33	1.00
12	67	1.00
12	49	1.00
13	61	1.00
13	59	1.00
13	21	1.00
14	30	1.00
14	57	1.00
14	18	1.00
15	88	1.00
15	29	1.00
15	22	1.00
16	19	1.00
16	80	1.00
16	109	1.00
17	32	1.00
17	56	1.00
17	93	1.00
18	28	1.00
18	103	1.00
19	38	1.00
19	85	1.00
20	107	1.00
20	49	1.00
20	26	1.00
21	79	1.00
21	74	1.00
22	93	1.00
22	50	1.00
23	109	1.00
23	86	1.00
23	42	1.00
24	110	1.00
24	104	1.00
24	83	1.00
25	64	1.00
25	91	1.00
25	98	1.00
26	99	1.00
26	93	1.00
27	60	1.00
27	91	1.00
28	97	1.00
28	54	1.00
29	62	1.00
29	30	1.00
30	51	1.00
31	43	1.00
31	32	1.00
31	48	1.00
33	60	1.00
33	107	1.00
34	108	1.00
34	40	1.00
35	110	1.00
35	46	1.00
35	47	1.00
36	49	1.00
36	78	1.00
36	76	1.00
37	69	1.00
37	97	1.00
37	102	1.00
38	53	1.00
39	61	1.00
39	57	1.00
40	59	1.00
40	95	1.00
41	89	1.00
41	69	1.00
41	84	1.00
42	45	1.00
43	52	1.00
43	46	1.00
44	84	1.00
44	87	1.00
45	53	1.00
45	68	1.00
46	103	1.00
47	48	1.00
47	51	1.00
48	104	1.00
50	79	1.00
50	106	1.00
51	100	1.00
52	96	1.00
52	92	1.00
53	69	1.00
54	94	1.00
55	90	1.00
55	102	1.00
56	106	1.00
56	95	1.00
57	63	1.00
58	63	1.00
58	108	1.00
58	85	1.00
60	105	1.00
61	99	1.00
62	70	1.00
62	66	1.00
63	79	1.00
64	105	1.00
65	89	1.00
65	90	1.00
66	71	1.00
67	75	1.00
67	77	1.00
68	108	1.00
70	105	1.00
70	96	1.00
71	88	1.00
71	82	1.00
72	87	1.00
73	97	1.00
74	90	1.00
74	77	1.00
75	86	1.00
75	76	1.00
76	81	1.00
77	107	1.00
78	103	1.00
78	101	1.00
80	81	1.00
81	102	1.00
84	94	1.00
86	98	1.00
87	92	1.00
88	96	1.00
91	95	1.00
94	101	1.00
99	100	1.00
100	104	1.00
101	110	1.00
