120	180
1	74	1.00
1	43	1.00
1	93	1.00
2	86	1.00
2	68	1.00
2	116	1.00
3	56	1.00
3	16	1.00
3	112	1.00
4	87	1.00
4	95	1.00
4	15	1.00
5	34	1.00
5	88	1.00
5	62	1.00
6	56	1.00
6	97	1.00
6	115	1.00
7	47	1.00
7	12	1.00
7	34	1.00
8	114	1.00
8	75	1.00
8	46	1.00
9	102	1.00
9	84	1.00
9	91	1.00
10	79	1.00
10	35	1.00
10	40	1.00
11	30	1.00
11	119	1.00
11	80	1.00
12	93	1.00
12	29	1.00
13	59	1.00
13	31	1.00
13	27	1.00
14	71	1.00
14	101	1.00
14	21	1.00
15	81	1.00
15	82	1.00
16	105	1.00
16	69	1.00
17	86	1.00
17	45	1.00
17	108	1.00
18	27	1.00
18	35	1.00
18	26	1.00
19	100	1.00
19	74	1.00
19	92	1.00
20	54	1.00
20	48	1.00
20	50	1.00
21	38	1.00
21	75	1.00
22	68	1.00
22	41	1.00
22	106	1.00
23	29	1.00
23	117	1.00
23	58	1.00
24	120	1.00
24	112	1.00
24	96	1.00
25	99	1.00
25	29	1.00
25	51	1.00
26	103	1.00
26	85	1.00
27	47	1.00
28	93	1.00
28	115	1.00
28	41	1.00
30	107	1.00
30	73	1.00
31	70	1.00
31	80	1.00
32	33	1.00
32	39	1.00
32	72	1.00
33	42	1.00
33	105	1.00
34	111	1.00
35	37	1.00
36	120	1.00
36	52	1.00
36	107	1.00
37	103	1.00
37	52	1.00
38	70	1.00
38	110	1.00
39	112	1.00
39	119	1.00
40	44	1.00
40	107	1.00
41	45	1.00
42	102	1.00
42	115	1.00
43	47	1.00
43	67	1.00
44	49	1.00
44	65	1.00
45	111	1.00
46	72	1.00
46	91	1.00
48	106	1.00
48	101	1.00
49	64	1.00
49	83	1.00
50	106	1.00
50	119	1.00
51	67	1.00
51	92	1.00
52	84	1.00
53	80	1.00
53	79	1.00
53	84	1.00
54	90	1.00
54	72	1.00
55	74	1.00
55	57	1.00
55	94	1.00
56	64	1.00
57	67	1.00
57	63	1.00
58	113	1.00
58	100	1.00
59	113	1.00
59	118	1.00
60	90	1.00
60	83	1.00
60	116	1.00
61	71	1.00
61	111	1.00
61	90	1.00
62	105	1.00
62	63	1.00
63	85	1.00
64	85	1.00
65	69	1.00
65	75	1.00
66	96	1.00
66	88	1.00
66	79	1.00
68	98	1.00
69	71	1.00
70	110	1.00
73	108	1.00
73	117	1.00
76	88	1.00
76	99	1.00
76	102	1.00
77	82	1.00
77	101	1.00
77	100	1.00
78	114	1.00
78	83	1.00
78	96	1.00
81	98	1.00
81	86	1.00
82	114	1.00
87	116	1.00
87	97	1.00
89	110	1.00
89	109	1.00
89	95	1.00
91	92	1.00
94	109	1.00
94	103	1.00
95	118	1.00
97	104	1.00
98	104	1.00
99	118	1.00
104	108	1.00
109	117	1.00
113	120	1.00
