190	285
1	49	1.00
1	24	1.00
1	20	1.00
2	25	1.00
2	142	1.00
2	76	1.00
3	32	1.00
3	18	1.00
3	28	1.00
4	167	1.00
4	84	1.00
4	61	1.00
5	9	1.00
5	158	1.00
5	177	1.00
6	83	1.00
6	176	1.00
6	81	1.00
7	90	1.00
7	180	1.00
7	134	1.00
8	122	1.00
8	182	1.00
8	150	1.00
9	101	1.00
9	177	1.00
10	185	1.00
10	32	1.00
10	79	1.00
11	147	1.00
11	29	1.00
11	20	1.00
12	156	1.00
12	176	1.00
12	183	1.00
13	54	1.00
13	135	1.00
13	181	1.00
14	131	1.00
14	98	1.00
14	153	1.00
15	166	1.00
15	55	1.00
15	118	1.00
16	116	1.00
16	171	1.00
16	92	1.00
17	129	1.00
17	37	1.00
17	188	1.00
18	37	1.00
18	126	1.00
19	178	1.00
19	135	1.00
19	149	1.00
20	106	1.00
21	54	1.00
21	109	1.00
21	60	1.00
22	84	1.00
22	159	1.00
22	36	1.00
23	87	1.00
23	39	1.00
23	66	1.00
24	58	1.00
24	41	1.00
25	143	1.00
25	137	1.00
26	74	1.00
26	53	1.00
26	111	1.00
27	104	1.00
27	45	1.00
27	67	1.00
28	42	1.00
28	94	1.00
29	157	1.00
29	132	1.00
30	92	1.00
30	85	1.00
30	179	1.00
31	104	1.00
31	36	1.00
31	168	1.00
32	103	1.00
33	47	1.00
33	68	1.00
33	73	1.00
34	133	1.00
34	65	1.00
34	176	1.00
35	184	1.00
35	187	1.00
35	157	1.00
36	71	1.00
37	172	1.00
38	76	1.00
38	146	1.00
38	74	1.00
39	112	1.00
39	47	1.00
40	57	1.00
40	124	1.00
40	185	1.00
41	61	1.00
41	179	1.00
42	78	1.00
42	50	1.00
43	139	1.00
43	99	1.00
43	80	1.00
44	87	1.00
44	97	1.00
44	120	1.00
45	121	1.00
45	83	1.00
46	87	1.00
46	70	1.00
46	115	1.00
47	120	1.00
48	147	1.00
48	149	1.00
48	110	1.00
49	75	1.00
49	71	1.00
50	139	1.00
50	120	1.00
51	63	1.00
51	163	1.00
51	166	1.00
52	78	1.00
52	189	1.00
52	115	1.00
53	118	1.00
53	154	1.00
54	72	1.00
55	102	1.00
55	183	1.00
56	92	1.00
56	70	1.00
56	162	1.00
57	79	1.00
57	169	1.00
58	141	1.00
58	123	1.00
59	89	1.00
59	93	1.00
59	96	1.00
60	64	1.00
60	107	1.00
61	107	1.00
62	160	1.00
62	169	1.00
62	141	1.00
63	101	1.00
63	168	1.00
64	104	1.00
64	130	1.00
65	165	1.00
65	116	1.00
66	72	1.00
66	122	1.00
67	125	1.00
67	118	1.00
68	190	1.00
68	148	1.00
69	94	1.00
69	155	1.00
69	90	1.00
70	81	1.00
71	100	1.00
72	160	1.00
73	80	1.00
73	156	1.00
74	111	1.00
75	136	1.00
75	140	1.00
76	162	1.00
77	155	1.00
77	132	1.00
77	116	1.00
78	175	1.00
79	107	1.00
80	164	1.00
81	103	1.00
82	175	1.00
82	137	1.00
82	114	1.00
83	167	1.00
84	91	1.00
85	147	1.00
85	177	1.00
86	190	1.00
86	163	1.00
86	162	1.00
88	189	1.00
88	109	1.00
88	93	1.00
89	156	1.00
89	164	1.00
90	153	1.00
91	96	1.00
91	98	1.00
93	185	1.00
94	121	1.00
95	157	1.00
95	119	1.00
95	166	1.00
96	165	1.00
97	135	1.00
97	161	1.00
98	130	1.00
99	113	1.00
99	186	1.00
100	186	1.00
100	132	1.00
101	114	1.00
102	143	1.00
102	186	1.00
103	178	1.00
105	139	1.00
105	159	1.00
105	127	1.00
106	113	1.00
106	134	1.00
108	163	1.00
108	154	1.00
108	110	1.00
109	182	1.00
110	154	1.00
111	151	1.00
112	180	1.00
112	119	1.00
113	138	1.00
114	131	1.00
115	127	1.00
117	151	1.00
117	130	1.00
117	172	1.00
119	142	1.00
121	127	1.00
122	179	1.00
123	143	1.00
123	150	1.00
124	133	1.00
124	171	1.00
125	171	1.00
125	140	1.00
126	133	1.00
126	188	1.00
128	136	1.00
128	141	1.00
128	174	1.00
129	178	1.00
129	158	1.00
131	164	1.00
134	158	1.00
136	180	1.00
137	181	1.00
138	145	1.00
138	184	1.00
140	160	1.00
142	183	1.00
144	146	1.00
144	181	1.00
144	182	1.00
145	187	1.00
145	159	1.00
146	173	1.00
148	170	1.00
148	161	1.00
149	161	1.00
150	153	1.00
151	165	1.00
152	184	1.00
152	170	1.00
152	173	1.00
155	168	1.00
167	170	1.00
169	190	1.00
172	187	1.00
173	174	1.00
174	188	1.00
175	189	1.00
