90	135
1	58	1.00
1	18	1.00
1	17	1.00
2	79	1.00
2	53	1.00
2	19	1.00
3	37	1.00
3	55	1.00
3	9	1.00
4	46	1.00
4	22	1.00
4	49	1.00
5	73	1.00
5	65	1.00
5	70	1.00
6	76	1.00
6	87	1.00
6	23	1.00
7	79	1.00
7	66	1.00
7	38	1.00
8	84	1.00
8	32	1.00
8	44	1.00
9	45	1.00
9	77	1.00
10	85	1.00
10	66	1.00
10	31	1.00
11	30	1.00
11	40	1.00
11	12	1.00
12	50	1.00
12	80	1.00
13	41	1.00
13	18	1.00
13	38	1.00
14	21	1.00
14	71	1.00
14	17	1.00
15	48	1.00
15	50	1.00
15	70	1.00
16	35	1.00
16	90	1.00
16	42	1.00
17	52	1.00
18	53	1.00
19	89	1.00
19	37	1.00
20	60	1.00
20	26	1.00
20	44	1.00
21	32	1.00
21	62	1.00
22	34	1.00
22	32	1.00
23	29	1.00
23	36	1.00
24	74	1.00
24	77	1.00
24	63	1.00
25	77	1.00
25	49	1.00
25	43	1.00
26	40	1.00
26	27	1.00
27	39	1.00
27	30	1.00
28	39	1.00
28	78	1.00
28	46	1.00
29	30	1.00
29	36	1.00
31	66	1.00
31	51	1.00
33	48	1.00
33	71	1.00
33	35	1.00
34	62	1.00
34	35	1.00
36	38	1.00
37	49	1.00
39	64	1.00
40	90	1.00
41	82	1.00
41	57	1.00
42	47	1.00
42	83	1.00
43	69	1.00
43	58	1.00
44	63	1.00
45	78	1.00
45	67	1.00
46	64	1.00
47	73	1.00
47	57	1.00
48	76	1.00
50	75	1.00
51	59	1.00
51	78	1.00
52	75	1.00
52	80	1.00
53	86	1.00
54	83	1.00
54	68	1.00
54	82	1.00
55	68	1.00
55	69	1.00
56	61	1.00
56	80	1.00
56	68	1.00
57	59	1.00
58	82	1.00
59	84	1.00
60	61	1.00
60	86	1.00
61	87	1.00
62	75	1.00
63	72	1.00
64	87	1.00
65	85	1.00
65	83	1.00
67	74	1.00
67	81	1.00
69	90	1.00
70	76	1.00
71	73	1.00
72	84	1.00
72	88	1.00
74	81	1.00
79	86	1.00
81	88	1.00
85	89	1.00
88	89	1.00
