100	150
1	11	1.00
1	80	1.00
1	95	1.00
2	61	1.00
2	71	1.00
2	13	1.00
3	35	1.00
3	36	1.00
3	28	1.00
4	72	1.00
4	66	1.00
4	24	1.00
5	19	1.00
5	6	1.00
5	70	1.00
6	51	1.00
6	17	1.00
7	91	1.00
7	26	1.00
7	48	1.00
8	63	1.00
8	18	1.00
8	49	1.00
9	90	1.00
9	59	1.00
9	51	1.00
10	79	1.00
10	92	1.00
10	88	1.00
11	28	1.00
11	52	1.00
12	93	1.00
12	53	1.00
12	23	1.00
13	53	1.00
13	16	1.00
14	84	1.00
14	75	1.00
14	70	1.00
15	88	1.00
15	61	1.00
15	94	1.00
16	68	1.00
16	60	1.00
17	96	1.00
17	69	1.00
18	85	1.00
18	77	1.00
19	30	1.00
19	57	1.00
20	65	1.00
20	34	1.00
20	46	1.00
21	50	1.00
21	27	1.00
21	32	1.00
22	26	1.00
22	68	1.00
22	50	1.00
23	83	1.00
23	76	1.00
24	90	1.00
24	84	1.00
25	72	1.00
25	47	1.00
25	26	1.00
27	33	1.00
27	62	1.00
28	64	1.00
29	86	1.00
29	69	1.00
29	68	1.00
30	54	1.00
30	39	1.00
31	80	1.00
31	84	1.00
31	52	1.00
32	92	1.00
32	72	1.00
33	57	1.00
33	36	1.00
34	55	1.00
34	41	1.00
35	82	1.00
35	78	1.00
36	37	1.00
37	91	1.00
37	74	1.00
38	83	1.00
38	43	1.00
38	52	1.00
39	86	1.00
39	76	1.00
40	60	1.00
40	42	1.00
40	67	1.00
41	71	1.00
41	94	1.00
42	44	1.00
42	45	1.00
43	88	1.00
43	46	1.00
44	82	1.00
44	53	1.00
45	87	1.00
45	79	1.00
46	64	1.00
47	59	1.00
47	74	1.00
48	81	1.00
48	51	1.00
49	96	1.00
49	59	1.00
50	82	1.00
54	73	1.00
54	100	1.00
55	79	1.00
55	91	1.00
56	78	1.00
56	62	1.00
56	89	1.00
57	69	1.00
58	99	1.00
58	86	1.00
58	76	1.00
60	95	1.00
61	65	1.00
62	98	1.00
63	99	1.00
63	94	1.00
64	90	1.00
65	73	1.00
66	67	1.00
66	100	1.00
67	80	1.00
70	93	1.00
71	97	1.00
73	95	1.00
74	77	1.00
75	87	1.00
75	100	1.00
77	98	1.00
78	97	1.00
81	93	1.00
81	87	1.00
83	85	1.00
85	99	1.00
89	92	1.00
89	97	1.00
96	98	1.00
