120	180
1	82	1.00
1	117	1.00
1	10	1.00
2	22	1.00
2	72	1.00
2	90	1.00
3	27	1.00
3	49	1.00
3	83	1.00
4	36	1.00
4	10	1.00
4	40	1.00
5	65	1.00
5	61	1.00
5	19	1.00
6	45	1.00
6	75	1.00
6	37	1.00
7	116	1.00
7	93	1.00
7	108	1.00
8	44	1.00
8	73	1.00
8	86	1.00
9	21	1.00
9	86	1.00
9	67	1.00
10	20	1.00
11	80	1.00
11	20	1.00
11	96	1.00
12	118	1.00
12	25	1.00
12	79	1.00
13	60	1.00
13	43	1.00
13	108	1.00
14	65	1.00
14	22	1.00
14	102	1.00
15	25	1.00
15	80	1.00
15	85	1.00
16	41	1.00
16	52	1.00
16	110	1.00
17	26	1.00
17	50	1.00
17	84	1.00
18	105	1.00
18	29	1.00
18	92	1.00
19	91	1.00
19	104	1.00
20	89	1.00
21	88	1.00
21	113	1.00
22	66	1.00
23	57	1.00
23	48	1.00
23	34	1.00
24	51	1.00
24	55	1.00
24	101	1.00
25	49	1.00
26	52	1.00
26	118	1.00
27	89	1.00
27	100	1.00
28	57	1.00
28	109	1.00
28	31	1.00
29	87	1.00
29	67	1.00
30	114	1.00
30	77	1.00
30	70	1.00
31	108	1.00
31	119	1.00
32	68	1.00
32	90	1.00
32	81	1.00
33	58	1.00
33	64	1.00
33	47	1.00
34	81	1.00
34	104	1.00
35	39	1.00
35	94	1.00
35	55	1.00
36	92	1.00
36	69	1.00
37	73	1.00
37	89	1.00
38	114	1.00
38	113	1.00
38	47	1.00
39	120	1.00
39	79	1.00
40	52	1.00
40	98	1.00
41	68	1.00
41	100	1.00
42	107	1.00
42	61	1.00
42	69	1.00
43	74	1.00
43	105	1.00
44	77	1.00
44	51	1.00
45	63	1.00
45	66	1.00
46	53	1.00
46	61	1.00
46	75	1.00
47	72	1.00
48	95	1.00
48	103	1.00
49	84	1.00
50	71	1.00
50	119	1.00
51	58	1.00
53	70	1.00
53	97	1.00
54	60	1.00
54	116	1.00
54	81	1.00
55	102	1.00
56	96	1.00
56	80	1.00
56	110	1.00
57	111	1.00
58	59	1.00
59	106	1.00
59	62	1.00
60	75	1.00
62	98	1.00
62	99	1.00
63	102	1.00
63	88	1.00
64	101	1.00
64	93	1.00
65	76	1.00
66	97	1.00
67	83	1.00
68	82	1.00
69	116	1.00
70	115	1.00
71	99	1.00
71	112	1.00
72	85	1.00
73	107	1.00
74	92	1.00
74	94	1.00
76	78	1.00
76	115	1.00
77	120	1.00
78	113	1.00
78	79	1.00
82	87	1.00
83	93	1.00
84	101	1.00
85	88	1.00
86	118	1.00
87	107	1.00
90	98	1.00
91	103	1.00
91	112	1.00
94	111	1.00
95	109	1.00
95	114	1.00
96	110	1.00
97	120	1.00
99	104	1.00
100	117	1.00
103	109	1.00
105	117	1.00
106	112	1.00
106	115	1.00
111	119	1.00
