120	180
1	14	1.00
1	50	1.00
1	51	1.00
2	51	1.00
2	3	1.00
2	24	1.00
3	106	1.00
3	101	1.00
4	13	1.00
4	43	1.00
4	60	1.00
5	100	1.00
5	71	1.00
5	26	1.00
6	47	1.00
6	90	1.00
6	7	1.00
7	80	1.00
7	88	1.00
8	17	1.00
8	10	1.00
8	40	1.00
9	41	1.00
9	104	1.00
9	96	1.00
10	44	1.00
10	102	1.00
11	101	1.00
11	50	1.00
11	36	1.00
12	116	1.00
12	115	1.00
12	15	1.00
13	62	1.00
13	14	1.00
14	111	1.00
15	84	1.00
15	16	1.00
16	82	1.00
16	35	1.00
17	82	1.00
17	85	1.00
18	97	1.00
18	113	1.00
18	78	1.00
19	47	1.00
19	115	1.00
19	68	1.00
20	38	1.00
20	49	1.00
20	78	1.00
21	32	1.00
21	116	1.00
21	30	1.00
22	118	1.00
22	65	1.00
22	107	1.00
23	36	1.00
23	55	1.00
23	62	1.00
24	63	1.00
24	87	1.00
25	32	1.00
25	45	1.00
25	72	1.00
26	79	1.00
26	103	1.00
27	96	1.00
27	69	1.00
27	99	1.00
28	73	1.00
28	74	1.00
28	79	1.00
29	84	1.00
29	103	1.00
29	54	1.00
30	49	1.00
30	34	1.00
31	47	1.00
31	67	1.00
31	39	1.00
32	68	1.00
33	93	1.00
33	83	1.00
33	76	1.00
34	81	1.00
34	107	1.00
35	117	1.00
35	94	1.00
36	108	1.00
37	120	1.00
37	75	1.00
37	119	1.00
38	55	1.00
38	48	1.00
39	42	1.00
39	88	1.00
40	59	1.00
40	65	1.00
41	109	1.00
41	120	1.00
42	87	1.00
42	71	1.00
43	50	1.00
43	88	1.00
44	102	1.00
44	92	1.00
45	81	1.00
45	89	1.00
46	92	1.00
46	70	1.00
46	65	1.00
48	96	1.00
48	70	1.00
49	97	1.00
51	83	1.00
52	99	1.00
52	92	1.00
52	54	1.00
53	80	1.00
53	66	1.00
53	64	1.00
54	87	1.00
55	77	1.00
56	72	1.00
56	118	1.00
56	106	1.00
57	79	1.00
57	66	1.00
57	76	1.00
58	89	1.00
58	108	1.00
58	60	1.00
59	107	1.00
59	112	1.00
60	105	1.00
61	80	1.00
61	81	1.00
61	112	1.00
62	105	1.00
63	90	1.00
63	114	1.00
64	94	1.00
64	75	1.00
66	104	1.00
67	89	1.00
67	86	1.00
68	95	1.00
69	70	1.00
69	111	1.00
71	115	1.00
72	113	1.00
73	77	1.00
73	98	1.00
74	114	1.00
74	109	1.00
75	94	1.00
76	103	1.00
77	91	1.00
78	105	1.00
82	85	1.00
83	116	1.00
84	120	1.00
85	91	1.00
86	93	1.00
86	117	1.00
90	104	1.00
91	100	1.00
93	95	1.00
95	119	1.00
97	110	1.00
98	99	1.00
98	109	1.00
100	117	1.00
101	112	1.00
102	110	1.00
106	108	1.00
110	113	1.00
111	114	1.00
118	119	1.00
