60	90
1	59	1.00
1	19	1.00
1	18	1.00
2	10	1.00
2	16	1.00
2	15	1.00
3	26	1.00
3	58	1.00
3	12	1.00
4	30	1.00
4	47	1.00
4	50	1.00
5	19	1.00
5	36	1.00
5	38	1.00
6	22	1.00
6	14	1.00
6	11	1.00
7	21	1.00
7	48	1.00
7	13	1.00
8	9	1.00
8	16	1.00
8	10	1.00
9	35	1.00
9	31	1.00
10	20	1.00
11	17	1.00
11	28	1.00
12	45	1.00
12	51	1.00
13	27	1.00
13	46	1.00
14	40	1.00
14	15	1.00
15	46	1.00
16	29	1.00
17	25	1.00
17	18	1.00
18	54	1.00
19	32	1.00
20	60	1.00
20	55	1.00
21	56	1.00
21	58	1.00
22	42	1.00
22	52	1.00
23	59	1.00
23	60	1.00
23	34	1.00
24	54	1.00
24	36	1.00
24	55	1.00
25	33	1.00
25	43	1.00
26	43	1.00
26	39	1.00
27	44	1.00
27	30	1.00
28	38	1.00
28	39	1.00
29	47	1.00
29	57	1.00
30	37	1.00
31	57	1.00
31	41	1.00
32	45	1.00
32	41	1.00
33	34	1.00
33	52	1.00
34	60	1.00
35	36	1.00
35	56	1.00
37	41	1.00
37	58	1.00
38	48	1.00
39	55	1.00
40	42	1.00
40	51	1.00
42	49	1.00
43	48	1.00
44	46	1.00
44	49	1.00
45	53	1.00
47	56	1.00
49	57	1.00
50	59	1.00
50	51	1.00
52	53	1.00
53	54	1.00
