50	75
1	48	1.00
1	10	1.00
1	17	1.00
2	37	1.00
2	19	1.00
2	4	1.00
3	39	1.00
3	20	1.00
3	44	1.00
4	43	1.00
4	20	1.00
5	35	1.00
5	47	1.00
5	25	1.00
6	49	1.00
6	35	1.00
6	11	1.00
7	30	1.00
7	12	1.00
7	25	1.00
8	10	1.00
8	28	1.00
8	27	1.00
9	49	1.00
9	13	1.00
9	18	1.00
10	19	1.00
11	45	1.00
11	28	1.00
12	49	1.00
12	38	1.00
13	33	1.00
13	21	1.00
14	26	1.00
14	47	1.00
14	44	1.00
15	32	1.00
15	34	1.00
15	24	1.00
16	48	1.00
16	23	1.00
16	40	1.00
17	22	1.00
17	21	1.00
18	40	1.00
18	26	1.00
19	23	1.00
20	45	1.00
21	50	1.00
22	43	1.00
22	50	1.00
23	27	1.00
24	48	1.00
24	31	1.00
25	47	1.00
26	43	1.00
27	46	1.00
28	36	1.00
29	41	1.00
29	37	1.00
29	36	1.00
30	41	1.00
30	32	1.00
31	46	1.00
31	37	1.00
32	38	1.00
33	45	1.00
33	44	1.00
34	39	1.00
34	35	1.00
36	42	1.00
38	39	1.00
40	42	1.00
41	46	1.00
42	50	1.00
