90	135
1	9	1.00
1	11	1.00
1	40	1.00
2	71	1.00
2	58	1.00
2	90	1.00
3	63	1.00
3	88	1.00
3	48	1.00
4	70	1.00
4	6	1.00
4	47	1.00
5	48	1.00
5	61	1.00
5	12	1.00
6	10	1.00
6	33	1.00
7	49	1.00
7	74	1.00
7	50	1.00
8	60	1.00
8	73	1.00
8	64	1.00
9	15	1.00
9	67	1.00
10	34	1.00
10	86	1.00
11	55	1.00
11	30	1.00
12	53	1.00
12	62	1.00
13	29	1.00
13	64	1.00
13	31	1.00
14	18	1.00
14	76	1.00
14	23	1.00
15	45	1.00
15	71	1.00
16	80	1.00
16	63	1.00
16	78	1.00
17	53	1.00
17	81	1.00
17	29	1.00
18	25	1.00
18	66	1.00
19	73	1.00
19	45	1.00
19	40	1.00
20	21	1.00
20	69	1.00
20	35	1.00
21	47	1.00
21	86	1.00
22	79	1.00
22	48	1.00
22	68	1.00
23	41	1.00
23	69	1.00
24	52	1.00
24	72	1.00
24	41	1.00
25	36	1.00
25	56	1.00
26	27	1.00
26	42	1.00
26	88	1.00
27	32	1.00
27	31	1.00
28	51	1.00
28	86	1.00
28	57	1.00
29	46	1.00
30	72	1.00
30	85	1.00
31	50	1.00
32	43	1.00
32	79	1.00
33	80	1.00
33	59	1.00
34	60	1.00
34	57	1.00
35	44	1.00
35	39	1.00
36	68	1.00
36	42	1.00
37	39	1.00
37	38	1.00
37	42	1.00
38	49	1.00
38	52	1.00
39	59	1.00
40	67	1.00
41	90	1.00
43	83	1.00
43	46	1.00
44	84	1.00
44	61	1.00
45	53	1.00
46	72	1.00
47	58	1.00
49	50	1.00
51	61	1.00
51	57	1.00
52	65	1.00
54	65	1.00
54	66	1.00
54	56	1.00
55	89	1.00
55	81	1.00
56	68	1.00
58	83	1.00
59	87	1.00
60	71	1.00
62	74	1.00
62	77	1.00
63	77	1.00
64	79	1.00
65	77	1.00
66	70	1.00
67	83	1.00
69	74	1.00
70	89	1.00
73	84	1.00
75	81	1.00
75	80	1.00
75	78	1.00
76	89	1.00
76	82	1.00
78	82	1.00
82	87	1.00
84	85	1.00
85	90	1.00
87	88	1.00
