180	270
1	134	1.00
1	133	1.00
1	114	1.00
2	129	1.00
2	156	1.00
2	133	1.00
3	174	1.00
3	159	1.00
3	91	1.00
4	27	1.00
4	123	1.00
4	115	1.00
5	88	1.00
5	6	1.00
5	22	1.00
6	53	1.00
6	72	1.00
7	149	1.00
7	114	1.00
7	63	1.00
8	61	1.00
8	37	1.00
8	117	1.00
9	84	1.00
9	89	1.00
9	10	1.00
10	128	1.00
10	150	1.00
11	111	1.00
11	155	1.00
11	25	1.00
12	166	1.00
12	24	1.00
12	99	1.00
13	127	1.00
13	137	1.00
13	138	1.00
14	151	1.00
14	144	1.00
14	65	1.00
15	123	1.00
15	48	1.00
15	110	1.00
16	53	1.00
16	67	1.00
16	77	1.00
17	122	1.00
17	158	1.00
17	85	1.00
18	29	1.00
18	33	1.00
18	128	1.00
19	156	1.00
19	32	1.00
19	44	1.00
20	137	1.00
20	90	1.00
20	180	1.00
21	39	1.00
21	120	1.00
21	100	1.00
22	50	1.00
22	106	1.00
23	176	1.00
23	141	1.00
23	105	1.00
24	178	1.00
24	169	1.00
25	152	1.00
25	132	1.00
26	141	1.00
26	37	1.00
26	82	1.00
27	71	1.00
27	70	1.00
28	144	1.00
28	95	1.00
28	147	1.00
29	69	1.00
29	147	1.00
30	165	1.00
30	140	1.00
30	74	1.00
31	103	1.00
31	135	1.00
31	108	1.00
32	126	1.00
32	172	1.00
33	160	1.00
33	121	1.00
34	98	1.00
34	142	1.00
34	141	1.00
35	58	1.00
35	129	1.00
35	150	1.00
36	46	1.00
36	104	1.00
36	170	1.00
37	112	1.00
38	60	1.00
38	142	1.00
38	132	1.00
39	163	1.00
39	56	1.00
40	179	1.00
40	140	1.00
40	110	1.00
41	51	1.00
41	165	1.00
41	50	1.00
42	84	1.00
42	175	1.00
42	129	1.00
43	71	1.00
43	146	1.00
43	173	1.00
44	102	1.00
44	168	1.00
45	176	1.00
45	172	1.00
45	98	1.00
46	127	1.00
46	161	1.00
47	54	1.00
47	107	1.00
47	154	1.00
48	150	1.00
48	171	1.00
49	180	1.00
49	87	1.00
49	114	1.00
50	125	1.00
51	74	1.00
51	167	1.00
52	106	1.00
52	153	1.00
52	82	1.00
53	100	1.00
54	149	1.00
54	124	1.00
55	149	1.00
55	88	1.00
55	94	1.00
56	68	1.00
56	97	1.00
57	136	1.00
57	143	1.00
57	148	1.00
58	78	1.00
58	159	1.00
59	110	1.00
59	66	1.00
59	139	1.00
60	126	1.00
60	92	1.00
61	161	1.00
61	93	1.00
62	179	1.00
62	139	1.00
62	96	1.00
63	176	1.00
63	64	1.00
64	111	1.00
64	78	1.00
65	89	1.00
65	171	1.00
66	124	1.00
66	67	1.00
67	120	1.00
68	107	1.00
68	168	1.00
69	106	1.00
69	116	1.00
70	125	1.00
70	122	1.00
71	76	1.00
72	116	1.00
72	121	1.00
73	86	1.00
73	157	1.00
73	96	1.00
74	80	1.00
75	151	1.00
75	109	1.00
75	178	1.00
76	91	1.00
76	98	1.00
77	119	1.00
77	166	1.00
78	102	1.00
79	101	1.00
79	169	1.00
79	174	1.00
80	84	1.00
80	93	1.00
81	162	1.00
81	97	1.00
81	86	1.00
82	118	1.00
83	94	1.00
83	90	1.00
83	138	1.00
85	154	1.00
85	90	1.00
86	131	1.00
87	159	1.00
87	160	1.00
88	101	1.00
89	177	1.00
91	92	1.00
92	143	1.00
93	134	1.00
94	163	1.00
95	148	1.00
95	136	1.00
96	109	1.00
97	165	1.00
99	103	1.00
99	145	1.00
100	145	1.00
101	151	1.00
102	152	1.00
103	175	1.00
104	179	1.00
104	142	1.00
105	122	1.00
105	153	1.00
107	131	1.00
108	164	1.00
108	115	1.00
109	113	1.00
111	140	1.00
112	130	1.00
112	172	1.00
113	170	1.00
113	148	1.00
115	174	1.00
116	146	1.00
117	157	1.00
117	119	1.00
118	145	1.00
118	168	1.00
119	167	1.00
120	121	1.00
123	125	1.00
124	156	1.00
126	160	1.00
127	135	1.00
128	173	1.00
130	155	1.00
130	163	1.00
131	136	1.00
132	166	1.00
133	158	1.00
134	152	1.00
135	144	1.00
137	157	1.00
138	177	1.00
139	175	1.00
143	162	1.00
146	177	1.00
147	180	1.00
153	162	1.00
154	161	1.00
155	158	1.00
164	167	1.00
164	178	1.00
169	173	1.00
170	171	1.00
