110	165
1	88	1.00
1	17	1.00
1	14	1.00
2	22	1.00
2	110	1.00
2	74	1.00
3	10	1.00
3	107	1.00
3	93	1.00
4	16	1.00
4	60	1.00
4	41	1.00
5	98	1.00
5	51	1.00
5	101	1.00
6	81	1.00
6	7	1.00
6	14	1.00
7	81	1.00
7	102	1.00
8	86	1.00
8	99	1.00
8	106	1.00
9	85	1.00
9	96	1.00
9	84	1.00
10	41	1.00
10	100	1.00
11	21	1.00
11	15	1.00
11	107	1.00
12	54	1.00
12	48	1.00
12	32	1.00
13	67	1.00
13	69	1.00
13	48	1.00
14	39	1.00
15	26	1.00
15	23	1.00
16	31	1.00
16	91	1.00
17	96	1.00
17	29	1.00
18	63	1.00
18	46	1.00
18	42	1.00
19	48	1.00
19	30	1.00
19	27	1.00
20	52	1.00
20	39	1.00
20	46	1.00
21	79	1.00
21	70	1.00
22	87	1.00
22	44	1.00
23	97	1.00
23	68	1.00
24	99	1.00
24	92	1.00
24	26	1.00
25	31	1.00
25	89	1.00
25	38	1.00
26	86	1.00
27	100	1.00
27	109	1.00
28	40	1.00
28	33	1.00
28	102	1.00
29	59	1.00
29	73	1.00
30	98	1.00
30	36	1.00
31	72	1.00
32	79	1.00
32	33	1.00
33	93	1.00
34	84	1.00
34	88	1.00
34	36	1.00
35	71	1.00
35	44	1.00
35	105	1.00
36	88	1.00
37	57	1.00
37	78	1.00
37	80	1.00
38	105	1.00
38	70	1.00
39	77	1.00
40	52	1.00
40	103	1.00
41	101	1.00
42	95	1.00
42	103	1.00
43	62	1.00
43	67	1.00
43	83	1.00
44	94	1.00
45	80	1.00
45	90	1.00
45	92	1.00
46	52	1.00
47	64	1.00
47	79	1.00
47	85	1.00
49	108	1.00
49	50	1.00
49	94	1.00
50	95	1.00
50	90	1.00
51	61	1.00
51	62	1.00
53	64	1.00
53	110	1.00
53	109	1.00
54	80	1.00
54	91	1.00
55	81	1.00
55	58	1.00
55	108	1.00
56	82	1.00
56	76	1.00
56	66	1.00
57	72	1.00
57	89	1.00
58	84	1.00
58	76	1.00
59	102	1.00
59	106	1.00
60	87	1.00
60	62	1.00
61	67	1.00
61	69	1.00
63	78	1.00
63	100	1.00
64	77	1.00
65	90	1.00
65	95	1.00
65	69	1.00
66	105	1.00
66	70	1.00
68	82	1.00
68	72	1.00
71	73	1.00
71	109	1.00
73	96	1.00
74	85	1.00
74	104	1.00
75	86	1.00
75	107	1.00
75	77	1.00
76	93	1.00
78	83	1.00
82	87	1.00
83	89	1.00
91	104	1.00
92	103	1.00
94	106	1.00
97	108	1.00
97	110	1.00
98	99	1.00
101	104	1.00
