80	120
1	28	1.00
1	64	1.00
1	32	1.00
2	66	1.00
2	77	1.00
2	18	1.00
3	12	1.00
3	56	1.00
3	14	1.00
4	53	1.00
4	70	1.00
4	76	1.00
5	47	1.00
5	7	1.00
5	62	1.00
6	40	1.00
6	38	1.00
6	60	1.00
7	21	1.00
7	43	1.00
8	69	1.00
8	24	1.00
8	45	1.00
9	74	1.00
9	78	1.00
9	44	1.00
10	15	1.00
10	61	1.00
10	36	1.00
11	14	1.00
11	52	1.00
11	36	1.00
12	32	1.00
12	57	1.00
13	76	1.00
13	67	1.00
13	44	1.00
14	54	1.00
15	46	1.00
15	73	1.00
16	45	1.00
16	64	1.00
16	57	1.00
17	39	1.00
17	64	1.00
17	47	1.00
18	72	1.00
18	36	1.00
19	80	1.00
19	29	1.00
19	71	1.00
20	21	1.00
20	27	1.00
20	38	1.00
21	35	1.00
22	80	1.00
22	59	1.00
22	50	1.00
23	55	1.00
23	48	1.00
23	31	1.00
24	35	1.00
24	53	1.00
25	46	1.00
25	49	1.00
25	29	1.00
26	41	1.00
26	60	1.00
26	73	1.00
27	41	1.00
27	76	1.00
28	79	1.00
28	62	1.00
29	68	1.00
30	79	1.00
30	77	1.00
30	49	1.00
31	54	1.00
31	33	1.00
32	66	1.00
33	34	1.00
33	67	1.00
34	72	1.00
34	75	1.00
35	37	1.00
37	55	1.00
37	40	1.00
38	40	1.00
39	60	1.00
39	63	1.00
41	54	1.00
42	62	1.00
42	51	1.00
42	45	1.00
43	46	1.00
43	74	1.00
44	73	1.00
47	79	1.00
48	56	1.00
48	58	1.00
49	75	1.00
50	69	1.00
50	63	1.00
51	71	1.00
51	52	1.00
52	57	1.00
53	66	1.00
55	78	1.00
56	68	1.00
58	74	1.00
58	61	1.00
59	71	1.00
59	69	1.00
61	72	1.00
63	78	1.00
65	70	1.00
65	77	1.00
65	67	1.00
68	75	1.00
70	80	1.00
