40	60
1	22	1.00
1	21	1.00
1	23	1.00
2	10	1.00
2	24	1.00
2	9	1.00
3	38	1.00
3	19	1.00
3	5	1.00
4	25	1.00
4	5	1.00
4	32	1.00
5	6	1.00
6	34	1.00
6	22	1.00
7	26	1.00
7	37	1.00
7	9	1.00
8	15	1.00
8	29	1.00
8	10	1.00
9	23	1.00
10	22	1.00
11	12	1.00
11	40	1.00
11	34	1.00
12	40	1.00
12	33	1.00
13	38	1.00
13	40	1.00
13	14	1.00
14	16	1.00
14	27	1.00
15	16	1.00
15	20	1.00
16	17	1.00
17	30	1.00
17	37	1.00
18	31	1.00
18	36	1.00
18	35	1.00
19	31	1.00
19	33	1.00
20	39	1.00
20	28	1.00
21	26	1.00
21	30	1.00
23	29	1.00
24	29	1.00
24	30	1.00
25	28	1.00
25	34	1.00
26	27	1.00
27	28	1.00
31	32	1.00
32	36	1.00
33	39	1.00
35	36	1.00
35	37	1.00
38	39	1.00
