60	90
1	13	1.00
1	60	1.00
1	21	1.00
2	37	1.00
2	7	1.00
2	33	1.00
3	39	1.00
3	9	1.00
3	5	1.00
4	39	1.00
4	15	1.00
4	31	1.00
5	46	1.00
5	38	1.00
6	34	1.00
6	58	1.00
6	44	1.00
7	17	1.00
7	49	1.00
8	42	1.00
8	50	1.00
8	38	1.00
9	15	1.00
9	42	1.00
10	11	1.00
10	22	1.00
10	25	1.00
11	29	1.00
11	23	1.00
12	20	1.00
12	31	1.00
12	22	1.00
13	49	1.00
13	47	1.00
14	36	1.00
14	52	1.00
14	54	1.00
15	47	1.00
16	35	1.00
16	34	1.00
16	55	1.00
17	48	1.00
17	46	1.00
18	49	1.00
18	25	1.00
18	43	1.00
19	36	1.00
19	56	1.00
19	44	1.00
20	38	1.00
20	40	1.00
21	31	1.00
21	58	1.00
22	59	1.00
23	30	1.00
23	58	1.00
24	27	1.00
24	45	1.00
24	37	1.00
25	50	1.00
26	50	1.00
26	53	1.00
26	30	1.00
27	52	1.00
27	48	1.00
28	43	1.00
28	52	1.00
28	59	1.00
29	39	1.00
29	35	1.00
30	57	1.00
32	57	1.00
32	33	1.00
32	51	1.00
33	41	1.00
34	60	1.00
35	59	1.00
36	55	1.00
37	44	1.00
40	46	1.00
40	45	1.00
41	53	1.00
41	45	1.00
42	60	1.00
43	56	1.00
47	48	1.00
51	53	1.00
51	54	1.00
54	56	1.00
55	57	1.00
