200	300
1	35	1.00
1	152	1.00
1	61	1.00
2	102	1.00
2	44	1.00
2	154	1.00
3	145	1.00
3	99	1.00
3	89	1.00
4	140	1.00
4	53	1.00
4	37	1.00
5	7	1.00
5	77	1.00
5	28	1.00
6	34	1.00
6	158	1.00
6	169	1.00
7	134	1.00
7	8	1.00
8	131	1.00
8	64	1.00
9	165	1.00
9	162	1.00
9	192	1.00
10	187	1.00
10	50	1.00
10	118	1.00
11	143	1.00
11	186	1.00
11	136	1.00
12	20	1.00
12	54	1.00
12	86	1.00
13	50	1.00
13	190	1.00
13	24	1.00
14	32	1.00
14	191	1.00
14	156	1.00
15	189	1.00
15	54	1.00
15	106	1.00
16	183	1.00
16	165	1.00
16	78	1.00
17	182	1.00
17	186	1.00
17	24	1.00
18	123	1.00
18	195	1.00
18	88	1.00
19	100	1.00
19	192	1.00
19	71	1.00
20	74	1.00
20	174	1.00
21	29	1.00
21	93	1.00
21	95	1.00
22	128	1.00
22	60	1.00
22	162	1.00
23	58	1.00
23	109	1.00
23	167	1.00
24	195	1.00
25	93	1.00
25	73	1.00
25	75	1.00
26	91	1.00
26	70	1.00
26	36	1.00
27	56	1.00
27	32	1.00
27	61	1.00
28	58	1.00
28	31	1.00
29	197	1.00
29	110	1.00
30	134	1.00
30	86	1.00
30	167	1.00
31	117	1.00
31	183	1.00
32	141	1.00
33	173	1.00
33	176	1.00
33	114	1.00
34	187	1.00
34	123	1.00
35	68	1.00
35	157	1.00
36	60	1.00
36	174	1.00
37	91	1.00
37	111	1.00
38	86	1.00
38	76	1.00
38	93	1.00
39	180	1.00
39	75	1.00
39	200	1.00
40	155	1.00
40	65	1.00
40	97	1.00
41	189	1.00
41	82	1.00
41	83	1.00
42	106	1.00
42	83	1.00
42	115	1.00
43	50	1.00
43	185	1.00
43	105	1.00
44	45	1.00
44	65	1.00
45	178	1.00
45	69	1.00
46	198	1.00
46	179	1.00
46	154	1.00
47	129	1.00
47	151	1.00
47	80	1.00
48	98	1.00
48	145	1.00
48	191	1.00
49	154	1.00
49	51	1.00
49	96	1.00
51	172	1.00
51	88	1.00
52	79	1.00
52	139	1.00
52	155	1.00
53	147	1.00
53	64	1.00
54	55	1.00
55	87	1.00
55	90	1.00
56	152	1.00
56	139	1.00
57	135	1.00
57	164	1.00
57	72	1.00
58	109	1.00
59	133	1.00
59	157	1.00
59	151	1.00
60	116	1.00
61	142	1.00
62	131	1.00
62	127	1.00
62	94	1.00
63	137	1.00
63	95	1.00
63	124	1.00
64	130	1.00
65	130	1.00
66	172	1.00
66	77	1.00
66	115	1.00
67	71	1.00
67	177	1.00
67	103	1.00
68	123	1.00
68	127	1.00
69	101	1.00
69	193	1.00
70	110	1.00
70	116	1.00
71	97	1.00
72	136	1.00
72	119	1.00
73	147	1.00
73	181	1.00
74	102	1.00
74	177	1.00
75	173	1.00
76	129	1.00
76	168	1.00
77	113	1.00
78	163	1.00
78	103	1.00
79	125	1.00
79	180	1.00
80	164	1.00
80	159	1.00
81	191	1.00
81	157	1.00
81	175	1.00
82	137	1.00
82	143	1.00
83	84	1.00
84	108	1.00
84	171	1.00
85	167	1.00
85	197	1.00
85	140	1.00
87	149	1.00
87	194	1.00
88	155	1.00
89	130	1.00
89	143	1.00
90	132	1.00
90	114	1.00
91	173	1.00
92	170	1.00
92	146	1.00
92	197	1.00
94	125	1.00
94	142	1.00
95	183	1.00
96	105	1.00
96	169	1.00
97	176	1.00
98	133	1.00
98	153	1.00
99	179	1.00
99	185	1.00
100	188	1.00
100	103	1.00
101	193	1.00
101	200	1.00
102	107	1.00
104	116	1.00
104	164	1.00
104	177	1.00
105	144	1.00
106	147	1.00
107	162	1.00
107	180	1.00
108	121	1.00
108	171	1.00
109	112	1.00
110	137	1.00
111	160	1.00
111	156	1.00
112	120	1.00
112	151	1.00
113	174	1.00
113	120	1.00
114	178	1.00
115	194	1.00
117	194	1.00
117	160	1.00
118	181	1.00
118	126	1.00
119	193	1.00
119	156	1.00
120	141	1.00
121	165	1.00
121	196	1.00
122	135	1.00
122	170	1.00
122	150	1.00
124	144	1.00
124	159	1.00
125	135	1.00
126	128	1.00
126	144	1.00
127	189	1.00
128	170	1.00
129	178	1.00
131	199	1.00
132	188	1.00
132	199	1.00
133	149	1.00
134	184	1.00
136	145	1.00
138	181	1.00
138	168	1.00
138	161	1.00
139	148	1.00
140	200	1.00
141	172	1.00
142	153	1.00
146	160	1.00
146	182	1.00
148	163	1.00
148	166	1.00
149	198	1.00
150	182	1.00
150	179	1.00
152	185	1.00
153	166	1.00
158	161	1.00
158	195	1.00
159	199	1.00
161	175	1.00
163	198	1.00
166	187	1.00
168	171	1.00
169	186	1.00
175	184	1.00
176	196	1.00
184	188	1.00
190	196	1.00
190	192	1.00
