190	285
1	79	1.00
1	149	1.00
1	115	1.00
2	167	1.00
2	150	1.00
2	165	1.00
3	10	1.00
3	26	1.00
3	135	1.00
4	109	1.00
4	80	1.00
4	43	1.00
5	154	1.00
5	152	1.00
5	87	1.00
6	134	1.00
6	119	1.00
6	14	1.00
7	96	1.00
7	77	1.00
7	131	1.00
8	107	1.00
8	175	1.00
8	173	1.00
9	33	1.00
9	189	1.00
9	37	1.00
10	11	1.00
10	114	1.00
11	71	1.00
11	12	1.00
12	65	1.00
12	176	1.00
13	118	1.00
13	33	1.00
13	154	1.00
14	148	1.00
14	58	1.00
15	38	1.00
15	49	1.00
15	161	1.00
16	128	1.00
16	36	1.00
16	27	1.00
17	28	1.00
17	156	1.00
17	31	1.00
18	178	1.00
18	85	1.00
18	108	1.00
19	119	1.00
19	46	1.00
19	103	1.00
20	187	1.00
20	39	1.00
20	29	1.00
21	24	1.00
21	106	1.00
21	186	1.00
22	72	1.00
22	107	1.00
22	142	1.00
23	32	1.00
23	44	1.00
23	59	1.00
24	81	1.00
24	190	1.00
25	88	1.00
25	63	1.00
25	104	1.00
26	81	1.00
26	54	1.00
27	173	1.00
27	139	1.00
28	172	1.00
28	185	1.00
29	96	1.00
29	179	1.00
30	109	1.00
30	90	1.00
30	117	1.00
31	55	1.00
31	145	1.00
32	137	1.00
32	140	1.00
33	93	1.00
34	154	1.00
34	72	1.00
34	45	1.00
35	176	1.00
35	170	1.00
35	133	1.00
36	131	1.00
36	189	1.00
37	55	1.00
37	92	1.00
38	129	1.00
38	83	1.00
39	50	1.00
39	164	1.00
40	62	1.00
40	72	1.00
40	130	1.00
41	167	1.00
41	75	1.00
41	166	1.00
42	179	1.00
42	65	1.00
42	115	1.00
43	114	1.00
43	89	1.00
44	186	1.00
44	57	1.00
45	57	1.00
45	108	1.00
46	163	1.00
46	149	1.00
47	144	1.00
47	180	1.00
47	61	1.00
48	92	1.00
48	86	1.00
48	81	1.00
49	166	1.00
49	181	1.00
50	73	1.00
50	183	1.00
51	95	1.00
51	171	1.00
51	133	1.00
52	181	1.00
52	73	1.00
52	53	1.00
53	147	1.00
53	170	1.00
54	175	1.00
54	91	1.00
55	105	1.00
56	130	1.00
56	89	1.00
56	69	1.00
57	116	1.00
58	105	1.00
58	70	1.00
59	60	1.00
59	125	1.00
60	80	1.00
60	144	1.00
61	64	1.00
61	76	1.00
62	129	1.00
62	143	1.00
63	168	1.00
63	124	1.00
64	86	1.00
64	163	1.00
65	107	1.00
66	182	1.00
66	124	1.00
66	159	1.00
67	108	1.00
67	100	1.00
67	121	1.00
68	160	1.00
68	82	1.00
68	182	1.00
69	172	1.00
69	103	1.00
70	156	1.00
70	153	1.00
71	145	1.00
71	186	1.00
73	162	1.00
74	151	1.00
74	132	1.00
74	99	1.00
75	182	1.00
75	149	1.00
76	177	1.00
76	100	1.00
77	84	1.00
77	127	1.00
78	99	1.00
78	79	1.00
78	101	1.00
79	178	1.00
80	123	1.00
82	83	1.00
82	120	1.00
83	113	1.00
84	128	1.00
84	111	1.00
85	160	1.00
85	152	1.00
86	164	1.00
87	173	1.00
87	122	1.00
88	129	1.00
88	169	1.00
89	168	1.00
90	158	1.00
90	92	1.00
91	112	1.00
91	158	1.00
93	102	1.00
93	166	1.00
94	150	1.00
94	104	1.00
94	155	1.00
95	136	1.00
95	153	1.00
96	174	1.00
97	137	1.00
97	139	1.00
97	140	1.00
98	141	1.00
98	101	1.00
98	178	1.00
99	157	1.00
100	155	1.00
101	153	1.00
102	146	1.00
102	126	1.00
103	121	1.00
104	151	1.00
105	169	1.00
106	161	1.00
106	188	1.00
109	138	1.00
110	138	1.00
110	141	1.00
110	176	1.00
111	185	1.00
111	134	1.00
112	147	1.00
112	116	1.00
113	123	1.00
113	184	1.00
114	168	1.00
115	122	1.00
116	164	1.00
117	160	1.00
117	133	1.00
118	187	1.00
118	183	1.00
119	157	1.00
120	157	1.00
120	125	1.00
121	174	1.00
122	128	1.00
123	179	1.00
124	170	1.00
125	190	1.00
126	155	1.00
126	143	1.00
127	172	1.00
127	175	1.00
130	162	1.00
131	142	1.00
132	135	1.00
132	145	1.00
134	137	1.00
135	158	1.00
136	144	1.00
136	165	1.00
138	174	1.00
139	177	1.00
140	147	1.00
141	167	1.00
142	152	1.00
143	148	1.00
146	159	1.00
146	161	1.00
148	163	1.00
150	190	1.00
151	169	1.00
156	162	1.00
159	189	1.00
165	177	1.00
171	183	1.00
171	185	1.00
180	188	1.00
180	184	1.00
181	187	1.00
184	188	1.00
